Channel:,Lum, Red, Green, Blue
Means:,0.34517735, 0.5731658, 0.42909372, 1.2908175
Note: Peaks measured from 20% upward
Peaks:,349, 1419, 1909, 2365
PeaksLevels:,255, 255, 255, 255
0, 7206210, 5069069, 6469374, 906736
1, 1010442, 3132777, 1742446, 6229709
2, 22208, 43251, 28210, 1043764
3, 9270, 10334, 10141, 52695
4, 6207, 5747, 6123, 12555
5, 4955, 3782, 4504, 6388
6, 3605, 2822, 3356, 4337
7, 2497, 2277, 2642, 3265
8, 1774, 1904, 2088, 2652
9, 1462, 1603, 1809, 2263
10, 1281, 1266, 1639, 1953
11, 1102, 1070, 1316, 1701
12, 989, 910, 991, 1447
13, 894, 759, 876, 1179
14, 764, 629, 785, 987
15, 683, 601, 651, 932
16, 642, 545, 604, 728
17, 546, 473, 536, 680
18, 538, 428, 507, 627
19, 458, 426, 496, 595
20, 455, 378, 426, 520
21, 385, 354, 401, 523
22, 418, 362, 365, 437
23, 374, 371, 370, 442
24, 375, 326, 330, 388
25, 321, 270, 298, 383
26, 323, 270, 278, 357
27, 323, 255, 267, 321
28, 307, 253, 275, 339
29, 257, 234, 228, 290
30, 233, 226, 254, 264
31, 224, 195, 225, 269
32, 257, 192, 192, 277
33, 248, 183, 225, 280
34, 215, 179, 198, 256
35, 167, 205, 175, 226
36, 214, 157, 183, 199
37, 190, 166, 156, 206
38, 162, 158, 166, 196
39, 204, 144, 166, 189
40, 163, 132, 178, 183
41, 180, 147, 138, 186
42, 169, 138, 135, 174
43, 140, 115, 126, 150
44, 149, 127, 139, 165
45, 161, 125, 142, 135
46, 146, 122, 140, 134
47, 146, 105, 141, 144
48, 138, 100, 125, 132
49, 152, 112, 110, 134
50, 139, 87, 124, 126
51, 115, 120, 107, 128
52, 141, 85, 90, 136
53, 121, 81, 94, 100
54, 123, 88, 97, 110
55, 110, 94, 84, 105
56, 125, 71, 77, 111
57, 98, 83, 98, 123
58, 114, 71, 92, 113
59, 96, 85, 102, 94
60, 80, 89, 92, 122
61, 91, 72, 60, 100
62, 114, 80, 79, 100
63, 79, 67, 83, 110
64, 103, 72, 86, 95
65, 99, 62, 65, 75
66, 84, 49, 74, 85
67, 93, 78, 64, 75
68, 94, 63, 68, 83
69, 69, 53, 74, 87
70, 85, 46, 65, 100
71, 86, 59, 61, 87
72, 68, 60, 71, 75
73, 89, 60, 72, 91
74, 64, 60, 70, 89
75, 90, 58, 48, 80
76, 56, 53, 71, 84
77, 66, 60, 65, 82
78, 83, 69, 65, 78
79, 72, 54, 61, 86
80, 64, 51, 80, 61
81, 81, 53, 49, 71
82, 76, 43, 67, 58
83, 92, 44, 56, 80
84, 61, 46, 51, 81
85, 55, 38, 63, 82
86, 77, 40, 57, 55
87, 63, 38, 57, 62
88, 70, 39, 50, 67
89, 79, 38, 45, 60
90, 68, 43, 45, 60
91, 73, 43, 45, 64
92, 73, 40, 51, 69
93, 67, 34, 33, 49
94, 58, 40, 44, 71
95, 80, 42, 49, 62
96, 78, 43, 45, 54
97, 91, 44, 41, 71
98, 92, 23, 42, 56
99, 86, 37, 48, 54
100, 83, 34, 40, 59
101, 82, 38, 37, 53
102, 80, 39, 43, 58
103, 79, 41, 42, 47
104, 82, 32, 35, 62
105, 79, 37, 38, 49
106, 75, 36, 34, 61
