Channel:,Lum, Red, Green, Blue
Means:,2.937909, 2.6401484, 2.2260013, 4.9479694
Note: Peaks measured from 20% upward
Peaks:,279, 662, 1462, 2557
PeaksLevels:,255, 255, 255, 255
0, 34914, 482774, 668566, 212288
1, 753517, 1432999, 2190684, 321248
2, 2680348, 2522420, 2962293, 705032
3, 3030463, 2154210, 1560105, 1263299
4, 1341582, 1022789, 543609, 1563964
5, 325517, 395350, 196034, 1506023
6, 65910, 148629, 87377, 1122754
7, 18455, 59855, 32807, 723795
8, 8229, 27447, 14995, 384005
9, 4812, 11945, 6602, 203188
10, 3220, 6552, 4093, 117000
11, 2239, 4165, 2412, 62540
12, 1758, 2829, 1966, 31814
13, 1369, 2204, 1488, 19147
14, 1136, 1740, 1172, 11585
15, 857, 1406, 979, 8219
16, 778, 1140, 858, 4838
17, 727, 991, 826, 3487
18, 590, 935, 635, 2797
19, 509, 753, 653, 1940
20, 437, 670, 600, 1561
21, 496, 586, 500, 1466
22, 393, 526, 501, 1187
23, 369, 506, 421, 1001
24, 362, 391, 416, 853
25, 327, 383, 400, 749
26, 321, 379, 366, 731
27, 293, 313, 332, 637
28, 268, 305, 294, 528
29, 249, 290, 315, 520
30, 281, 238, 261, 476
31, 267, 265, 268, 431
32, 240, 231, 243, 387
33, 230, 223, 248, 399
34, 230, 201, 203, 309
35, 196, 192, 236, 306
36, 177, 182, 179, 292
37, 192, 167, 204, 287
38, 189, 186, 196, 274
39, 167, 156, 175, 263
40, 166, 147, 172, 226
41, 195, 178, 172, 216
42, 176, 152, 177, 248
43, 147, 115, 160, 229
44, 161, 154, 162, 201
45, 149, 123, 141, 192
46, 133, 125, 156, 166
47, 143, 116, 156, 185
48, 141, 110, 139, 145
49, 152, 101, 132, 187
50, 133, 94, 132, 116
51, 123, 90, 117, 155
52, 127, 96, 138, 134
53, 128, 90, 118, 160
54, 142, 91, 115, 135
55, 109, 74, 124, 137
56, 105, 86, 109, 130
57, 120, 69, 108, 129
58, 115, 77, 103, 123
59, 122, 89, 114, 97
60, 109, 78, 115, 115
61, 92, 78, 68, 100
62, 115, 64, 96, 99
63, 97, 63, 99, 119
64, 103, 64, 109, 108
65, 99, 63, 89, 96
66, 100, 55, 102, 69
67, 88, 43, 86, 94
68, 88, 58, 94, 81
69, 85, 58, 103, 89
70, 86, 56, 94, 98
71, 82, 34, 78, 92
72, 93, 46, 84, 101
73, 104, 44, 71, 70
74, 87, 48, 77, 75
75, 82, 60, 73, 83
76, 72, 46, 48, 100
77, 77, 46, 68, 76
78, 85, 32, 61, 71
79, 91, 41, 57, 77
80, 91, 40, 51, 62
81, 72, 49, 57, 93
82, 78, 34, 57, 73
83, 69, 35, 65, 72
84, 88, 36, 68, 64
85, 69, 41, 50, 61
86, 72, 29, 58, 57
87, 88, 34, 43, 69
88, 65, 37, 40, 56
89, 82, 32, 44, 57
90, 64, 33, 51, 61
91, 88, 31, 52, 52
92, 82, 37, 41, 63
93, 67, 27, 54, 54
94, 80, 33, 42, 54
95, 87, 28, 50, 52
96, 95, 38, 48, 48
97, 96, 22, 39, 47
98, 88, 25, 49, 39
99, 89, 28, 32, 56
100, 97, 27, 31, 48
101, 121, 28, 31, 40
102, 123, 29, 36, 58
103, 100, 23, 40, 48
104, 112, 29, 38, 39
105, 94, 23, 34, 41
106, 124, 24, 33, 33
107, 124, 21, 36, 41
108, 123, 20, 33, 48
109, 112, 18, 36, 32
110, 118, 18, 42, 43
111, 118, 21, 31, 49
112, 112, 27, 42, 38
113, 82, 14, 21, 36
114, 90, 22, 33, 40
115, 78, 26, 31, 39
116, 99, 19, 26, 37
117, 80, 24, 19, 19
118, 71, 20, 32, 29
119, 69, 20, 28, 31
120, 65, 24, 20, 43
121, 74, 25, 20, 40
122, 70, 15, 31, 46
123, 56, 21, 23, 25
124, 58, 12, 22, 26
125, 53, 17, 22, 27
126, 56, 17, 23, 46
127, 45, 18, 27, 25
128, 42, 23, 23, 28
129, 53, 16, 18, 30
130, 68, 16, 29, 30
131, 41, 19, 22, 25
132, 61, 22, 23, 25
133, 37, 17, 28, 39
134, 45, 20, 21, 28
135, 39, 18, 25, 24
136, 52, 15, 28, 26
137, 39, 21, 23, 31
138, 49, 15, 13, 22
139, 63, 14, 19, 28
140, 42, 14, 17, 33
141, 46, 17, 28, 29
142, 39, 9, 31, 35
143, 34, 12, 19, 22
144, 35, 23, 22, 26
145, 44, 14, 18, 30
146, 49, 15, 14, 27
147, 42, 12, 25, 33
148, 44, 10, 21, 30
149, 38, 13, 10, 23
150, 45, 12, 24, 18
151, 35, 14, 18, 30
152, 42, 12, 21, 27
153, 31, 15, 22, 23
154, 44, 9, 20, 26
155, 35, 9, 12, 21
156, 35, 21, 13, 24
157, 36, 11, 25, 30
158, 39, 10, 15, 23
159, 27, 15, 22, 16
160, 29, 10, 13, 20
161, 27, 12, 19, 22
162, 32, 13, 23, 13
163, 35, 7, 11, 20
164, 24, 10, 13, 18
165, 16, 10, 18, 26
166, 30, 12, 19, 30
167, 24, 13, 18, 23
168, 32, 19, 17, 21
169, 30, 12, 14, 17
170, 34, 10, 13, 20
171, 29, 17, 14, 27
172, 36, 8, 20, 23
173, 47, 14, 19, 22
174, 70, 7, 9, 19
175, 59, 15, 10, 22
176, 70, 12, 13, 11
177, 63, 18, 16, 18
178, 75, 16, 14, 16
179, 64, 16, 19, 17
180, 43, 14, 17, 18
181, 49, 13, 24, 22
182, 34, 11, 13, 19
183, 32, 13, 11, 14
184, 22, 10, 14, 19
185, 24, 14, 11, 21
186, 11, 18, 21, 30
187, 17, 13, 17, 11
188, 23, 13, 16, 27
189, 25, 7, 15, 11
190, 11, 17, 12, 22
191, 13, 9, 14, 21
192, 12, 10, 19, 20
193, 5, 9, 17, 18
194, 6, 13, 14, 14
195, 18, 6, 23, 15
196, 10, 6, 15, 21
197, 4, 8, 14, 13
198, 14, 16, 16, 20
199, 4, 9, 20, 11
200, 9, 12, 8, 30
201, 7, 7, 15, 21
202, 8, 16, 18, 26
203, 6, 16, 17, 21
204, 5, 10, 14, 21
205, 2, 16, 8, 14
206, 1, 15, 16, 15
207, 4, 9, 13, 8
208, 6, 8, 13, 24
209, 2, 7, 11, 24
210, 2, 11, 7, 21
211, 3, 17, 12, 19
212, 2, 23, 20, 22
213, 1, 10, 26, 34
214, 3, 20, 10, 16
215, 0, 21, 12, 12
216, 0, 15, 16, 18
217, 2, 17, 17, 15
218, 1, 15, 14, 11
219, 1, 10, 21, 19
220, 2, 8, 18, 23
221, 2, 16, 18, 23
222, 1, 8, 18, 13
223, 2, 8, 12, 29
224, 2, 13, 18, 17
225, 0, 11, 26, 22
226, 2, 17, 7, 17
227, 2, 13, 14, 24
228, 1, 17, 15, 30
229, 2, 12, 19, 22
230, 2, 15, 10, 17
231, 2, 14, 17, 23
232, 1, 6, 17, 31
233, 6, 16, 12, 15
234, 0, 13, 15, 32
235, 2, 15, 14, 17
236, 2, 14, 22, 17
237, 2, 12, 25, 28
238, 9, 11, 20, 22
239, 3, 11, 20, 27
240, 4, 19, 17, 20
241, 3, 11, 12, 27
242, 1, 16, 14, 31
243, 0, 10, 16, 24
244, 4, 14, 11, 19
245, 3, 15, 12, 20
246, 5, 14, 13, 32
247, 3, 20, 15, 24
248, 4, 12, 17, 29
249, 7, 13, 12, 20
250, 4, 18, 25, 22
251, 6, 12, 20, 35
252, 7, 13, 16, 12
253, 5, 10, 21, 29
254, 11, 5, 27, 24
255, 279, 662, 1462, 2557
