-4427.140137	0
-4422.712891	0
-4418.286133	0
-4413.858887	0
-4409.431641	0
-4405.004395	0
-4400.577637	0
-4396.150391	0
-4391.723145	0
-4387.295898	0
-4382.868652	0
-4378.441895	0
-4374.014648	0
-4369.587402	0
-4365.160156	0
-4360.732910	0
-4356.306152	0
-4351.878906	0
-4347.451660	0
-4343.024414	0
-4338.597656	0
-4334.170410	0
-4329.743164	0
-4325.315918	0
-4320.888672	0
-4316.461914	0
-4312.034668	0
-4307.607422	0
-4303.180176	0
-4298.753418	0
-4294.326172	0
-4289.898926	0
-4285.471680	0
-4281.044434	0
-4276.617676	0
-4272.190430	0
-4267.763184	0
-4263.335938	0
-4258.908691	0
-4254.481934	0
-4250.054688	0
-4245.627441	0
-4241.200195	0
-4236.773438	0
-4232.346191	0
-4227.918945	0
-4223.491699	0
-4219.064453	0
-4214.637695	0
-4210.210449	0
-4205.783203	0
-4201.355957	0
-4196.929199	0
-4192.501953	0
-4188.074707	0
-4183.647461	0
-4179.220215	0
-4174.793457	0
-4170.366211	0
-4165.938965	0
-4161.511719	0
-4157.084473	0
-4152.657715	0
-4148.230469	0
-4143.803223	0
-4139.375977	0
-4134.949219	0
-4130.521973	0
-4126.094727	0
-4121.667480	0
-4117.240234	0
-4112.813477	0
-4108.386230	0
-4103.958984	0
-4099.531738	0
-4095.104736	0
-4090.677490	0
-4086.250488	0
-4081.823242	0
-4077.396240	0
-4072.968994	0
-4068.541992	0
-4064.114746	0
-4059.687500	0
-4055.260498	0
-4050.833252	0
-4046.406250	0
-4041.979004	0
-4037.552002	0
-4033.124756	0
-4028.697754	0
-4024.270508	0
-4019.843262	0
-4015.416260	0
-4010.989014	0
-4006.562012	0
-4002.134766	0
-3997.707764	0
-3993.280518	0
-3988.853271	0
-3984.426270	0
-3979.999023	0
-3975.572021	0
-3971.144775	2
-3966.717773	5
-3962.290527	4
-3957.863281	4
-3953.436279	7
-3949.009033	9
-3944.582031	8
-3940.154785	8
-3935.727783	12
-3931.300537	12
-3926.873291	14
-3922.446289	16
-3918.019043	16
-3913.592041	14
-3909.164795	14
-3904.737793	16
-3900.310547	17
-3895.883545	19
-3891.456299	22
-3887.029053	24
-3882.602051	24
-3878.174805	20
-3873.747803	27
-3869.320557	30
-3864.893555	37
-3860.466309	34
-3856.039063	30
-3851.612061	32
-3847.184814	36
-3842.757813	33
-3838.330566	36
-3833.903564	30
-3829.476318	30
-3825.049072	36
-3820.622070	40
-3816.194824	49
-3811.767822	40
-3807.340576	37
-3802.913574	38
-3798.486328	40
-3794.059082	45
-3789.632080	51
-3785.204834	51
-3780.777832	46
-3776.350586	42
-3771.923584	52
-3767.496338	45
-3763.069336	44
-3758.642090	56
-3754.214844	51
-3749.787842	58
-3745.360596	54
-3740.933594	58
-3736.506348	51
-3732.079346	49
-3727.652100	57
-3723.224854	51
-3718.797852	61
-3714.370605	53
-3709.943604	44
-3705.516357	51
-3701.089355	47
-3696.662109	59
-3692.234863	63
-3687.807861	61
-3683.380615	63
-3678.953613	59
-3674.526367	67
-3670.099365	68
-3665.672119	62
-3661.244873	67
-3656.817871	75
-3652.390625	64
-3647.963623	73
-3643.536377	67
-3639.109375	70
-3634.682129	80
-3630.255127	72
-3625.827881	70
-3621.400635	68
-3616.973633	74
-3612.546387	63
-3608.119385	64
-3603.692139	72
-3599.265137	83
-3594.837891	74
-3590.410645	75
-3585.983643	69
-3581.556396	67
-3577.129395	67
-3572.702148	73
-3568.275146	68
-3563.847900	67
-3559.420654	74
-3554.993652	74
-3550.566406	75
-3546.139404	64
-3541.712158	65
-3537.285156	59
-3532.857910	64
-3528.430664	68
-3524.003662	67
-3519.576416	74
-3515.149414	68
-3510.722168	69
-3506.295166	78
-3501.867920	77
-3497.440918	79
-3493.013672	76
-3488.586426	64
-3484.159424	62
-3479.732178	61
-3475.305176	66
-3470.877930	68
-3466.450928	73
-3462.023682	71
-3457.596436	64
-3453.169434	57
-3448.742188	67
-3444.315186	74
-3439.887939	75
-3435.460938	76
-3431.033691	77
-3426.606445	67
-3422.179443	61
-3417.752197	67
-3413.325195	74
-3408.897949	66
-3404.470947	70
-3400.043701	72
-3395.616455	61
-3391.189453	62
-3386.762207	73
-3382.335205	71
-3377.907959	64
-3373.480957	69
-3369.053711	70
-3364.626709	64
-3360.199463	66
-3355.772217	62
-3351.345215	66
-3346.917969	74
-3342.490967	76
-3338.063721	76
-3333.636719	69
-3329.209473	69
-3324.782227	77
-3320.355225	78
-3315.927979	75
-3311.500977	69
-3307.073730	70
-3302.646729	71
-3298.219482	72
-3293.792236	73
-3289.365234	68
-3284.937988	73
-3280.510986	76
-3276.083740	76
-3271.656738	80
-3267.229492	82
-3262.802246	69
-3258.375244	65
-3253.947998	73
-3249.520996	79
-3245.093750	78
-3240.666748	78
-3236.239502	78
-3231.812500	65
-3227.385254	66
-3222.958008	73
-3218.531006	71
-3214.103760	69
-3209.676758	66
-3205.249512	69
-3200.822510	76
-3196.395264	76
-3191.968018	72
-3187.541016	74
-3183.113770	78
-3178.686768	71
-3174.259521	75
-3169.832520	65
-3165.405273	63
-3160.978027	82
-3156.551025	67
-3152.123779	66
-3147.696777	80
-3143.269531	73
-3138.842529	66
-3134.415283	64
-3129.988281	64
-3125.561035	71
-3121.133789	69
-3116.706787	68
-3112.279541	69
-3107.852539	65
-3103.425293	60
-3098.998291	57
-3094.571045	55
-3090.143799	67
-3085.716797	71
-3081.289551	75
-3076.862549	75
-3072.435303	79
-3068.008301	71
-3063.581055	71
-3059.153809	72
-3054.726807	65
-3050.299561	60
-3045.872559	59
-3041.445313	72
-3037.018311	57
-3032.591064	75
-3028.163818	69
-3023.736816	70
-3019.309570	65
-3014.882568	74
-3010.455322	70
-3006.028320	63
-3001.601074	76
-2997.174072	79
-2992.746826	75
-2988.319580	77
-2983.892578	73
-2979.465332	70
-2975.038330	74
-2970.611084	80
-2966.184082	73
-2961.756836	71
-2957.329590	80
-2952.902588	77
-2948.475342	73
-2944.048340	75
-2939.621094	80
-2935.194092	72
-2930.766846	69
-2926.339600	71
-2921.912598	63
-2917.485352	66
-2913.058350	70
-2908.631104	66
-2904.204102	62
-2899.776855	66
-2895.349609	67
-2890.922607	82
-2886.495361	84
-2882.068359	80
-2877.641113	69
-2873.214111	64
-2868.786865	71
-2864.359863	70
-2859.932617	60
-2855.505371	65
-2851.078369	64
-2846.651123	67
