Channel:,Lum, Red, Green, Blue
Means:,0.93550056, 1.0019735, 0.80380005, 1.9234638
Note: Peaks measured from 20% upward
Peaks:,428, 2138, 3029, 3492
PeaksLevels:,255, 255, 255, 255
0, 2733692, 2186955, 3952372, 240065
1, 5408166, 5607116, 4062370, 3518749
2, 95763, 431258, 221035, 3741916
3, 12277, 26704, 15832, 643755
4, 5652, 7570, 6408, 85085
5, 3620, 4329, 3991, 17374
6, 2673, 2997, 2786, 6821
7, 2022, 2264, 2142, 3971
8, 1654, 1807, 1638, 2888
9, 1360, 1460, 1329, 2112
10, 1170, 1208, 1129, 1843
11, 1023, 941, 931, 1488
12, 944, 857, 838, 1333
13, 821, 767, 758, 1043
14, 753, 645, 643, 957
15, 667, 631, 618, 819
16, 592, 520, 553, 774
17, 542, 528, 541, 677
18, 514, 458, 520, 642
19, 457, 423, 448, 540
20, 472, 391, 437, 542
21, 357, 372, 406, 474
22, 367, 371, 395, 453
23, 366, 356, 340, 412
24, 349, 328, 329, 382
25, 338, 329, 311, 371
26, 325, 316, 304, 356
27, 295, 275, 276, 311
28, 306, 274, 274, 314
29, 284, 233, 233, 288
30, 261, 231, 257, 274
31, 266, 223, 226, 276
32, 257, 215, 216, 236
33, 233, 194, 195, 259
34, 221, 177, 185, 222
35, 228, 191, 177, 234
36, 202, 160, 185, 198
37, 194, 164, 173, 200
38, 171, 153, 151, 222
39, 202, 149, 151, 205
40, 167, 119, 158, 195
41, 161, 148, 144, 166
42, 157, 105, 171, 182
43, 153, 119, 123, 168
44, 126, 106, 136, 172
45, 157, 119, 119, 169
46, 139, 109, 128, 168
47, 163, 121, 119, 140
48, 143, 114, 121, 135
49, 118, 101, 108, 148
50, 129, 88, 127, 152
51, 132, 94, 137, 119
52, 109, 78, 133, 144
53, 120, 84, 117, 116
54, 91, 77, 97, 135
55, 105, 72, 92, 140
56, 111, 75, 116, 116
57, 115, 87, 107, 107
58, 114, 84, 91, 132
59, 99, 82, 113, 103
60, 127, 81, 112, 99
61, 103, 67, 102, 96
62, 100, 72, 87, 118
63, 100, 79, 75, 106
64, 90, 73, 88, 97
65, 71, 64, 88, 99
66, 86, 60, 88, 93
67, 93, 67, 72, 117
68, 76, 78, 82, 125
69, 79, 60, 86, 96
70, 81, 68, 61, 97
71, 105, 50, 75, 80
72, 76, 52, 75, 84
73, 73, 45, 77, 85
74, 66, 51, 69, 111
75, 75, 54, 65, 90
76, 90, 40, 65, 95
77, 84, 71, 55, 78
78, 76, 59, 56, 83
79, 73, 59, 62, 82
80, 67, 50, 67, 93
81, 74, 47, 62, 94
82, 66, 55, 56, 92
83, 62, 44, 54, 77
84, 74, 58, 58, 87
85, 62, 41, 50, 80
86, 76, 55, 65, 81
87, 87, 47, 58, 86
88, 70, 50, 48, 77
89, 72, 40, 49, 90
90, 79, 37, 52, 82
91, 67, 53, 54, 77
92, 79, 42, 55, 85
93, 77, 39, 43, 72
94, 73, 40, 52, 81
95, 91, 43, 44, 93
96, 80, 29, 43, 71
97, 84, 40, 53, 87
98, 115, 34, 57, 73
99, 89, 37, 54, 77
100, 93, 40, 44, 82
101, 95, 43, 51, 82
102, 68, 35, 50, 85
103, 90, 39, 57, 69
104, 89, 52, 48, 60
105, 77, 29, 54, 73
106, 98, 52, 40, 74
107, 106, 32, 31, 76
108, 85, 44, 43, 56
109, 94, 39, 34, 50
110, 98, 35, 40, 67
111, 97, 41, 49, 53
112, 97, 35, 59, 47
113, 104, 42, 42, 53
114, 101, 38, 46, 52
115, 108, 44, 47, 64
116, 90, 36, 41, 58
117, 91, 29, 48, 55
118, 70, 35, 40, 45
119, 81, 37, 32, 45
120, 78, 25, 39, 57
121, 70, 42, 39, 55
122, 64, 39, 30, 46
123, 66, 36, 34, 61
124, 62, 24, 48, 58
125, 60, 32, 34, 45
126, 70, 29, 40, 56
127, 58, 32, 37, 58
128, 62, 30, 31, 37
129, 57, 21, 35, 45
130, 54, 32, 49, 39
131, 66, 29, 34, 44
132, 55, 27, 35, 43
133, 53, 28, 31, 40
134, 53, 15, 32, 37
135, 53, 27, 34, 46
136, 42, 27, 46, 36
137, 43, 29, 28, 51
138, 52, 35, 34, 39
139, 45, 23, 35, 37
140, 38, 27, 31, 32
141, 42, 19, 30, 44
142, 52, 18, 28, 53
143, 48, 20, 33, 44
144, 48, 24, 26, 44
145, 48, 20, 30, 42
146, 52, 21, 34, 50
147, 48, 19, 37, 46
148, 52, 24, 24, 32
149, 56, 20, 23, 29
150, 66, 22, 34, 34
151, 52, 19, 34, 42
152, 54, 25, 30, 42
153, 48, 24, 25, 30
154, 50, 22, 35, 28
155, 51, 21, 18, 30
156, 55, 24, 35, 39
157, 46, 23, 23, 35
158, 49, 15, 32, 44
159, 55, 15, 20, 50
160, 65, 22, 38, 29
161, 55, 18, 28, 42
162, 55, 21, 29, 32
163, 50, 24, 21, 41
164, 53, 18, 28, 32
165, 55, 15, 18, 22
166, 54, 21, 33, 34
167, 42, 16, 28, 29
168, 58, 22, 22, 33
169, 49, 20, 31, 26
170, 62, 20, 31, 24
171, 57, 19, 29, 28
172, 54, 14, 17, 24
173, 48, 30, 22, 28
174, 53, 11, 27, 25
175, 61, 22, 24, 21
176, 79, 13, 36, 22
177, 86, 13, 22, 36
178, 101, 21, 28, 30
179, 107, 17, 23, 19
180, 115, 17, 18, 27
181, 107, 14, 24, 16
182, 122, 10, 25, 23
183, 122, 9, 19, 22
184, 88, 15, 28, 26
185, 80, 10, 29, 29
186, 97, 12, 23, 19
187, 76, 14, 18, 30
188, 79, 18, 27, 25
189, 67, 15, 20, 23
190, 72, 10, 19, 25
191, 63, 23, 21, 21
192, 56, 21, 32, 24
193, 54, 18, 29, 21
194, 69, 17, 25, 23
195, 56, 22, 23, 18
196, 77, 15, 16, 23
197, 48, 13, 26, 18
198, 60, 15, 35, 27
199, 62, 18, 27, 22
200, 52, 20, 23, 19
201, 56, 25, 24, 22
202, 49, 17, 27, 16
203, 55, 16, 26, 23
204, 56, 27, 34, 20
205, 61, 26, 20, 25
206, 44, 17, 22, 18
207, 55, 13, 26, 28
208, 51, 20, 18, 22
209, 47, 14, 23, 31
210, 46, 25, 25, 23
211, 40, 11, 25, 23
212, 39, 16, 22, 25
213, 34, 9, 33, 21
214, 27, 32, 22, 19
215, 27, 20, 19, 24
216, 31, 24, 18, 27
217, 41, 13, 15, 24
218, 40, 14, 20, 18
219, 28, 21, 14, 22
220, 31, 14, 18, 18
221, 20, 18, 14, 26
222, 21, 20, 19, 23
223, 20, 20, 15, 26
224, 24, 26, 17, 26
225, 19, 26, 15, 12
226, 30, 15, 15, 25
227, 22, 23, 14, 22
228, 12, 27, 13, 22
229, 13, 25, 18, 22
230, 10, 24, 21, 29
231, 8, 21, 17, 39
232, 4, 22, 15, 27
233, 9, 20, 14, 33
234, 6, 22, 13, 21
235, 5, 36, 14, 23
236, 12, 19, 9, 31
237, 4, 20, 11, 31
238, 5, 23, 12, 25
239, 3, 25, 18, 29
240, 6, 25, 15, 26
241, 4, 22, 14, 28
242, 1, 24, 8, 32
243, 3, 19, 10, 39
244, 2, 15, 12, 30
245, 4, 26, 11, 17
246, 5, 19, 14, 25
247, 6, 23, 21, 26
248, 7, 22, 10, 30
249, 2, 14, 16, 24
250, 6, 14, 16, 17
251, 8, 22, 18, 24
252, 5, 11, 12, 12
253, 3, 24, 17, 18
254, 1, 39, 23, 21
255, 428, 2138, 3029, 3492
