Channel:,Lum, Red, Green, Blue
Means:,1.4726629, 1.6120331, 1.392486, 2.6886604
Note: Peaks measured from 20% upward
Peaks:,1552, 4541, 4596, 3438
PeaksLevels:,255, 255, 255, 255
0, 7918, 21103, 228693, 1730
1, 7403659, 6187909, 7512504, 226364
2, 770260, 1946835, 454055, 5503730
3, 34907, 57441, 29278, 2326069
4, 12534, 19634, 12246, 143211
5, 7710, 9199, 7357, 22634
6, 5584, 5756, 5015, 10073
7, 4524, 4047, 3825, 6068
8, 3532, 3096, 2880, 4515
9, 2887, 2427, 2451, 3589
10, 2316, 1982, 2022, 3044
11, 2007, 1641, 1659, 2440
12, 1601, 1447, 1357, 2081
13, 1347, 1217, 1220, 1790
14, 1169, 1217, 1129, 1601
15, 1036, 967, 925, 1445
16, 932, 946, 837, 1293
17, 870, 833, 827, 1212
18, 810, 739, 824, 991
19, 723, 693, 745, 925
20, 683, 673, 659, 846
21, 688, 586, 621, 755
22, 599, 586, 606, 664
23, 551, 576, 530, 583
24, 551, 499, 533, 527
25, 574, 458, 420, 499
26, 468, 470, 458, 520
27, 459, 441, 422, 467
28, 411, 400, 426, 447
29, 421, 429, 353, 423
30, 434, 379, 353, 416
31, 378, 358, 346, 426
32, 385, 338, 360, 406
33, 350, 338, 342, 378
34, 346, 333, 298, 351
35, 323, 300, 280, 335
36, 327, 308, 274, 277
37, 318, 267, 257, 304
38, 268, 283, 281, 298
39, 285, 251, 240, 308
40, 304, 248, 243, 303
41, 273, 253, 252, 262
42, 246, 208, 217, 268
43, 259, 255, 218, 272
44, 252, 239, 195, 242
45, 245, 240, 166, 252
46, 229, 188, 198, 237
47, 190, 193, 165, 231
48, 253, 192, 186, 253
49, 233, 201, 160, 225
50, 206, 201, 143, 240
51, 205, 188, 145, 236
52, 209, 170, 131, 223
53, 186, 172, 148, 184
54, 198, 168, 133, 207
55, 175, 177, 139, 187
56, 150, 136, 126, 166
57, 166, 127, 122, 197
58, 157, 153, 126, 187
59, 194, 134, 135, 179
60, 147, 139, 107, 170
61, 157, 135, 99, 167
62, 162, 102, 104, 177
63, 150, 93, 100, 155
64, 137, 113, 105, 166
65, 145, 106, 118, 150
66, 124, 112, 127, 136
67, 113, 87, 101, 147
68, 128, 98, 110, 144
69, 112, 97, 108, 139
70, 87, 113, 97, 162
71, 116, 85, 93, 134
72, 121, 86, 111, 139
73, 88, 87, 87, 130
74, 110, 88, 90, 128
75, 105, 86, 76, 125
76, 76, 73, 80, 118
77, 101, 77, 94, 126
78, 105, 85, 78, 138
79, 82, 87, 89, 138
80, 92, 76, 102, 102
81, 101, 80, 85, 127
82, 92, 92, 74, 112
83, 111, 69, 83, 112
84, 98, 69, 104, 100
85, 91, 67, 69, 97
86, 67, 55, 80, 105
87, 77, 67, 67, 108
88, 88, 60, 73, 127
89, 92, 71, 58, 92
90, 69, 78, 78, 97
91, 80, 69, 54, 87
92, 81, 69, 54, 80
93, 83, 71, 79, 100
94, 86, 69, 59, 100
95, 100, 56, 51, 84
96, 68, 45, 65, 88
97, 95, 67, 49, 76
98, 88, 56, 63, 85
99, 97, 60, 57, 83
100, 116, 61, 51, 77
101, 97, 72, 59, 85
102, 97, 52, 46, 66
103, 91, 68, 52, 78
104, 99, 61, 46, 86
105, 95, 48, 60, 88
106, 84, 48, 62, 69
107, 82, 52, 47, 80
108, 91, 54, 40, 71
109, 95, 51, 30, 72
110, 78, 61, 45, 70
111, 85, 47, 59, 62
112, 79, 46, 48, 63
113, 83, 50, 42, 58
114, 58, 46, 48, 77
115, 77, 49, 37, 54
116, 58, 48, 50, 74
117, 71, 54, 44, 67
118, 65, 38, 47, 58
119, 60, 59, 57, 81
120, 65, 58, 47, 59
121, 52, 46, 37, 58
122, 54, 52, 38, 51
123, 69, 43, 48, 51
124, 69, 58, 44, 58
125, 42, 43, 42, 51
126, 52, 40, 42, 81
127, 55, 45, 31, 68
128, 53, 41, 40, 60
129, 55, 39, 48, 67
130, 45, 39, 32, 71
131, 55, 36, 30, 71
132, 52, 49, 41, 51
133, 51, 32, 35, 49
134, 53, 38, 41, 58
135, 59, 41, 38, 56
136, 47, 34, 27, 70
137, 49, 31, 39, 46
138, 41, 30, 39, 63
139, 51, 40, 34, 49
140, 55, 31, 39, 62
141, 36, 28, 41, 47
142, 47, 36, 43, 54
143, 49, 38, 35, 48
144, 53, 36, 33, 47
145, 50, 42, 34, 45
146, 51, 37, 32, 43
147, 41, 37, 33, 54
148, 47, 44, 33, 54
149, 66, 31, 44, 52
150, 46, 35, 24, 48
151, 48, 43, 24, 58
152, 48, 35, 37, 47
153, 52, 25, 38, 44
154, 53, 32, 32, 48
155, 52, 35, 22, 41
156, 58, 36, 26, 49
157, 44, 25, 35, 47
158, 46, 35, 32, 53
159, 37, 20, 26, 36
160, 49, 35, 38, 43
161, 45, 26, 32, 50
162, 47, 30, 30, 51
163, 50, 32, 35, 51
164, 53, 23, 28, 47
165, 51, 35, 32, 46
166, 46, 35, 27, 35
167, 47, 43, 29, 45
168, 55, 30, 34, 31
169, 60, 30, 30, 48
170, 47, 19, 38, 43
171, 42, 36, 26, 40
