Channel:,Lum, Red, Green, Blue
Means:,1.0986117, 1.1821085, 0.98645794, 2.0640693
Note: Peaks measured from 20% upward
Peaks:,261, 342, 267, 281
PeaksLevels:,255, 255, 255, 255
0, 158938, 125101, 1047541, 4383
1, 8024126, 7524496, 7135987, 1118844
2, 69895, 601753, 73180, 6341149
3, 9840, 12955, 9391, 766925
4, 4421, 5116, 4724, 25755
5, 2991, 3118, 2867, 7398
6, 2235, 2172, 1884, 4076
7, 1791, 1746, 1558, 2632
8, 1436, 1349, 1169, 1990
9, 1186, 1139, 969, 1520
10, 1024, 927, 840, 1360
11, 911, 796, 699, 1086
12, 756, 646, 622, 985
13, 700, 600, 506, 852
14, 620, 537, 461, 738
15, 500, 447, 426, 692
16, 485, 378, 386, 647
17, 419, 360, 357, 551
18, 360, 320, 363, 478
19, 333, 297, 313, 490
20, 302, 306, 268, 435
21, 300, 251, 253, 429
22, 285, 253, 213, 374
23, 292, 248, 215, 350
24, 235, 227, 230, 353
25, 259, 239, 215, 316
26, 220, 237, 186, 304
27, 242, 197, 178, 281
28, 197, 216, 170, 274
29, 194, 220, 162, 293
30, 197, 167, 155, 260
31, 168, 161, 178, 247
32, 161, 164, 172, 224
33, 167, 136, 136, 204
34, 162, 147, 145, 219
35, 158, 138, 139, 219
36, 140, 96, 138, 225
37, 151, 103, 140, 195
38, 152, 94, 128, 181
39, 153, 95, 135, 186
40, 146, 92, 124, 167
41, 134, 85, 116, 156
42, 129, 80, 107, 162
43, 139, 92, 80, 147
44, 114, 78, 99, 146
45, 113, 72, 102, 151
46, 112, 70, 86, 136
47, 125, 76, 88, 163
48, 106, 72, 86, 152
49, 107, 64, 75, 153
50, 100, 67, 81, 152
51, 121, 71, 84, 151
52, 103, 60, 92, 135
53, 86, 64, 71, 143
54, 101, 74, 82, 122
55, 87, 60, 78, 136
56, 85, 72, 74, 121
57, 95, 65, 79, 101
58, 80, 63, 85, 123
59, 82, 51, 75, 122
60, 74, 64, 85, 117
61, 90, 44, 66, 111
62, 81, 61, 71, 104
63, 64, 50, 68, 114
64, 89, 70, 84, 71
65, 91, 54, 76, 93
66, 81, 56, 70, 81
67, 75, 46, 80, 88
68, 92, 47, 67, 73
69, 77, 48, 83, 58
70, 70, 38, 91, 55
71, 69, 34, 73, 61
72, 70, 43, 90, 71
73, 72, 43, 101, 63
74, 81, 43, 107, 47
75, 70, 40, 86, 41
76, 62, 36, 97, 41
77, 74, 53, 107, 41
78, 89, 53, 81, 40
79, 82, 40, 69, 25
80, 88, 48, 72, 37
81, 72, 33, 69, 32
82, 83, 29, 74, 35
83, 94, 34, 67, 43
84, 73, 25, 55, 23
85, 83, 33, 60, 30
86, 91, 35, 66, 35
87, 78, 30, 68, 27
88, 75, 34, 43, 25
89, 87, 34, 43, 27
90, 106, 30, 46, 29
91, 70, 26, 33, 20
92, 79, 31, 48, 15
93, 81, 26, 37, 21
94, 70, 27, 33, 17
95, 77, 30, 33, 31
96, 78, 33, 37, 19
97, 66, 39, 36, 18
98, 86, 37, 31, 18
99, 78, 39, 26, 14
100, 66, 32, 35, 18
101, 68, 26, 32, 18
102, 59, 35, 42, 9
103, 60, 27, 26, 12
104, 55, 28, 23, 17
105, 47, 32, 27, 15
106, 54, 29, 32, 16
107, 39, 25, 31, 15
108, 52, 22, 25, 15
109, 40, 29, 33, 13
110, 43, 20, 35, 14
111, 44, 21, 19, 17
112, 48, 24, 23, 18
113, 47, 18, 30, 10
114, 41, 29, 23, 13
115, 43, 30, 28, 10
116, 38, 28, 33, 9
117, 34, 24, 32, 16
118, 47, 27, 35, 19
119, 49, 25, 25, 13
120, 37, 31, 18, 16
121, 29, 35, 21, 10
122, 42, 36, 22, 16
123, 33, 30, 16, 11
124, 22, 28, 25, 14
125, 38, 24, 18, 14
126, 32, 21, 31, 9
127, 24, 26, 30, 14
128, 31, 27, 20, 8
129, 24, 21, 32, 14
130, 17, 22, 26, 12
131, 15, 25, 16, 11
132, 20, 16, 31, 11
133, 15, 32, 19, 12
134, 19, 32, 18, 14
135, 15, 22, 16, 8
136, 7, 26, 28, 10
137, 7, 23, 38, 8
138, 14, 27, 28, 12
139, 9, 31, 11, 4
140, 11, 28, 21, 15
141, 18, 15, 15, 14
142, 13, 29, 32, 14
143, 12, 22, 24, 14
144, 10, 28, 24, 9
145, 5, 20, 19, 12
146, 2, 25, 21, 12
147, 5, 30, 19, 11
148, 3, 27, 22, 15
149, 2, 30, 15, 11
150, 4, 24, 10, 15
151, 2, 31, 15, 15
152, 0, 28, 18, 6
153, 3, 22, 13, 8
154, 1, 32, 9, 5
155, 1, 22, 19, 10
156, 2, 31, 16, 6
157, 3, 28, 12, 5
158, 3, 40, 17, 7
159, 1, 23, 20, 2
160, 0, 16, 12, 6
161, 1, 30, 16, 13
162, 2, 18, 18, 3
163, 0, 22, 21, 1
164, 1, 26, 19, 15
165, 2, 17, 15, 11
166, 1, 24, 23, 7
167, 3, 21, 17, 9
168, 1, 14, 15, 9
169, 2, 17, 14, 8
170, 1, 17, 21, 10
171, 1, 20, 14, 4
172, 3, 24, 15, 11
173, 1, 21, 14, 2
174, 1, 28, 14, 7
175, 1, 24, 11, 8
176, 3, 18, 11, 5
177, 1, 28, 9, 13
178, 2, 22, 16, 8
179, 2, 18, 16, 14
180, 1, 18, 10, 13
181, 1, 26, 11, 9
182, 2, 20, 7, 8
183, 1, 18, 8, 7
184, 0, 23, 9, 5
185, 2, 21, 15, 11
186, 5, 12, 10, 20
187, 0, 20, 11, 11
188, 1, 27, 6, 5
189, 2, 11, 8, 10
190, 0, 11, 4, 9
191, 3, 14, 3, 9
192, 2, 17, 6, 9
193, 1, 22, 4, 15
194, 1, 16, 3, 10
195, 1, 17, 5, 4
196, 1, 13, 1, 12
197, 2, 12, 6, 11
198, 1, 19, 3, 10
199, 2, 18, 2, 10
200, 2, 16, 3, 10
201, 2, 12, 1, 8
202, 3, 17, 0, 7
203, 1, 6, 1, 5
204, 3, 16, 6, 4
205, 1, 10, 2, 9
206, 2, 19, 3, 5
207, 1, 17, 5, 8
208, 2, 14, 1, 8
209, 2, 19, 2, 6
