Channel:,Lum, Red, Green, Blue
Means:,0.85036594, 1.04315, 0.716165, 1.7430408
Note: Peaks measured from 20% upward
Peaks:,404, 2085, 1598, 1204
PeaksLevels:,255, 255, 255, 255
0, 3083866, 2076280, 4297280, 457833
1, 5051134, 5567847, 3735925, 3767761
2, 100341, 564972, 201515, 3318829
3, 15538, 37875, 17230, 600637
4, 6809, 9956, 7226, 82915
5, 4078, 5182, 4401, 18552
6, 2752, 3428, 3118, 8079
7, 2107, 2468, 2352, 5010
8, 1562, 1877, 1780, 3565
9, 1388, 1468, 1459, 2620
10, 1156, 1231, 1209, 2094
11, 1068, 1090, 1046, 1547
12, 935, 863, 927, 1336
13, 876, 800, 760, 1157
14, 802, 688, 678, 1009
15, 675, 618, 586, 873
16, 628, 571, 502, 781
17, 633, 549, 509, 668
18, 503, 556, 445, 601
19, 510, 471, 452, 541
20, 457, 447, 390, 479
21, 426, 411, 396, 501
22, 363, 412, 354, 434
23, 339, 375, 339, 395
24, 332, 339, 301, 385
25, 341, 324, 285, 365
26, 306, 298, 233, 344
27, 305, 292, 228, 331
28, 303, 289, 247, 287
29, 237, 227, 237, 306
30, 232, 234, 188, 296
31, 208, 227, 188, 306
32, 220, 180, 174, 268
33, 183, 218, 186, 237
34, 196, 210, 179, 249
35, 179, 170, 174, 221
36, 153, 156, 162, 264
37, 148, 170, 159, 230
38, 150, 166, 155, 222
39, 172, 170, 135, 194
40, 148, 144, 149, 194
41, 141, 164, 130, 181
42, 140, 145, 121, 213
43, 137, 125, 121, 193
44, 131, 153, 100, 193
45, 126, 116, 116, 170
46, 118, 110, 106, 156
47, 117, 127, 101, 168
48, 125, 99, 112, 175
49, 114, 90, 124, 125
50, 122, 96, 105, 131
51, 108, 86, 110, 144
52, 99, 104, 82, 162
53, 116, 105, 92, 136
54, 135, 87, 79, 134
55, 120, 74, 91, 109
56, 90, 81, 85, 127
57, 105, 80, 97, 113
58, 97, 85, 77, 118
59, 118, 76, 86, 105
60, 104, 81, 97, 119
61, 88, 57, 88, 104
62, 90, 66, 87, 121
63, 103, 68, 75, 91
64, 80, 57, 73, 105
65, 103, 64, 70, 97
66, 83, 58, 86, 97
67, 82, 58, 79, 77
68, 70, 73, 60, 95
69, 95, 62, 72, 86
70, 95, 45, 65, 88
71, 82, 49, 78, 90
72, 67, 45, 83, 106
73, 80, 72, 73, 89
74, 82, 66, 60, 104
75, 84, 58, 64, 96
76, 76, 70, 54, 76
77, 74, 68, 57, 83
78, 63, 57, 54, 73
79, 67, 61, 64, 67
80, 73, 60, 51, 85
81, 77, 66, 59, 69
82, 92, 35, 49, 65
83, 77, 73, 54, 62
84, 73, 56, 45, 56
85, 75, 45, 74, 79
86, 85, 70, 48, 69
87, 80, 50, 50, 65
88, 77, 39, 59, 59
89, 69, 55, 48, 61
90, 76, 49, 44, 57
91, 61, 56, 46, 63
92, 60, 43, 45, 54
93, 65, 45, 43, 53
94, 66, 45, 47, 48
95, 75, 54, 37, 64
96, 84, 47, 36, 64
97, 65, 42, 43, 56
98, 82, 56, 44, 47
99, 85, 47, 43, 54
100, 71, 34, 49, 57
101, 85, 38, 33, 68
102, 68, 45, 49, 41
103, 62, 34, 35, 36
104, 60, 30, 41, 45
105, 71, 42, 41, 56
106, 47, 36, 29, 41
107, 45, 48, 36, 37
108, 55, 36, 54, 40
109, 52, 39, 34, 41
110, 58, 37, 34, 36
111, 52, 38, 46, 58
112, 57, 35, 36, 38
113, 47, 39, 26, 48
114, 50, 35, 27, 43
115, 54, 48, 27, 47
116, 48, 15, 30, 40
117, 53, 35, 32, 47
118, 43, 31, 26, 48
119, 48, 23, 23, 46
120, 44, 24, 31, 43
121, 45, 31, 27, 62
122, 38, 21, 27, 47
123, 36, 45, 25, 44
124, 42, 21, 29, 45
125, 57, 38, 23, 58
126, 36, 29, 27, 38
127, 46, 35, 36, 35
128, 42, 38, 29, 38
129, 44, 31, 38, 42
130, 55, 27, 35, 36
131, 46, 36, 33, 42
132, 48, 30, 27, 33
133, 56, 27, 26, 50
134, 49, 36, 28, 30
135, 31, 31, 32, 47
136, 48, 22, 35, 48
137, 40, 20, 29, 30
138, 41, 32, 28, 43
139, 48, 27, 27, 42
140, 43, 27, 27, 36
141, 48, 28, 31, 44
142, 40, 23, 42, 49
143, 46, 22, 22, 38
144, 32, 23, 26, 45
145, 38, 23, 29, 49
146, 41, 21, 23, 58
147, 49, 18, 31, 47
148, 31, 24, 29, 44
149, 43, 16, 21, 53
150, 33, 27, 26, 38
151, 35, 25, 28, 48
152, 42, 19, 26, 43
153, 45, 16, 29, 41
154, 45, 30, 23, 38
155, 54, 26, 19, 37
156, 59, 30, 22, 43
157, 61, 27, 23, 36
158, 47, 26, 32, 29
159, 42, 20, 23, 32
160, 39, 18, 25, 25
161, 52, 23, 30, 35
162, 49, 22, 38, 29
163, 51, 12, 31, 27
164, 38, 22, 21, 39
165, 46, 25, 32, 27
166, 49, 18, 30, 29
167, 46, 20, 22, 30
168, 51, 20, 18, 31
169, 49, 20, 27, 23
170, 47, 13, 30, 24
171, 57, 18, 33, 30
172, 42, 19, 26, 15
173, 60, 19, 27, 29
174, 59, 19, 33, 21
175, 76, 20, 19, 23
176, 98, 16, 33, 28
177, 75, 17, 22, 24
178, 62, 15, 37, 23
179, 72, 19, 20, 16
180, 56, 18, 24, 19
181, 59, 11, 21, 16
182, 54, 17, 26, 22
183, 37, 20, 21, 26
184, 43, 19, 17, 14
185, 43, 22, 16, 19
186, 31, 20, 25, 18
187, 41, 21, 15, 14
188, 42, 11, 20, 24
189, 36, 20, 30, 21
190, 36, 29, 28, 22
191, 29, 17, 25, 18
192, 34, 23, 25, 26
193, 29, 12, 34, 19
194, 28, 13, 30, 20
195, 32, 17, 26, 30
196, 29, 14, 35, 21
197, 33, 11, 32, 23
198, 18, 21, 30, 14
199, 34, 24, 28, 27
200, 31, 17, 29, 14
201, 33, 13, 32, 16
202, 30, 21, 26, 15
203, 30, 19, 29, 21
204, 27, 20, 24, 15
205, 39, 23, 30, 20
206, 38, 31, 24, 19
207, 42, 18, 37, 20
208, 36, 20, 39, 13
209, 47, 19, 32, 13
210, 36, 21, 35, 13
