Channel:,Lum, Red, Green, Blue
Means:,0.7441768, 0.92468655, 0.61056185, 1.648456
Note: Peaks measured from 20% upward
Peaks:,185, 585, 741, 622
PeaksLevels:,255, 255, 255, 255
0, 3113596, 2088933, 4329336, 460964
1, 5054612, 5598708, 3735690, 3786512
2, 85834, 544983, 187700, 3326747
3, 11628, 30490, 13515, 592844
4, 4993, 7757, 5684, 76922
5, 2962, 4187, 3558, 16301
6, 2016, 2489, 2239, 6700
7, 1575, 1817, 1556, 4014
8, 1269, 1390, 1166, 2908
9, 1049, 1075, 900, 1981
10, 868, 840, 774, 1572
11, 711, 671, 656, 1175
12, 624, 583, 535, 1006
13, 520, 514, 460, 862
14, 474, 453, 420, 729
15, 437, 369, 366, 657
16, 383, 356, 365, 538
17, 355, 299, 310, 458
18, 338, 300, 275, 439
19, 288, 273, 255, 383
20, 271, 246, 249, 339
21, 259, 223, 256, 343
22, 237, 191, 227, 305
23, 228, 196, 260, 290
24, 241, 173, 190, 294
25, 210, 141, 188, 227
26, 183, 127, 166, 242
27, 190, 145, 171, 226
28, 169, 128, 179, 144
29, 143, 125, 155, 191
30, 154, 129, 155, 187
31, 161, 122, 141, 181
32, 157, 125, 129, 167
33, 143, 91, 109, 147
34, 141, 92, 115, 121
35, 122, 91, 114, 145
36, 108, 79, 105, 133
37, 121, 114, 83, 136
38, 101, 80, 85, 111
39, 94, 98, 78, 119
40, 97, 84, 72, 118
41, 120, 77, 82, 106
42, 124, 83, 79, 97
43, 75, 75, 55, 110
44, 81, 82, 68, 95
45, 96, 81, 64, 97
46, 79, 68, 73, 103
47, 84, 86, 77, 105
48, 84, 67, 61, 97
49, 87, 64, 58, 103
50, 94, 74, 63, 73
51, 92, 79, 60, 109
52, 75, 58, 42, 98
53, 68, 78, 51, 75
54, 59, 73, 55, 69
55, 68, 55, 63, 89
56, 52, 57, 61, 91
57, 51, 52, 57, 77
58, 50, 46, 50, 58
59, 43, 52, 55, 86
60, 51, 45, 48, 89
61, 57, 53, 39, 73
62, 51, 45, 44, 76
63, 51, 52, 32, 64
64, 57, 40, 35, 77
65, 53, 45, 39, 62
66, 64, 47, 46, 74
67, 62, 41, 37, 65
