Channel:,Lum, Red, Green, Blue
Means:,2.2075746, 2.1960855, 1.7936969, 3.8969133
Note: Peaks measured from 20% upward
Peaks:,94, 117, 208, 786
PeaksLevels:,255, 255, 255, 255
0, 6, 1191, 2887, 804
1, 25889, 128828, 2369272, 1750
2, 7111475, 6794944, 5804426, 42389
3, 1122300, 1328020, 91023, 2349273
4, 12108, 20823, 7245, 5199516
5, 4133, 4938, 3581, 630851
6, 2130, 2601, 2115, 39219
7, 1496, 1672, 1372, 8225
8, 1162, 1202, 1089, 3996
9, 897, 946, 783, 2299
10, 740, 715, 632, 1629
11, 623, 619, 537, 1099
12, 547, 515, 453, 814
13, 465, 444, 434, 694
14, 426, 405, 362, 611
15, 358, 319, 346, 497
16, 369, 335, 306, 454
17, 307, 264, 273, 401
18, 356, 229, 258, 365
19, 266, 244, 268, 360
20, 229, 208, 238, 331
21, 270, 210, 212, 322
22, 224, 203, 215, 269
23, 220, 165, 214, 296
24, 203, 173, 194, 245
25, 195, 158, 164, 252
26, 181, 140, 175, 245
27, 165, 150, 156, 225
28, 181, 130, 160, 191
29, 185, 139, 142, 178
30, 148, 145, 147, 169
31, 129, 97, 158, 151
32, 134, 117, 121, 139
33, 145, 103, 136, 126
34, 132, 104, 124, 136
35, 119, 84, 115, 126
36, 125, 83, 119, 118
37, 128, 62, 114, 102
38, 103, 72, 119, 99
39, 134, 56, 107, 97
40, 114, 64, 98, 122
41, 97, 57, 82, 109
42, 117, 73, 63, 89
43, 105, 38, 80, 76
44, 93, 56, 84, 78
45, 91, 42, 63, 83
46, 76, 59, 63, 77
47, 82, 39, 84, 72
48, 79, 45, 63, 72
49, 72, 42, 63, 72
50, 88, 36, 58, 67
51, 71, 22, 41, 63
52, 85, 49, 43, 67
53, 72, 42, 48, 57
54, 62, 36, 41, 63
55, 73, 39, 52, 50
56, 63, 43, 29, 48
57, 65, 28, 32, 46
58, 74, 38, 27, 37
59, 66, 43, 44, 52
60, 49, 34, 23, 48
61, 52, 39, 26, 33
62, 54, 28, 18, 41
63, 47, 19, 39, 41
64, 56, 31, 32, 42
65, 52, 27, 23, 35
66, 50, 27, 29, 35
67, 58, 31, 28, 34
68, 64, 22, 38, 43
69, 44, 18, 23, 35
70, 52, 14, 25, 40
71, 56, 24, 19, 37
72, 53, 25, 21, 40
73, 56, 22, 30, 43
74, 60, 21, 25, 35
75, 43, 20, 18, 31
76, 36, 22, 18, 31
77, 55, 22, 25, 28
78, 53, 16, 13, 28
79, 46, 26, 17, 24
80, 43, 16, 21, 33
81, 47, 20, 22, 23
82, 40, 22, 11, 17
83, 38, 26, 27, 34
84, 45, 19, 13, 29
85, 40, 31, 12, 24
86, 41, 17, 21, 25
87, 49, 24, 15, 25
88, 38, 16, 18, 27
89, 36, 12, 15, 34
90, 41, 9, 23, 24
91, 34, 13, 16, 24
92, 36, 16, 16, 19
93, 41, 12, 20, 24
94, 41, 14, 17, 22
95, 37, 12, 15, 18
96, 39, 18, 14, 30
97, 69, 14, 22, 20
98, 51, 18, 24, 21
99, 53, 15, 22, 26
100, 52, 15, 15, 24
101, 74, 15, 14, 16
102, 57, 14, 19, 27
103, 76, 14, 17, 19
104, 66, 20, 20, 24
105, 63, 16, 20, 15
106, 61, 14, 17, 16
107, 46, 13, 15, 11
108, 33, 18, 17, 18
109, 16, 14, 22, 10
110, 33, 13, 16, 18
111, 32, 14, 14, 21
112, 30, 16, 15, 11
113, 13, 15, 8, 10
114, 15, 10, 8, 14
115, 14, 10, 16, 18
116, 14, 13, 15, 14
117, 16, 15, 13, 11
118, 15, 10, 12, 17
119, 9, 12, 12, 16
120, 14, 14, 14, 22
121, 20, 11, 7, 18
122, 20, 8, 14, 17
123, 9, 12, 7, 15
124, 9, 9, 11, 15
125, 8, 6, 13, 11
126, 8, 10, 14, 18
127, 9, 11, 8, 11
