Channel:,Lum, Red, Green, Blue
Means:,1.8093553, 1.8658551, 1.2677499, 3.0343063
Note: Peaks measured from 20% upward
Peaks:,245, 791, 544, 420
PeaksLevels:,255, 255, 255, 255
0, 263, 1574, 8765, 660
1, 2572324, 2212978, 7028824, 4608
2, 5662570, 5982377, 1209377, 1243428
3, 23086, 62893, 16028, 6424803
4, 7607, 7889, 6409, 559026
5, 3762, 4073, 3629, 25635
6, 2569, 2694, 2427, 7518
7, 1954, 1806, 1660, 4164
8, 1511, 1487, 1277, 2659
9, 1220, 1184, 1067, 1957
10, 1007, 952, 846, 1510
11, 852, 832, 730, 1102
12, 850, 656, 613, 960
13, 681, 605, 534, 816
14, 594, 538, 501, 771
15, 533, 479, 393, 677
16, 489, 409, 369, 615
17, 414, 355, 347, 574
18, 398, 337, 339, 516
19, 363, 289, 333, 476
20, 327, 281, 284, 476
21, 313, 255, 249, 422
22, 285, 258, 218, 346
23, 258, 236, 248, 353
24, 278, 203, 216, 325
25, 255, 211, 180, 284
26, 236, 212, 168, 259
27, 231, 199, 166, 285
28, 223, 177, 191, 278
29, 216, 171, 154, 224
30, 178, 176, 158, 215
31, 171, 151, 136, 236
32, 172, 149, 143, 187
33, 143, 147, 132, 181
34, 150, 133, 132, 186
35, 150, 124, 116, 182
36, 152, 115, 115, 165
37, 136, 114, 114, 165
38, 114, 111, 112, 154
39, 103, 104, 112, 148
40, 129, 118, 97, 148
41, 122, 102, 108, 116
42, 106, 110, 129, 159
43, 103, 96, 102, 128
44, 105, 102, 103, 104
45, 107, 100, 90, 107
46, 118, 80, 89, 127
47, 95, 76, 81, 126
48, 127, 83, 64, 115
49, 77, 73, 93, 108
50, 85, 77, 61, 94
51, 69, 95, 68, 112
52, 78, 84, 75, 92
53, 87, 72, 64, 103
54, 82, 67, 76, 104
55, 99, 88, 83, 76
56, 78, 69, 74, 104
57, 80, 63, 64, 89
58, 81, 59, 56, 82
59, 67, 58, 64, 66
60, 60, 54, 53, 94
61, 66, 48, 55, 77
62, 78, 43, 63, 78
63, 66, 50, 59, 102
64, 73, 60, 54, 80
65, 68, 48, 43, 77
66, 65, 49, 50, 102
67, 49, 37, 43, 85
68, 64, 57, 48, 81
69, 44, 48, 49, 78
70, 69, 43, 54, 78
71, 52, 44, 47, 79
72, 54, 36, 50, 73
73, 49, 27, 44, 68
74, 54, 40, 57, 66
75, 61, 46, 54, 59
76, 60, 26, 47, 49
77, 47, 37, 44, 68
78, 48, 35, 38, 65
79, 38, 34, 46, 71
80, 41, 34, 41, 69
81, 47, 39, 39, 61
82, 43, 36, 38, 59
83, 42, 34, 53, 66
84, 63, 28, 43, 67
85, 52, 35, 42, 58
86, 55, 31, 37, 48
87, 53, 41, 47, 58
88, 50, 18, 38, 46
89, 44, 24, 32, 54
90, 49, 25, 34, 46
91, 51, 26, 33, 47
92, 51, 37, 35, 41
93, 46, 23, 41, 55
94, 34, 34, 41, 46
95, 39, 21, 45, 51
96, 51, 20, 50, 36
97, 37, 32, 32, 37
98, 41, 26, 37, 32
99, 48, 24, 31, 39
100, 31, 19, 27, 33
101, 42, 19, 44, 34
102, 35, 22, 43, 25
103, 37, 16, 40, 37
104, 39, 23, 30, 37
105, 49, 20, 37, 42
106, 44, 24, 25, 28
107, 43, 19, 40, 22
108, 48, 20, 35, 30
109, 42, 26, 24, 24
110, 53, 25, 29, 32
111, 41, 17, 29, 26
112, 36, 23, 35, 30
113, 40, 20, 40, 26
114, 44, 24, 35, 25
115, 29, 21, 28, 27
116, 31, 28, 32, 17
117, 41, 22, 29, 20
118, 40, 19, 32, 18
119, 31, 26, 28, 11
120, 41, 12, 25, 17
121, 43, 22, 38, 19
122, 31, 12, 31, 17
123, 31, 23, 37, 14
124, 39, 14, 36, 14
125, 32, 20, 32, 18
126, 39, 16, 35, 13
127, 54, 15, 23, 17
128, 52, 19, 27, 22
129, 41, 13, 25, 9
130, 43, 12, 30, 15
131, 64, 21, 32, 15
132, 54, 23, 23, 18
133, 57, 18, 28, 12
134, 36, 18, 16, 11
135, 40, 16, 26, 10
136, 52, 14, 23, 8
137, 52, 10, 17, 10
138, 44, 28, 23, 11
139, 39, 12, 21, 13
140, 29, 21, 30, 5
141, 48, 24, 24, 9
142, 37, 14, 21, 11
143, 30, 15, 23, 13
144, 45, 14, 13, 15
145, 46, 10, 18, 4
146, 39, 15, 19, 10
147, 31, 18, 24, 14
148, 29, 16, 18, 10
149, 38, 16, 17, 6
150, 33, 17, 23, 10
151, 40, 11, 18, 12
152, 29, 11, 10, 9
153, 39, 20, 9, 9
154, 32, 10, 10, 7
155, 24, 21, 14, 14
156, 42, 19, 19, 11
157, 39, 15, 15, 12
158, 35, 19, 16, 9
159, 36, 16, 17, 10
160, 24, 16, 15, 6
161, 30, 13, 17, 13
162, 31, 14, 16, 7
163, 27, 15, 12, 10
164, 31, 21, 15, 6
165, 20, 18, 9, 9
166, 21, 9, 9, 7
167, 20, 18, 14, 11
168, 13, 13, 11, 10
169, 22, 18, 13, 7
170, 23, 11, 11, 3
171, 15, 13, 10, 7
172, 6, 11, 8, 9
173, 12, 12, 10, 9
174, 15, 15, 10, 7
175, 15, 16, 15, 7
176, 12, 19, 7, 6
177, 12, 14, 10, 5
178, 5, 16, 9, 7
179, 5, 16, 9, 5
180, 6, 16, 14, 11
181, 6, 16, 8, 14
182, 6, 14, 13, 4
183, 6, 7, 13, 7
184, 8, 13, 11, 3
185, 9, 9, 16, 6
186, 5, 16, 9, 5
187, 8, 18, 10, 6
188, 4, 15, 9, 7
189, 7, 8, 10, 7
190, 8, 16, 10, 8
191, 9, 17, 9, 8
192, 7, 18, 10, 3
193, 12, 17, 12, 10
194, 4, 13, 9, 11
195, 4, 15, 9, 10
196, 5, 18, 5, 4
197, 6, 15, 12, 7
198, 8, 19, 10, 11
199, 5, 12, 14, 4
200, 12, 25, 12, 2
201, 8, 20, 8, 8
202, 2, 24, 14, 7
203, 2, 13, 14, 10
204, 1, 15, 17, 8
205, 1, 25, 13, 10
206, 1, 15, 16, 10
207, 0, 15, 10, 7
208, 0, 14, 5, 12
209, 1, 16, 13, 5
210, 0, 14, 14, 2
211, 2, 16, 13, 8
212, 0, 15, 12, 8
213, 2, 8, 17, 13
214, 2, 18, 15, 4
215, 2, 19, 13, 5
216, 0, 11, 9, 7
217, 1, 18, 13, 13
218, 4, 18, 8, 12
219, 1, 15, 14, 10
220, 1, 17, 8, 7
221, 1, 18, 10, 10
222, 0, 17, 13, 7
223, 1, 24, 11, 3
224, 2, 16, 11, 11
225, 2, 18, 18, 9
226, 2, 20, 10, 8
227, 2, 18, 7, 8
228, 2, 23, 6, 11
229, 5, 26, 15, 11
230, 0, 21, 10, 8
231, 2, 17, 7, 8
232, 4, 19, 14, 2
233, 1, 13, 14, 13
234, 1, 13, 18, 9
235, 0, 17, 8, 7
236, 0, 12, 12, 7
237, 1, 15, 13, 10
238, 6, 15, 10, 6
239, 1, 26, 9, 7
240, 2, 18, 9, 5
241, 1, 18, 7, 8
242, 3, 17, 15, 7
243, 3, 11, 12, 2
244, 3, 11, 8, 4
245, 3, 9, 12, 6
246, 5, 8, 10, 9
247, 2, 19, 6, 7
248, 2, 14, 5, 8
249, 2, 7, 8, 6
250, 5, 8, 10, 8
251, 4, 10, 5, 6
252, 8, 10, 10, 1
253, 5, 9, 4, 2
254, 3, 2, 10, 2
255, 245, 791, 544, 420
