Channel:,Lum, Red, Green, Blue
Means:,1.3139107, 1.3897405, 1.2379628, 2.2525785
Note: Peaks measured from 20% upward
Peaks:,994, 3287, 3431, 4087
PeaksLevels:,255, 255, 255, 255
0, 1114522, 1151668, 2111099, 188276
1, 6546885, 5833926, 5276892, 2641008
2, 536696, 1137292, 761496, 3891867
3, 25597, 97807, 71478, 1207145
4, 10787, 14834, 13828, 236415
5, 5337, 6494, 7563, 50589
6, 3621, 4483, 4801, 15476
7, 2916, 3541, 3461, 7615
8, 2353, 2960, 2390, 4874
9, 2079, 2430, 2052, 3452
10, 1816, 2167, 1608, 2722
11, 1564, 1806, 1357, 2065
12, 1459, 1537, 1173, 1828
13, 1283, 1275, 1049, 1616
14, 1153, 1120, 919, 1414
15, 933, 1018, 828, 1296
16, 867, 938, 840, 1194
17, 788, 826, 820, 1136
18, 703, 744, 726, 1038
19, 707, 693, 645, 961
20, 559, 664, 628, 886
21, 625, 590, 620, 775
22, 593, 579, 549, 788
23, 589, 522, 493, 703
24, 503, 488, 515, 637
25, 525, 481, 484, 597
26, 478, 412, 478, 541
27, 480, 367, 503, 540
28, 416, 385, 441, 522
29, 378, 375, 450, 467
30, 389, 361, 432, 501
31, 341, 356, 402, 514
32, 359, 311, 423, 449
33, 314, 322, 372, 473
34, 322, 305, 358, 404
35, 308, 286, 366, 385
36, 327, 307, 335, 380
37, 289, 276, 383, 344
38, 280, 298, 327, 365
39, 288, 243, 303, 354
40, 296, 259, 318, 306
41, 272, 246, 306, 333
42, 249, 247, 304, 299
43, 265, 242, 258, 267
44, 244, 258, 235, 302
45, 276, 248, 224, 268
46, 243, 232, 224, 267
47, 213, 244, 216, 258
48, 218, 222, 226, 254
49, 226, 231, 192, 245
50, 209, 226, 190, 235
51, 207, 226, 207, 273
52, 177, 223, 186, 255
53, 187, 229, 200, 265
54, 201, 213, 179, 280
55, 181, 210, 173, 245
56, 175, 198, 178, 243
57, 186, 170, 199, 246
58, 156, 197, 198, 285
59, 177, 178, 166, 226
60, 162, 173, 160, 256
61, 167, 180, 159, 251
62, 165, 169, 156, 244
63, 172, 164, 186, 236
64, 187, 137, 177, 267
65, 158, 127, 168, 213
66, 173, 135, 174, 213
67, 170, 130, 174, 209
68, 193, 121, 139, 222
69, 169, 108, 137, 223
70, 158, 117, 165, 183
71, 170, 105, 170, 216
72, 158, 89, 135, 213
73, 166, 100, 142, 191
74, 170, 111, 162, 195
75, 154, 94, 161, 199
76, 145, 86, 159, 209
77, 152, 87, 143, 189
78, 166, 72, 146, 188
79, 166, 87, 122, 181
80, 164, 72, 124, 181
81, 161, 83, 138, 162
82, 149, 100, 141, 146
83, 133, 70, 143, 164
84, 144, 80, 146, 164
85, 155, 81, 112, 152
86, 162, 75, 122, 161
87, 146, 68, 141, 175
88, 142, 65, 106, 163
89, 170, 68, 125, 164
90, 156, 78, 116, 146
91, 152, 83, 109, 159
92, 169, 69, 125, 118
93, 156, 71, 95, 120
94, 156, 79, 127, 115
95, 177, 83, 119, 103
96, 247, 79, 128, 113
97, 263, 77, 126, 110
98, 309, 85, 135, 104
99, 319, 62, 118, 96
100, 310, 78, 131, 86
101, 306, 74, 132, 85
102, 252, 74, 116, 75
103, 209, 68, 110, 68
104, 196, 72, 112, 64
105, 171, 72, 118, 82
106, 153, 89, 121, 57
107, 124, 65, 116, 60
108, 125, 74, 116, 64
109, 130, 61, 102, 63
110, 111, 70, 99, 58
111, 121, 73, 99, 46
112, 116, 68, 61, 57
113, 130, 65, 79, 53
114, 124, 64, 89, 50
115, 119, 69, 98, 48
116, 107, 61, 85, 46
117, 111, 53, 80, 39
118, 102, 64, 70, 54
119, 118, 61, 66, 52
120, 110, 76, 69, 47
121, 111, 72, 65, 51
122, 121, 57, 67, 61
123, 120, 50, 57, 39
124, 91, 47, 57, 43
125, 124, 67, 49, 36
126, 135, 63, 41, 37
127, 125, 65, 51, 40
128, 120, 70, 66, 55
129, 134, 56, 34, 47
130, 179, 70, 52, 45
131, 151, 57, 46, 41
132, 147, 49, 38, 47
133, 159, 58, 57, 43
134, 169, 63, 52, 39
135, 167, 50, 46, 36
136, 210, 54, 41, 37
137, 198, 52, 44, 48
138, 193, 57, 39, 41
139, 206, 56, 42, 35
140, 211, 66, 39, 39
141, 185, 57, 35, 29
142, 199, 56, 33, 30
143, 204, 72, 21, 35
144, 199, 53, 38, 34
145, 177, 53, 44, 34
146, 176, 69, 44, 37
147, 167, 63, 33, 33
148, 158, 50, 34, 23
149, 144, 49, 39, 34
150, 147, 41, 45, 42
151, 121, 57, 36, 37
152, 121, 42, 42, 38
153, 110, 53, 47, 25
154, 118, 50, 28, 30
155, 111, 52, 32, 35
156, 108, 59, 39, 29
157, 85, 48, 37, 34
158, 75, 51, 38, 30
159, 67, 37, 45, 28
160, 65, 42, 25, 26
161, 76, 55, 34, 28
162, 66, 43, 37, 24
163, 84, 52, 36, 24
164, 77, 44, 26, 30
165, 68, 40, 35, 22
166, 69, 43, 33, 21
167, 54, 36, 30, 29
168, 74, 52, 35, 26
169, 63, 44, 32, 18
170, 71, 34, 33, 43
171, 69, 36, 32, 23
172, 68, 49, 32, 28
173, 56, 43, 40, 24
174, 96, 42, 26, 27
175, 197, 44, 33, 25
176, 197, 39, 26, 19
177, 139, 34, 37, 26
178, 140, 46, 33, 17
179, 76, 40, 40, 19
180, 63, 46, 34, 29
181, 42, 37, 41, 25
182, 32, 34, 37, 28
183, 24, 39, 32, 21
184, 24, 43, 39, 22
185, 24, 33, 28, 16
186, 23, 50, 32, 19
187, 26, 39, 33, 28
188, 29, 47, 34, 17
189, 26, 43, 26, 26
190, 21, 38, 35, 22
191, 11, 42, 37, 22
192, 20, 40, 32, 21
193, 14, 47, 29, 29
194, 16, 38, 25, 26
195, 24, 41, 31, 20
196, 16, 45, 28, 19
197, 16, 43, 34, 18
198, 12, 51, 28, 20
199, 22, 44, 30, 20
200, 19, 36, 27, 22
201, 17, 46, 36, 22
202, 19, 27, 23, 25
203, 20, 42, 21, 20
204, 14, 42, 25, 24
205, 9, 32, 38, 19
206, 6, 31, 33, 23
207, 5, 31, 27, 18
208, 6, 43, 29, 29
209, 6, 35, 33, 27
210, 6, 27, 34, 35
211, 4, 30, 25, 18
212, 4, 35, 21, 28
213, 3, 24, 36, 26
214, 8, 32, 37, 27
215, 3, 33, 27, 24
216, 3, 33, 41, 22
217, 3, 28, 26, 27
218, 4, 30, 34, 27
219, 8, 27, 42, 24
220, 4, 31, 43, 28
