Channel:,Lum, Red, Green, Blue
Means:,1.4242839, 1.5218027, 1.197552, 2.5602474
Note: Peaks measured from 20% upward
Peaks:,578, 763, 626, 649
PeaksLevels:,255, 255, 255, 255
0, 623142, 912350, 1828495, 337128
1, 5266361, 4335619, 4877560, 1553935
2, 2196232, 2448295, 1250773, 3019289
3, 141302, 451237, 241050, 2147203
4, 17421, 80554, 44333, 809003
5, 7495, 19967, 10837, 253671
6, 4633, 8010, 4832, 83266
7, 2965, 4733, 3158, 30581
8, 2129, 3256, 2314, 13076
9, 1632, 2430, 1883, 6720
10, 1380, 1903, 1623, 4554
11, 1154, 1512, 1291, 3175
12, 1046, 1236, 1169, 2458
13, 869, 1074, 1056, 1947
14, 818, 887, 918, 1635
15, 698, 806, 878, 1404
16, 668, 644, 759, 1175
17, 659, 656, 753, 981
18, 545, 621, 653, 956
19, 526, 532, 638, 891
20, 550, 573, 567, 781
21, 491, 543, 541, 740
22, 472, 523, 491, 666
23, 499, 475, 463, 633
24, 376, 462, 368, 588
25, 374, 434, 397, 590
26, 371, 392, 407, 556
27, 349, 361, 368, 532
28, 340, 359, 339, 526
29, 348, 345, 341, 501
30, 312, 272, 342, 497
31, 339, 284, 324, 432
32, 332, 267, 357, 455
33, 324, 267, 304, 420
34, 311, 239, 347, 416
35, 314, 212, 332, 377
36, 275, 206, 314, 420
37, 314, 216, 326, 351
38, 333, 178, 299, 356
39, 308, 179, 269, 345
40, 298, 143, 269, 304
41, 307, 154, 266, 289
42, 296, 134, 246, 315
43, 307, 160, 279, 276
44, 277, 167, 259, 250
45, 286, 149, 248, 235
46, 292, 153, 211, 206
47, 272, 145, 221, 196
48, 273, 141, 197, 182
49, 242, 144, 213, 154
50, 262, 131, 201, 178
51, 261, 180, 173, 157
52, 265, 130, 188, 129
53, 241, 140, 189, 155
54, 275, 130, 152, 108
55, 248, 129, 163, 130
56, 273, 156, 135, 103
57, 275, 127, 138, 104
58, 257, 134, 116, 101
59, 241, 126, 108, 91
60, 279, 126, 124, 95
61, 295, 140, 118, 102
62, 222, 144, 99, 84
63, 258, 113, 89, 71
64, 286, 124, 94, 79
65, 231, 109, 71, 67
66, 233, 116, 93, 67
67, 271, 114, 77, 66
68, 267, 101, 70, 69
69, 255, 114, 65, 61
70, 254, 119, 76, 64
71, 243, 94, 87, 58
72, 228, 116, 80, 52
73, 249, 97, 82, 61
74, 231, 88, 78, 51
75, 238, 112, 68, 62
76, 264, 87, 80, 59
77, 236, 86, 61, 59
78, 225, 72, 64, 50
79, 192, 84, 53, 49
80, 216, 91, 78, 50
81, 183, 94, 57, 42
82, 206, 79, 50, 60
83, 175, 81, 67, 41
84, 170, 83, 50, 40
85, 164, 96, 63, 47
86, 140, 93, 64, 51
87, 169, 87, 66, 37
88, 145, 87, 54, 27
89, 122, 91, 53, 44
90, 123, 89, 63, 45
91, 111, 82, 65, 50
92, 92, 55, 62, 41
93, 119, 78, 69, 52
94, 115, 65, 52, 47
95, 111, 59, 68, 42
96, 90, 76, 62, 42
97, 100, 70, 56, 39
98, 79, 69, 61, 36
99, 74, 73, 61, 39
100, 85, 60, 65, 31
101, 88, 56, 69, 36
102, 72, 65, 69, 50
103, 69, 64, 63, 39
104, 105, 57, 69, 33
105, 89, 56, 66, 44
106, 76, 63, 64, 47
107, 85, 59, 55, 49
108, 69, 57, 80, 40
109, 69, 48, 74, 47
110, 63, 52, 72, 30
111, 57, 45, 76, 43
112, 41, 45, 68, 35
113, 50, 55, 62, 36
114, 38, 63, 74, 30
115, 40, 51, 81, 55
116, 36, 51, 66, 49
117, 16, 55, 57, 42
118, 20, 63, 84, 32
119, 23, 60, 69, 51
120, 11, 42, 67, 41
121, 17, 51, 69, 47
122, 6, 64, 66, 37
123, 11, 54, 77, 31
124, 2, 60, 83, 42
125, 4, 52, 88, 50
126, 8, 59, 87, 31
127, 7, 66, 95, 47
128, 2, 47, 78, 47
129, 3, 47, 82, 40
130, 4, 57, 70, 40
131, 2, 51, 94, 48
132, 2, 48, 76, 52
133, 3, 49, 94, 38
134, 7, 54, 90, 34
135, 4, 49, 90, 24
136, 2, 56, 98, 33
137, 5, 64, 81, 38
138, 4, 57, 92, 34
139, 2, 52, 93, 28
140, 4, 57, 83, 35
141, 7, 52, 76, 30
142, 4, 59, 67, 38
143, 4, 56, 85, 31
144, 4, 46, 80, 24
145, 2, 61, 70, 39
146, 6, 55, 74, 29
147, 2, 40, 74, 29
148, 4, 50, 64, 33
149, 1, 51, 73, 32
150, 5, 47, 52, 32
151, 5, 43, 48, 23
152, 2, 39, 44, 35
153, 2, 59, 35, 20
154, 7, 43, 36, 21
155, 2, 37, 35, 25
156, 3, 54, 22, 33
157, 3, 35, 18, 30
158, 2, 45, 37, 26
159, 1, 32, 16, 47
160, 5, 39, 18, 32
161, 2, 39, 16, 31
162, 2, 38, 19, 35
163, 5, 31, 12, 20
