Channel:,Lum, Red, Green, Blue
Means:,1.1180108, 1.1842467, 1.0195845, 2.065839
Note: Peaks measured from 20% upward
Peaks:,918, 1624, 4167, 6776
PeaksLevels:,255, 255, 255, 255
0, 2380384, 1732100, 3519015, 269962
1, 5675435, 5854349, 4350765, 3611234
2, 151998, 601935, 335183, 3516696
3, 17673, 40768, 25345, 686800
4, 9389, 10039, 8954, 110204
5, 5722, 5699, 5464, 25340
6, 3757, 3803, 3449, 10342
7, 2955, 2829, 2510, 6556
8, 2331, 2103, 2106, 4985
9, 1820, 1850, 1694, 4007
10, 1499, 1611, 1374, 3301
11, 1367, 1404, 1233, 2579
12, 1243, 1243, 1076, 2096
13, 1147, 1175, 960, 1829
14, 976, 1124, 933, 1492
15, 869, 1088, 819, 1406
16, 791, 946, 746, 1212
17, 724, 931, 706, 1037
18, 696, 843, 734, 957
19, 607, 841, 645, 787
20, 655, 778, 594, 740
21, 544, 747, 589, 722
22, 541, 645, 511, 611
23, 536, 606, 536, 589
24, 515, 553, 499, 538
25, 477, 540, 472, 525
26, 416, 497, 452, 513
27, 442, 469, 433, 463
28, 391, 470, 412, 440
29, 370, 468, 430, 442
30, 375, 396, 406, 485
31, 373, 398, 367, 435
32, 329, 398, 325, 411
33, 315, 392, 381, 403
34, 312, 384, 371, 382
35, 352, 325, 351, 399
36, 303, 334, 338, 382
37, 326, 316, 337, 399
38, 285, 338, 303, 375
39, 303, 329, 321, 352
40, 287, 312, 316, 392
41, 288, 311, 317, 389
42, 261, 331, 321, 405
43, 280, 287, 308, 373
44, 273, 269, 302, 360
45, 274, 279, 282, 353
46, 278, 287, 266, 391
47, 226, 252, 307, 357
48, 229, 305, 257, 336
49, 239, 290, 284, 317
50, 248, 289, 237, 299
51, 268, 303, 269, 310
52, 252, 253, 255, 248
53, 236, 270, 263, 241
54, 200, 247, 248, 253
55, 212, 292, 280, 239
56, 196, 262, 301, 219
57, 215, 237, 254, 210
58, 183, 229, 257, 194
59, 197, 221, 270, 155
60, 168, 215, 259, 143
61, 196, 210, 281, 169
62, 179, 171, 287, 132
63, 177, 191, 280, 130
64, 212, 166, 231, 124
65, 179, 173, 231, 130
66, 181, 168, 235, 122
67, 166, 158, 210, 111
68, 173, 146, 212, 123
69, 184, 143, 166, 124
70, 194, 124, 191, 113
71, 185, 144, 159, 122
72, 159, 140, 160, 134
73, 169, 139, 145, 116
74, 187, 129, 166, 112
75, 173, 133, 155, 103
76, 179, 152, 157, 128
77, 159, 108, 125, 103
78, 182, 144, 156, 103
79, 164, 133, 119, 119
80, 177, 114, 142, 119
81, 185, 120, 149, 78
82, 162, 111, 120, 75
83, 149, 115, 111, 87
84, 171, 106, 137, 95
85, 148, 112, 127, 88
86, 141, 88, 125, 86
87, 143, 95, 113, 97
88, 130, 108, 100, 88
89, 138, 95, 113, 87
90, 146, 89, 110, 86
91, 145, 85, 95, 83
92, 150, 78, 96, 64
93, 144, 94, 98, 65
94, 138, 92, 98, 65
95, 155, 85, 97, 81
96, 157, 73, 96, 58
97, 179, 95, 95, 61
98, 152, 83, 85, 67
99, 183, 93, 70, 67
100, 159, 76, 80, 59
101, 173, 71, 83, 48
102, 159, 83, 102, 60
103, 168, 76, 83, 63
104, 156, 77, 74, 63
105, 170, 71, 110, 58
106, 167, 76, 63, 57
107, 178, 88, 70, 45
108, 184, 65, 70, 48
109, 180, 55, 73, 56
110, 199, 68, 78, 48
111, 190, 81, 69, 55
112, 171, 76, 66, 49
113, 255, 70, 78, 59
114, 207, 72, 64, 46
115, 251, 56, 61, 48
116, 195, 75, 66, 49
117, 256, 61, 55, 56
118, 217, 65, 56, 60
119, 227, 52, 51, 49
120, 203, 54, 62, 41
121, 178, 66, 46, 42
122, 181, 51, 71, 41
123, 152, 63, 49, 39
124, 154, 57, 55, 48
125, 148, 51, 41, 52
126, 146, 67, 62, 50
127, 150, 55, 50, 36
128, 160, 47, 46, 33
129, 168, 44, 50, 41
130, 144, 57, 44, 41
131, 137, 37, 42, 37
132, 166, 39, 42, 42
133, 162, 41, 42, 35
134, 190, 50, 40, 43
135, 185, 42, 58, 36
136, 157, 36, 52, 48
137, 159, 40, 57, 32
138, 158, 30, 53, 37
139, 147, 36, 44, 53
140, 128, 37, 41, 44
141, 132, 42, 54, 29
142, 140, 35, 49, 45
143, 128, 39, 38, 31
144, 109, 42, 42, 31
145, 121, 37, 35, 36
146, 113, 40, 46, 32
147, 117, 57, 29, 27
148, 121, 42, 41, 43
149, 95, 42, 27, 38
150, 105, 46, 28, 37
151, 119, 50, 50, 25
152, 105, 49, 45, 28
153, 86, 44, 34, 31
154, 99, 29, 30, 35
155, 93, 33, 29, 24
156, 87, 34, 40, 30
157, 112, 28, 33, 33
158, 74, 43, 31, 34
159, 79, 49, 34, 35
160, 96, 31, 30, 23
161, 79, 48, 36, 17
162, 80, 38, 36, 22
163, 79, 41, 31, 22
164, 70, 31, 45, 38
165, 74, 40, 49, 24
166, 58, 39, 40, 28
167, 60, 36, 40, 35
168, 66, 29, 42, 35
169, 62, 35, 33, 30
170, 55, 35, 31, 30
171, 51, 41, 43, 35
172, 62, 27, 26, 24
173, 66, 46, 30, 12
174, 89, 39, 30, 21
175, 195, 35, 28, 29
176, 337, 39, 37, 29
177, 340, 37, 30, 22
178, 234, 38, 42, 14
179, 171, 27, 33, 19
180, 141, 36, 24, 17
181, 112, 46, 23, 33
182, 90, 34, 25, 24
183, 67, 38, 35, 29
184, 47, 34, 39, 19
185, 21, 26, 38, 27
186, 22, 22, 34, 24
187, 11, 33, 27, 25
188, 5, 34, 35, 27
