Channel:,Lum, Red, Green, Blue
Means:,1.3426856, 1.3901343, 1.2577865, 2.3001938
Note: Peaks measured from 20% upward
Peaks:,932, 4126, 6549, 7401
PeaksLevels:,255, 255, 255, 255
0, 1472361, 1326867, 2604821, 207629
1, 6332806, 5868121, 4970252, 2911271
2, 382125, 943904, 589818, 3801028
3, 28456, 80441, 54727, 1038300
4, 11472, 14783, 13713, 198905
5, 6728, 6519, 7153, 46762
6, 5349, 4233, 4694, 17001
7, 4247, 3149, 3362, 9015
8, 3080, 2709, 2526, 5719
9, 2387, 2073, 1999, 3968
10, 1867, 1780, 1601, 3107
11, 1668, 1478, 1344, 2566
12, 1485, 1186, 1176, 2397
13, 1306, 1071, 1089, 2108
14, 1187, 1012, 930, 1952
15, 1030, 845, 863, 1795
16, 824, 875, 800, 1650
17, 807, 716, 709, 1452
18, 710, 713, 683, 1293
19, 688, 666, 613, 1115
20, 630, 577, 560, 1056
21, 584, 576, 532, 970
22, 561, 571, 499, 871
23, 561, 600, 514, 760
24, 505, 561, 464, 706
25, 448, 532, 420, 678
26, 467, 498, 369, 641
27, 380, 512, 377, 603
28, 369, 471, 370, 507
29, 379, 444, 361, 512
30, 339, 436, 332, 412
31, 331, 428, 332, 422
32, 325, 415, 315, 458
33, 324, 411, 321, 428
34, 321, 383, 288, 337
35, 294, 399, 293, 354
36, 285, 345, 279, 342
37, 269, 346, 279, 340
38, 248, 369, 266, 321
39, 239, 322, 228, 303
40, 233, 291, 236, 277
41, 221, 308, 261, 256
42, 245, 320, 248, 255
43, 237, 285, 222, 272
44, 223, 272, 226, 221
45, 236, 249, 216, 238
46, 214, 238, 223, 268
47, 181, 246, 196, 234
48, 178, 242, 200, 266
49, 190, 254, 178, 232
50, 167, 225, 176, 207
51, 204, 181, 194, 197
52, 185, 189, 161, 244
53, 174, 202, 194, 206
54, 162, 210, 169, 212
55, 151, 198, 185, 220
56, 155, 187, 184, 218
57, 158, 178, 172, 242
58, 171, 211, 198, 171
59, 166, 188, 160, 215
60, 161, 197, 151, 181
61, 147, 170, 196, 175
62, 141, 166, 152, 176
63, 145, 158, 162, 199
64, 149, 146, 141, 182
65, 150, 160, 138, 205
66, 129, 171, 164, 152
67, 133, 184, 142, 165
68, 146, 163, 158, 157
69, 138, 119, 148, 135
70, 114, 136, 177, 155
71, 147, 158, 137, 162
72, 126, 127, 150, 180
73, 130, 124, 142, 167
74, 144, 162, 133, 139
75, 150, 131, 142, 144
76, 118, 156, 126, 144
77, 134, 125, 135, 132
78, 126, 108, 152, 142
79, 123, 143, 117, 165
80, 108, 117, 130, 145
81, 111, 131, 118, 137
82, 144, 118, 105, 139
83, 125, 115, 126, 144
84, 120, 136, 122, 133
85, 116, 117, 123, 152
86, 110, 131, 97, 139
87, 122, 129, 102, 129
88, 112, 126, 114, 136
89, 128, 122, 113, 120
90, 119, 111, 125, 156
91, 127, 138, 113, 116
92, 111, 114, 101, 152
93, 94, 111, 101, 140
94, 129, 114, 119, 137
95, 114, 140, 108, 136
96, 137, 109, 116, 114
97, 113, 121, 119, 137
98, 101, 121, 100, 104
99, 132, 126, 115, 111
100, 118, 141, 87, 104
101, 106, 133, 97, 103
102, 120, 118, 105, 116
103, 118, 130, 111, 83
104, 131, 129, 97, 93
105, 128, 109, 85, 98
106, 104, 126, 81, 90
107, 126, 105, 85, 107
108, 99, 99, 103, 98
109, 134, 87, 96, 78
110, 115, 103, 108, 75
111, 126, 76, 84, 70
112, 113, 110, 84, 75
113, 128, 92, 98, 76
114, 108, 100, 94, 78
115, 108, 85, 107, 71
116, 107, 82, 100, 63
117, 112, 78, 106, 49
118, 108, 77, 120, 64
119, 116, 65, 88, 60
120, 107, 87, 79, 48
121, 115, 88, 100, 53
122, 112, 84, 105, 55
123, 100, 45, 91, 45
124, 96, 58, 111, 43
125, 130, 66, 114, 46
126, 108, 76, 108, 50
127, 95, 68, 80, 51
128, 135, 59, 96, 62
129, 119, 49, 88, 40
130, 116, 61, 84, 40
131, 124, 68, 90, 53
132, 115, 61, 79, 32
133, 133, 66, 83, 49
134, 145, 74, 73, 53
135, 140, 51, 83, 51
136, 133, 77, 69, 41
137, 139, 43, 79, 49
138, 140, 66, 74, 45
139, 162, 46, 64, 37
140, 172, 64, 64, 39
141, 173, 46, 68, 36
142, 178, 57, 54, 48
143, 163, 59, 52, 37
144, 185, 41, 61, 46
145, 183, 57, 71, 47
146, 160, 69, 49, 49
147, 170, 45, 61, 50
148, 158, 46, 70, 48
149, 181, 47, 50, 44
150, 161, 67, 72, 45
151, 182, 42, 60, 35
152, 192, 65, 60, 40
153, 158, 45, 60, 45
154, 148, 41, 56, 36
155, 166, 48, 73, 47
156, 155, 51, 47, 40
157, 138, 65, 64, 45
158, 172, 39, 50, 57
159, 170, 48, 58, 42
160, 150, 54, 63, 49
161, 144, 47, 57, 33
162, 149, 45, 55, 36
163, 130, 43, 66, 35
164, 137, 38, 51, 41
165, 132, 58, 50, 39
166, 102, 44, 38, 39
167, 119, 51, 44, 38
168, 120, 63, 43, 39
169, 97, 38, 52, 39
170, 118, 45, 54, 29
171, 120, 51, 64, 46
172, 100, 29, 38, 38
173, 109, 31, 45, 38
174, 100, 45, 44, 26
175, 112, 40, 32, 32
176, 150, 44, 42, 32
177, 161, 34, 38, 18
178, 195, 35, 37, 25
179, 250, 41, 40, 40
180, 275, 40, 44, 31
181, 313, 43, 30, 19
182, 304, 40, 46, 28
183, 278, 23, 34, 26
184, 254, 44, 38, 22
185, 179, 41, 36, 36
186, 155, 36, 46, 30
187, 139, 33, 26, 20
188, 137, 41, 42, 28
189, 133, 53, 30, 24
190, 110, 40, 31, 24
191, 118, 20, 32, 30
192, 124, 40, 32, 36
193, 103, 29, 21, 20
194, 111, 35, 27, 17
195, 93, 32, 35, 29
196, 94, 35, 34, 28
197, 87, 25, 37, 34
198, 89, 33, 36, 23
199, 77, 32, 29, 28
200, 87, 35, 31, 37
201, 96, 37, 26, 24
202, 72, 33, 29, 30
203, 75, 32, 33, 26
204, 108, 30, 36, 27
205, 96, 37, 27, 25
206, 111, 31, 24, 25
207, 100, 43, 25, 33
208, 93, 24, 39, 29
209, 108, 26, 27, 31
210, 94, 26, 29, 24
211, 67, 33, 42, 17
212, 87, 32, 27, 28
213, 63, 23, 31, 31
214, 37, 33, 46, 20
215, 47, 28, 38, 24
216, 32, 32, 43, 26
217, 40, 26, 32, 24
218, 35, 29, 23, 24
219, 47, 37, 34, 27
220, 41, 34, 33, 29
221, 42, 51, 26, 24
222, 48, 35, 38, 29
223, 33, 39, 38, 28
224, 43, 27, 25, 33
225, 21, 22, 23, 28
226, 14, 26, 29, 28
227, 22, 33, 31, 22
228, 16, 32, 30, 28
229, 11, 42, 43, 30
230, 16, 33, 26, 30
231, 19, 25, 34, 36
232, 10, 33, 36, 33
233, 10, 37, 28, 23
234, 16, 24, 32, 36
235, 12, 32, 27, 29
236, 11, 27, 22, 31
237, 11, 44, 24, 35
238, 4, 60, 31, 34
239, 5, 27, 34, 30
240, 6, 31, 36, 34
241, 3, 35, 33, 28
242, 7, 36, 28, 29
243, 6, 38, 43, 36
244, 7, 29, 41, 38
245, 8, 28, 26, 38
246, 7, 47, 34, 27
247, 4, 33, 39, 32
248, 10, 41, 37, 33
249, 4, 49, 36, 41
250, 8, 23, 42, 31
251, 14, 34, 45, 34
252, 6, 35, 55, 37
253, 19, 32, 35, 41
254, 20, 40, 43, 38
255, 932, 4126, 6549, 7401
