Channel:,Lum, Red, Green, Blue
Means:,0.7184304, 0.8748704, 0.5818121, 1.6520214
Note: Peaks measured from 20% upward
Peaks:,146, 192, 364, 728
PeaksLevels:,255, 255, 255, 255
0, 3162211, 2125810, 4365772, 467311
1, 5017047, 5586836, 3710944, 3807765
2, 80555, 527804, 180861, 3310624
3, 10112, 27641, 11983, 586323
4, 3989, 6639, 4769, 75628
5, 2170, 3577, 2727, 15631
6, 1527, 2306, 1921, 6507
7, 1117, 1499, 1294, 3572
8, 943, 1150, 988, 2366
9, 763, 888, 786, 1625
10, 613, 761, 625, 1326
11, 563, 622, 589, 975
12, 444, 500, 468, 764
13, 400, 456, 463, 685
14, 392, 399, 419, 612
15, 356, 356, 383, 583
16, 321, 322, 363, 521
17, 323, 300, 390, 509
18, 313, 256, 377, 428
19, 287, 263, 318, 401
20, 272, 227, 310, 331
21, 258, 199, 291, 360
22, 237, 147, 266, 308
23, 283, 183, 262, 286
24, 250, 167, 243, 267
25, 232, 147, 201, 244
26, 215, 157, 219, 238
27, 201, 153, 172, 202
28, 216, 117, 151, 189
29, 187, 135, 158, 199
30, 179, 112, 131, 186
31, 162, 123, 167, 169
32, 144, 97, 128, 165
33, 157, 149, 128, 131
34, 144, 123, 139, 122
35, 140, 99, 123, 116
36, 158, 104, 114, 130
37, 131, 97, 110, 114
38, 158, 93, 93, 104
39, 125, 82, 99, 112
40, 140, 90, 96, 94
41, 119, 94, 81, 100
42, 121, 69, 90, 105
43, 124, 70, 81, 97
44, 108, 65, 82, 90
45, 102, 66, 82, 89
46, 110, 70, 63, 78
47, 111, 44, 63, 84
48, 98, 58, 64, 75
49, 99, 54, 59, 77
50, 110, 52, 57, 70
51, 102, 58, 68, 53
52, 107, 46, 53, 71
53, 90, 49, 59, 57
54, 87, 44, 81, 67
55, 78, 43, 61, 56
56, 83, 50, 59, 64
57, 74, 40, 58, 59
58, 91, 49, 47, 47
59, 62, 37, 49, 49
60, 69, 46, 41, 56
61, 84, 47, 46, 60
62, 63, 45, 38, 51
63, 72, 36, 35, 54
64, 55, 38, 41, 53
65, 65, 31, 33, 33
66, 51, 37, 43, 40
67, 59, 36, 33, 46
68, 60, 37, 33, 40
69, 56, 35, 25, 32
70, 59, 32, 27, 46
71, 61, 41, 25, 33
72, 56, 32, 31, 47
73, 57, 32, 31, 38
74, 67, 42, 32, 30
75, 60, 34, 33, 36
76, 70, 32, 42, 35
77, 52, 30, 28, 44
78, 61, 20, 27, 25
79, 69, 26, 25, 25
80, 52, 22, 31, 26
81, 52, 21, 33, 38
82, 49, 18, 32, 34
83, 50, 33, 26, 32
84, 46, 31, 20, 25
85, 60, 28, 31, 24
86, 67, 20, 22, 30
87, 41, 30, 30, 25
88, 57, 25, 31, 39
89, 62, 29, 22, 29
90, 65, 24, 31, 34
91, 62, 22, 32, 30
92, 69, 22, 26, 30
93, 59, 24, 19, 25
94, 82, 23, 24, 37
95, 68, 23, 18, 18
96, 61, 13, 16, 21
97, 78, 20, 23, 19
98, 57, 20, 15, 32
99, 51, 15, 19, 23
100, 59, 15, 17, 18
101, 52, 10, 18, 19
102, 47, 7, 18, 29
103, 60, 9, 21, 22
104, 50, 7, 16, 26
105, 44, 14, 23, 18
106, 53, 12, 30, 22
107, 51, 11, 20, 19
108, 38, 12, 16, 14
109, 46, 7, 21, 21
110, 36, 9, 22, 28
111, 39, 16, 29, 28
112, 43, 9, 25, 20
113, 25, 9, 15, 20
114, 23, 13, 16, 20
115, 18, 8, 20, 15
116, 21, 6, 19, 19
117, 17, 12, 17, 19
118, 23, 8, 20, 20
119, 14, 7, 20, 16
120, 15, 14, 16, 15
121, 23, 13, 22, 17
122, 23, 6, 15, 19
123, 14, 10, 17, 20
124, 11, 13, 15, 22
125, 22, 12, 25, 11
126, 16, 6, 18, 22
127, 17, 9, 9, 14
128, 18, 7, 17, 16
129, 14, 12, 20, 18
130, 9, 9, 13, 11
131, 19, 8, 9, 21
132, 25, 8, 11, 15
133, 19, 5, 13, 24
134, 9, 5, 22, 13
135, 10, 12, 16, 14
136, 13, 13, 12, 14
137, 19, 10, 15, 23
138, 14, 9, 9, 13
139, 12, 9, 15, 14
140, 9, 10, 8, 8
141, 7, 11, 5, 12
142, 8, 14, 7, 16
143, 6, 8, 7, 11
144, 16, 5, 17, 21
145, 5, 6, 9, 21
146, 0, 6, 12, 17
147, 10, 10, 11, 16
148, 8, 3, 13, 10
149, 4, 8, 12, 18
150, 9, 5, 11, 20
151, 6, 7, 8, 11
152, 8, 1, 11, 17
