Channel:,Lum, Red, Green, Blue
Means:,2.0575147, 1.9652655, 1.8141217, 3.3968878
Note: Peaks measured from 20% upward
Peaks:,776, 3157, 4886, 5266
PeaksLevels:,255, 255, 255, 255
0, 131368, 567091, 758276, 131225
1, 3232868, 3404862, 4195893, 804354
2, 4027351, 3042150, 2436425, 2275320
3, 747504, 935447, 623503, 2546482
4, 70439, 219924, 167871, 1475464
5, 17675, 55489, 43517, 614797
6, 9363, 17613, 14087, 232545
7, 6078, 7688, 6884, 90723
8, 4398, 4510, 4516, 37952
9, 3377, 3071, 3325, 17995
10, 2834, 2429, 2699, 9975
11, 2529, 1946, 2206, 5899
12, 2222, 1651, 1927, 4158
13, 1935, 1431, 1596, 3145
14, 1660, 1276, 1416, 2661
15, 1468, 1084, 1199, 2122
16, 1266, 1010, 1111, 1901
17, 1144, 829, 972, 1588
18, 960, 705, 877, 1478
19, 851, 711, 834, 1290
20, 823, 590, 863, 1214
21, 724, 603, 690, 1161
22, 638, 509, 626, 947
23, 636, 479, 611, 929
24, 553, 435, 576, 865
25, 496, 400, 509, 814
26, 443, 384, 481, 766
27, 435, 392, 451, 727
28, 388, 354, 425, 669
29, 376, 350, 364, 638
30, 353, 341, 346, 614
31, 373, 317, 356, 588
32, 296, 336, 311, 539
33, 329, 302, 279, 488
34, 278, 271, 304, 511
35, 262, 259, 263, 420
36, 284, 265, 262, 426
37, 301, 258, 244, 390
38, 257, 232, 237, 389
39, 249, 219, 210, 356
40, 215, 239, 213, 348
41, 242, 226, 168, 321
42, 207, 199, 194, 323
43, 194, 194, 181, 313
44, 201, 218, 191, 282
45, 192, 189, 176, 275
46, 171, 170, 192, 274
47, 157, 205, 167, 246
48, 162, 168, 181, 229
49, 183, 151, 161, 217
50, 149, 159, 169, 250
51, 187, 193, 140, 214
52, 155, 167, 155, 222
53, 137, 156, 151, 210
54, 144, 135, 128, 204
55, 132, 136, 127, 172
56, 119, 147, 150, 188
57, 145, 138, 127, 171
58, 111, 147, 106, 157
59, 125, 145, 143, 154
60, 129, 135, 115, 134
61, 140, 137, 110, 117
62, 139, 145, 119, 121
63, 141, 124, 117, 147
64, 123, 113, 105, 118
65, 110, 117, 111, 136
66, 126, 103, 102, 99
67, 109, 134, 108, 122
68, 102, 98, 102, 103
69, 108, 101, 115, 109
70, 119, 109, 83, 97
71, 98, 95, 94, 104
72, 84, 119, 92, 101
73, 99, 91, 84, 101
74, 108, 107, 77, 89
75, 82, 103, 68, 86
76, 96, 96, 76, 85
77, 90, 97, 79, 92
78, 79, 100, 103, 84
79, 81, 91, 77, 72
80, 97, 91, 80, 71
81, 85, 87, 90, 67
82, 92, 80, 65, 76
83, 81, 88, 76, 90
84, 89, 102, 76, 79
85, 82, 83, 81, 97
86, 94, 69, 85, 67
87, 83, 88, 57, 80
88, 90, 90, 78, 78
89, 79, 70, 57, 85
90, 60, 91, 69, 63
91, 84, 97, 67, 66
92, 68, 55, 70, 76
93, 75, 77, 68, 67
94, 73, 89, 64, 77
95, 71, 70, 61, 61
96, 75, 68, 56, 73
97, 80, 65, 61, 56
98, 76, 82, 41, 54
99, 79, 69, 60, 69
100, 87, 55, 54, 86
101, 80, 72, 34, 66
102, 96, 69, 53, 56
103, 78, 54, 35, 52
104, 84, 58, 54, 58
