Channel:,Lum, Red, Green, Blue
Means:,0.23983507, 0.40988705, 0.35107264, 1.0603403
Note: Peaks measured from 20% upward
Peaks:,199, 477, 1168, 1967
PeaksLevels:,255, 255, 255, 255
0, 7475445, 5871890, 6582375, 2149063
1, 763584, 2323975, 1641034, 5024787
2, 17225, 62302, 33554, 984684
3, 7771, 8251, 8061, 84537
4, 4271, 4278, 4647, 13732
5, 2824, 2592, 2877, 6504
6, 1800, 1793, 2016, 4287
7, 1407, 1411, 1487, 3186
8, 1162, 1140, 1036, 2340
9, 991, 1013, 925, 1874
10, 835, 798, 757, 1457
11, 668, 702, 694, 1026
12, 613, 683, 585, 920
13, 599, 565, 540, 734
14, 491, 525, 497, 605
15, 457, 514, 429, 493
16, 433, 460, 430, 442
17, 387, 382, 390, 428
18, 392, 412, 343, 339
19, 328, 393, 306, 320
20, 307, 330, 295, 316
21, 293, 310, 284, 345
22, 241, 329, 235, 268
23, 249, 309, 224, 276
24, 240, 265, 243, 250
25, 247, 247, 217, 230
26, 215, 239, 206, 238
27, 214, 209, 224, 208
28, 200, 199, 208, 226
29, 177, 223, 163, 208
30, 157, 212, 180, 170
31, 174, 170, 160, 188
32, 165, 179, 148, 181
33, 172, 125, 159, 170
34, 169, 121, 134, 149
35, 128, 162, 146, 160
36, 141, 143, 124, 152
37, 143, 138, 124, 153
38, 126, 158, 129, 140
39, 127, 162, 127, 144
40, 131, 124, 127, 136
41, 122, 111, 122, 117
42, 129, 100, 126, 122
43, 122, 112, 102, 117
44, 119, 110, 110, 125
45, 92, 112, 118, 118
46, 95, 108, 123, 115
47, 96, 99, 104, 137
48, 109, 108, 84, 135
49, 87, 106, 100, 140
50, 91, 96, 104, 120
51, 104, 97, 93, 134
52, 107, 84, 87, 121
53, 79, 77, 84, 104
54, 77, 83, 90, 95
55, 96, 88, 88, 92
56, 97, 91, 73, 98
57, 92, 84, 67, 81
58, 79, 84, 83, 85
59, 87, 85, 85, 93
60, 58, 75, 111, 71
61, 82, 72, 91, 62
62, 71, 103, 65, 61
63, 82, 81, 88, 58
64, 49, 74, 105, 62
65, 67, 74, 65, 52
66, 61, 51, 78, 47
67, 55, 44, 78, 59
68, 52, 39, 79, 61
69, 71, 43, 99, 54
70, 76, 45, 89, 48
71, 74, 57, 87, 41
72, 82, 45, 73, 46
73, 68, 44, 66, 51
74, 60, 40, 66, 42
75, 76, 47, 63, 43
76, 79, 49, 58, 33
77, 73, 43, 53, 44
78, 68, 37, 54, 34
79, 66, 46, 49, 35
80, 57, 44, 58, 34
81, 55, 45, 50, 48
82, 60, 32, 53, 38
83, 53, 32, 48, 44
84, 59, 30, 31, 38
85, 53, 26, 60, 39
86, 59, 31, 43, 55
87, 41, 32, 38, 31
88, 63, 32, 63, 32
89, 51, 31, 52, 39
90, 44, 17, 37, 31
91, 47, 35, 48, 42
92, 54, 22, 45, 36
93, 41, 31, 60, 34
94, 61, 30, 52, 35
95, 59, 23, 46, 38
96, 46, 26, 29, 25
97, 58, 22, 29, 29
98, 69, 28, 30, 23
99, 55, 28, 26, 32
