Channel:,Lum, Red, Green, Blue
Means:,0.37215808, 0.5957451, 0.457405, 1.2793373
Note: Peaks measured from 20% upward
Peaks:,486, 2620, 3017, 2848
PeaksLevels:,255, 255, 255, 255
0, 7560417, 5527186, 6826222, 1198991
1, 641715, 2664145, 1374144, 6211549
2, 25937, 40660, 29863, 773956
3, 10678, 12953, 11683, 39113
4, 6939, 6854, 6764, 12803
5, 5252, 4614, 4893, 7172
6, 3858, 3508, 3918, 4796
7, 3038, 2709, 3001, 3573
8, 2338, 2238, 2458, 3046
9, 1840, 1830, 2045, 2565
10, 1563, 1513, 1712, 2305
11, 1350, 1224, 1522, 1881
12, 1202, 1088, 1298, 1772
13, 1092, 912, 1094, 1499
14, 991, 893, 931, 1314
15, 906, 818, 855, 1069
16, 817, 718, 723, 910
17, 767, 656, 667, 804
18, 706, 674, 592, 717
19, 639, 556, 534, 712
20, 565, 562, 476, 621
21, 571, 538, 490, 614
22, 517, 475, 473, 585
23, 488, 434, 406, 496
24, 394, 419, 367, 507
25, 411, 390, 373, 487
26, 384, 337, 342, 440
27, 360, 325, 343, 440
28, 336, 300, 312, 391
29, 331, 272, 298, 366
30, 289, 281, 250, 387
31, 300, 267, 299, 355
32, 279, 241, 257, 330
33, 268, 245, 260, 312
34, 255, 212, 238, 322
35, 250, 228, 220, 289
36, 221, 219, 186, 260
37, 244, 239, 210, 223
38, 238, 197, 204, 260
39, 209, 177, 188, 237
40, 199, 178, 181, 263
41, 223, 179, 168, 219
42, 199, 172, 165, 201
43, 202, 175, 173, 196
44, 180, 147, 146, 216
45, 177, 137, 165, 181
46, 173, 151, 146, 194
47, 187, 146, 148, 173
48, 193, 146, 135, 189
49, 156, 141, 132, 169
50, 125, 112, 136, 190
51, 149, 121, 120, 167
52, 144, 115, 106, 146
53, 137, 104, 153, 166
54, 140, 111, 120, 151
55, 134, 99, 114, 156
56, 114, 103, 126, 143
57, 132, 97, 107, 138
58, 118, 110, 143, 149
59, 114, 95, 117, 127
