Channel:,Lum, Red, Green, Blue
Means:,0.38047105, 0.64026165, 0.46452764, 1.2297541
Note: Peaks measured from 20% upward
Peaks:,510, 2744, 3019, 3151
PeaksLevels:,255, 255, 255, 255
0, 7568641, 5236198, 6850726, 1537339
1, 634322, 2951723, 1349995, 6014967
2, 24757, 43423, 29319, 637291
3, 10443, 12684, 11339, 35137
4, 7053, 6751, 6574, 12168
5, 5537, 4624, 4823, 6614
6, 4018, 3536, 3969, 4396
7, 2751, 2628, 3079, 3495
8, 2147, 2270, 2580, 3016
9, 1752, 1842, 2104, 2615
10, 1526, 1567, 1659, 2358
11, 1353, 1360, 1481, 2051
12, 1175, 1155, 1183, 1682
13, 1036, 1027, 1040, 1396
14, 967, 953, 868, 1175
15, 873, 870, 777, 1016
16, 796, 779, 751, 896
17, 791, 724, 656, 814
18, 678, 643, 561, 737
19, 658, 557, 562, 711
20, 600, 570, 497, 643
21, 554, 517, 486, 617
22, 516, 462, 435, 592
23, 454, 379, 472, 552
24, 422, 397, 407, 533
25, 401, 361, 407, 508
26, 384, 339, 365, 410
27, 358, 333, 341, 383
28, 329, 305, 330, 435
29, 307, 298, 310, 401
30, 335, 291, 281, 372
31, 296, 262, 278, 386
32, 305, 286, 251, 348
33, 241, 245, 237, 297
34, 280, 220, 215, 308
35, 223, 228, 218, 256
36, 238, 210, 197, 268
37, 235, 209, 204, 264
38, 220, 215, 210, 253
39, 243, 176, 188, 239
40, 207, 207, 175, 248
41, 205, 205, 161, 217
42, 195, 167, 174, 220
43, 188, 160, 164, 222
44, 171, 158, 176, 204
45, 167, 145, 170, 240
46, 162, 160, 188, 204
47, 159, 138, 153, 184
48, 150, 125, 156, 201
49, 152, 145, 151, 187
50, 147, 125, 173, 155
51, 150, 116, 142, 168
52, 137, 116, 163, 164
53, 140, 116, 153, 181
54, 157, 116, 143, 152
55, 128, 103, 162, 142
56, 132, 87, 133, 157
57, 121, 113, 136, 160
58, 131, 95, 118, 150
59, 100, 89, 125, 154
60, 138, 86, 117, 124
61, 128, 95, 106, 106
62, 139, 90, 110, 103
63, 118, 95, 112, 125
64, 104, 78, 101, 127
65, 116, 89, 84, 106
66, 91, 84, 91, 115
67, 111, 102, 100, 103
68, 113, 79, 105, 104
69, 102, 78, 89, 111
70, 100, 73, 78, 110
71, 98, 65, 78, 92
72, 86, 59, 85, 100
73, 111, 80, 89, 104
74, 93, 85, 83, 74
75, 90, 75, 82, 92
76, 111, 67, 65, 99
77, 96, 60, 71, 100
78, 90, 70, 61, 81
79, 77, 83, 74, 99
80, 85, 61, 71, 77
81, 84, 84, 81, 82
82, 101, 70, 67, 88
83, 86, 63, 59, 76
84, 90, 64, 63, 62
85, 73, 64, 64, 79
86, 79, 57, 84, 77
87, 76, 55, 57, 81
88, 82, 66, 63, 83
89, 68, 54, 64, 92
90, 84, 74, 64, 90
91, 97, 67, 56, 88
92, 71, 61, 53, 78
93, 59, 62, 55, 78
94, 92, 75, 69, 69
95, 105, 61, 64, 75
96, 105, 38, 59, 68
97, 111, 65, 62, 66
98, 102, 54, 60, 75
99, 113, 48, 67, 63
100, 102, 54, 55, 69
101, 102, 38, 56, 72
102, 109, 45, 40, 60
103, 90, 53, 40, 60
104, 102, 63, 53, 64
105, 89, 47, 39, 83
106, 103, 60, 52, 74
107, 104, 59, 51, 70
108, 115, 52, 50, 57
109, 123, 48, 48, 68
110, 111, 66, 41, 60
111, 117, 41, 43, 70
112, 125, 40, 39, 49
113, 133, 50, 63, 54
114, 94, 47, 44, 74
115, 63, 57, 37, 66
116, 71, 45, 45, 61
117, 79, 47, 44, 59
118, 76, 49, 35, 72
119, 75, 51, 34, 66
120, 65, 56, 45, 66
121, 77, 48, 39, 57
122, 75, 53, 28, 57
123, 68, 49, 47, 52
124, 67, 41, 37, 57
125, 52, 35, 51, 52
126, 66, 41, 53, 49
127, 49, 38, 29, 64
128, 58, 43, 43, 56
129, 58, 34, 33, 72
130, 50, 29, 38, 60
131, 56, 37, 29, 62
132, 61, 34, 29, 56
133, 56, 26, 32, 38
134, 39, 32, 42, 61
135, 61, 36, 34, 45
136, 55, 32, 30, 51
137, 48, 32, 39, 60
138, 39, 34, 41, 59
139, 54, 39, 33, 48
140, 60, 24, 37, 43
141, 62, 32, 36, 51
142, 54, 30, 24, 52
143, 36, 33, 42, 39
144, 56, 31, 19, 55
145, 50, 22, 26, 42
146, 58, 21, 34, 31
147, 60, 29, 29, 44
148, 43, 19, 32, 34
149, 48, 26, 41, 40
150, 50, 29, 43, 31
151, 61, 25, 29, 37
152, 61, 21, 31, 40
153, 38, 24, 43, 45
154, 53, 30, 35, 32
155, 57, 24, 34, 50
156, 60, 20, 31, 36
157, 55, 12, 32, 30
158, 52, 15, 29, 43
159, 45, 27, 31, 25
160, 62, 31, 26, 41
161, 51, 20, 21, 31
162, 47, 16, 29, 38
163, 58, 31, 26, 34
164, 51, 17, 22, 35
165, 56, 17, 30, 40
166, 62, 22, 25, 46
167, 60, 19, 31, 37
168, 41, 22, 33, 45
169, 53, 21, 24, 34
170, 47, 31, 26, 40
171, 56, 27, 29, 34
172, 57, 23, 20, 29
173, 65, 22, 15, 43
174, 53, 24, 24, 39
175, 64, 15, 25, 39
176, 77, 16, 31, 35
177, 100, 25, 29, 32
178, 119, 16, 22, 28
179, 114, 20, 30, 43
180, 105, 22, 22, 33
181, 110, 23, 26, 40
182, 116, 23, 25, 33
183, 110, 19, 23, 30
184, 81, 25, 27, 29
185, 85, 14, 24, 32
186, 80, 18, 21, 33
187, 85, 23, 26, 35
188, 63, 22, 21, 26
189, 51, 16, 31, 31
190, 77, 24, 22, 40
191, 60, 27, 19, 29
192, 46, 24, 28, 22
193, 64, 24, 32, 25
194, 75, 11, 25, 28
195, 74, 24, 33, 25
196, 51, 13, 24, 32
197, 49, 16, 19, 30
198, 57, 14, 43, 30
199, 53, 24, 27, 26
200, 72, 17, 22, 30
201, 55, 19, 24, 28
202, 61, 15, 25, 29
203, 60, 18, 24, 23
204, 51, 21, 33, 17
205, 52, 33, 34, 24
206, 69, 23, 30, 32
207, 57, 20, 29, 29
208, 70, 18, 37, 29
209, 72, 19, 34, 23
210, 65, 16, 40, 28
211, 72, 24, 29, 25
212, 71, 29, 32, 22
213, 69, 24, 37, 23
214, 60, 23, 35, 30
215, 56, 24, 33, 23
216, 52, 17, 29, 22
217, 42, 24, 26, 24
218, 29, 18, 27, 30
219, 46, 33, 30, 21
220, 33, 22, 26, 20
221, 38, 30, 31, 22
222, 28, 25, 30, 24
223, 29, 24, 29, 22
224, 34, 28, 34, 25
225, 21, 21, 26, 27
226, 31, 23, 32, 27
227, 18, 13, 19, 29
228, 21, 20, 34, 19
229, 21, 29, 32, 21
230, 23, 33, 25, 24
231, 18, 33, 29, 29
232, 15, 27, 21, 21
233, 20, 26, 23, 30
234, 11, 40, 28, 31
235, 14, 29, 25, 21
236, 20, 22, 12, 40
237, 18, 44, 22, 23
238, 14, 35, 22, 31
239, 15, 29, 18, 28
240, 10, 24, 30, 26
241, 10, 25, 23, 20
242, 6, 30, 16, 25
243, 9, 31, 19, 28
244, 3, 40, 17, 31
245, 3, 23, 23, 33
246, 6, 47, 20, 26
247, 9, 21, 23, 32
248, 7, 23, 26, 20
249, 1, 30, 22, 27
250, 5, 35, 22, 21
251, 3, 20, 28, 18
252, 8, 27, 18, 22
253, 10, 22, 21, 21
254, 7, 15, 36, 20
255, 510, 2744, 3019, 3151
