Channel:,Lum, Red, Green, Blue
Means:,2.9355123, 2.6439307, 2.2210965, 4.9416122
Note: Peaks measured from 20% upward
Peaks:,272, 954, 1820, 2829
PeaksLevels:,255, 255, 255, 255
0, 35538, 481339, 673994, 214821
1, 761084, 1430395, 2205807, 323292
2, 2690079, 2525488, 2963263, 709787
3, 3026247, 2159155, 1551270, 1266910
4, 1331923, 1023888, 537209, 1563328
5, 322143, 393924, 193197, 1503729
6, 65674, 147711, 85968, 1118343
7, 18625, 58939, 31553, 722166
8, 8394, 26580, 14757, 380940
9, 4896, 11701, 6664, 202685
10, 3325, 6505, 3954, 116384
11, 2280, 3934, 2583, 62474
12, 1783, 2766, 2054, 32131
13, 1430, 2062, 1584, 18772
14, 1119, 1587, 1147, 11771
15, 915, 1313, 1027, 8239
16, 811, 1131, 849, 5030
17, 657, 1031, 812, 3550
18, 572, 839, 664, 2951
19, 550, 714, 665, 2001
20, 487, 648, 525, 1640
21, 440, 561, 513, 1428
22, 373, 523, 446, 1283
23, 362, 489, 373, 980
24, 345, 440, 349, 821
25, 304, 395, 320, 749
26, 263, 389, 340, 693
27, 272, 309, 294, 567
28, 237, 281, 295, 595
29, 253, 298, 247, 546
30, 234, 248, 233, 398
31, 197, 242, 281, 420
32, 205, 243, 231, 394
33, 201, 206, 208, 396
34, 214, 230, 183, 335
35, 200, 171, 191, 301
36, 170, 172, 159, 258
37, 158, 156, 152, 296
38, 155, 164, 159, 266
39, 153, 177, 160, 210
40, 134, 170, 152, 235
41, 159, 167, 147, 217
42, 134, 143, 149, 208
43, 119, 119, 142, 193
44, 139, 122, 142, 187
45, 140, 121, 148, 179
46, 121, 111, 116, 194
47, 116, 120, 133, 177
48, 109, 113, 109, 156
49, 111, 103, 114, 148
50, 104, 101, 128, 136
51, 114, 115, 116, 130
52, 94, 100, 94, 140
53, 119, 97, 100, 144
54, 109, 72, 95, 132
55, 102, 80, 102, 118
56, 81, 84, 86, 121
57, 92, 77, 75, 123
58, 79, 71, 105, 134
59, 95, 73, 86, 102
60, 82, 76, 106, 114
61, 86, 68, 88, 101
62, 91, 58, 82, 106
63, 73, 67, 104, 103
64, 66, 61, 77, 83
65, 80, 58, 83, 104
66, 81, 55, 69, 97
67, 85, 61, 78, 98
68, 76, 60, 82, 97
69, 72, 57, 87, 86
70, 84, 60, 58, 73
71, 78, 48, 84, 96
72, 80, 60, 81, 86
73, 76, 48, 56, 66
74, 61, 63, 68, 69
75, 68, 39, 75, 75
76, 66, 49, 74, 70
77, 67, 40, 75, 81
78, 83, 41, 59, 78
79, 60, 45, 75, 66
80, 72, 41, 62, 65
81, 55, 42, 61, 63
82, 64, 53, 49, 66
83, 61, 32, 56, 60
84, 69, 46, 65, 59
85, 62, 44, 61, 67
86, 58, 46, 65, 56
87, 60, 36, 55, 69
88, 50, 50, 69, 42
89, 61, 28, 51, 40
90, 64, 29, 64, 61
91, 62, 32, 57, 46
92, 60, 41, 49, 55
93, 58, 34, 68, 49
94, 61, 27, 59, 50
95, 70, 33, 40, 53
96, 68, 20, 46, 50
97, 80, 23, 56, 55
98, 80, 29, 54, 34
99, 90, 25, 31, 52
100, 71, 30, 35, 53
101, 78, 28, 43, 44
102, 91, 19, 50, 35
103, 76, 28, 50, 43
104, 91, 23, 43, 45
105, 79, 28, 36, 37
106, 63, 26, 41, 40
107, 77, 21, 31, 38
108, 101, 23, 35, 39
109, 81, 24, 28, 37
110, 91, 22, 34, 44
111, 86, 16, 27, 51
112, 82, 24, 35, 42
113, 89, 27, 32, 31
114, 75, 12, 29, 43
115, 74, 14, 27, 33
116, 77, 19, 39, 40
117, 74, 14, 32, 36
118, 87, 17, 24, 27
119, 75, 14, 23, 27
120, 88, 16, 32, 36
121, 82, 29, 24, 40
122, 90, 13, 30, 37
123, 81, 17, 17, 34
124, 72, 13, 28, 31
125, 63, 23, 36, 37
126, 74, 16, 31, 36
127, 76, 11, 20, 33
128, 67, 17, 19, 27
129, 62, 16, 19, 25
130, 78, 15, 29, 24
131, 77, 17, 31, 31
132, 49, 16, 23, 35
133, 52, 11, 22, 31
134, 68, 20, 28, 28
135, 71, 16, 19, 25
136, 46, 15, 26, 22
137, 51, 12, 22, 26
138, 53, 11, 19, 22
139, 51, 20, 13, 23
140, 50, 16, 15, 23
141, 47, 12, 29, 29
142, 56, 19, 23, 27
143, 46, 10, 24, 23
144, 51, 12, 18, 26
145, 59, 15, 18, 27
146, 44, 13, 19, 20
147, 45, 10, 18, 27
148, 33, 11, 13, 22
149, 39, 15, 19, 26
150, 37, 13, 21, 24
151, 47, 13, 17, 22
152, 36, 16, 23, 18
153, 52, 13, 12, 19
154, 42, 7, 15, 13
155, 41, 12, 14, 21
156, 37, 10, 17, 25
157, 56, 20, 11, 21
158, 41, 13, 15, 17
159, 42, 7, 14, 21
160, 35, 11, 14, 17
161, 38, 10, 17, 24
162, 39, 10, 12, 14
163, 38, 15, 11, 20
164, 34, 7, 9, 23
165, 34, 16, 10, 16
166, 38, 13, 7, 16
167, 27, 10, 16, 13
168, 41, 11, 14, 16
169, 30, 13, 10, 19
170, 29, 11, 14, 18
171, 39, 14, 20, 18
172, 37, 12, 9, 17
173, 39, 9, 12, 26
174, 54, 9, 11, 25
175, 50, 14, 17, 8
176, 65, 12, 17, 20
177, 61, 12, 17, 22
178, 74, 12, 16, 14
179, 64, 15, 14, 22
180, 71, 9, 17, 15
181, 66, 8, 9, 17
182, 72, 13, 8, 17
183, 74, 14, 14, 28
184, 36, 6, 15, 18
185, 42, 10, 24, 21
186, 32, 7, 17, 19
187, 40, 6, 15, 4
188, 31, 14, 14, 14
189, 28, 10, 13, 16
190, 25, 6, 9, 22
191, 22, 10, 12, 21
192, 38, 7, 18, 13
193, 28, 16, 12, 20
194, 17, 7, 13, 23
195, 24, 18, 16, 15
196, 21, 18, 13, 21
197, 12, 10, 16, 20
198, 17, 5, 21, 16
199, 24, 11, 12, 20
200, 21, 7, 14, 17
201, 20, 10, 11, 19
202, 16, 13, 11, 24
203, 12, 8, 15, 19
204, 17, 16, 10, 15
205, 5, 10, 16, 21
206, 17, 18, 11, 12
207, 13, 11, 10, 18
208, 16, 3, 14, 19
209, 9, 8, 16, 27
210, 14, 13, 23, 15
211, 9, 12, 15, 15
212, 7, 14, 16, 17
213, 4, 19, 10, 21
214, 5, 16, 14, 22
215, 10, 14, 13, 15
216, 2, 11, 16, 15
217, 3, 15, 14, 11
