Channel:,Lum, Red, Green, Blue
Means:,2.7613604, 2.496758, 2.065019, 4.722173
Note: Peaks measured from 20% upward
Peaks:,192, 636, 1413, 2511
PeaksLevels:,255, 255, 255, 255
0, 46245, 516393, 735230, 226921
1, 916359, 1558762, 2459032, 348264
2, 2997663, 2669968, 2995061, 771836
3, 2965227, 2116332, 1388861, 1368584
4, 1069475, 907619, 451505, 1650034
5, 207608, 318527, 145452, 1516765
6, 40361, 108263, 57993, 1066477
7, 13810, 41330, 20519, 649246
8, 7192, 18652, 9572, 319478
9, 4414, 8562, 4793, 161010
10, 3098, 5007, 3079, 87655
11, 2163, 3328, 2143, 45088
12, 1586, 2405, 1762, 22414
13, 1213, 1849, 1295, 13306
14, 915, 1417, 1152, 8532
15, 716, 1254, 944, 5859
16, 653, 1038, 758, 3783
17, 599, 914, 685, 2781
18, 527, 763, 595, 2332
19, 415, 653, 558, 1742
20, 390, 562, 507, 1414
21, 338, 478, 445, 1252
22, 370, 449, 384, 1087
23, 268, 421, 368, 901
24, 254, 315, 381, 760
25, 253, 364, 335, 672
26, 233, 309, 323, 689
27, 212, 277, 272, 578
28, 238, 261, 261, 493
29, 195, 249, 258, 455
30, 212, 229, 221, 397
31, 197, 220, 202, 407
32, 164, 218, 179, 329
33, 189, 180, 184, 338
34, 162, 168, 174, 285
35, 158, 185, 182, 256
36, 139, 156, 141, 242
37, 131, 139, 145, 229
38, 172, 160, 153, 213
39, 120, 141, 127, 169
40, 140, 109, 152, 176
41, 132, 136, 124, 187
42, 148, 95, 119, 189
43, 129, 110, 122, 168
44, 108, 90, 103, 141
45, 116, 108, 98, 157
46, 103, 82, 94, 130
47, 91, 81, 94, 139
48, 116, 83, 99, 162
49, 105, 91, 99, 150
50, 90, 100, 92, 123
51, 101, 84, 78, 123
52, 91, 67, 81, 108
53, 85, 89, 87, 107
54, 78, 79, 77, 98
55, 87, 70, 81, 108
56, 81, 76, 87, 100
57, 77, 56, 61, 105
58, 93, 68, 77, 94
59, 75, 56, 70, 109
60, 72, 47, 82, 114
61, 67, 71, 68, 77
62, 79, 64, 60, 71
63, 67, 52, 69, 87
64, 72, 55, 61, 83
65, 63, 55, 62, 74
66, 80, 48, 68, 83
67, 78, 49, 79, 68
68, 61, 42, 63, 72
69, 67, 43, 56, 77
70, 66, 34, 53, 62
71, 76, 47, 50, 71
72, 63, 49, 51, 76
73, 64, 53, 52, 63
74, 68, 46, 61, 74
75, 61, 48, 54, 66
76, 71, 36, 51, 64
77, 60, 38, 50, 57
78, 51, 48, 38, 80
79, 58, 32, 61, 81
80, 62, 46, 50, 67
81, 62, 44, 52, 54
82, 66, 35, 47, 51
83, 68, 40, 47, 64
84, 56, 42, 60, 59
85, 58, 37, 46, 60
86, 56, 31, 48, 50
87, 55, 40, 41, 40
88, 58, 28, 43, 57
89, 51, 22, 51, 52
90, 59, 24, 48, 47
91, 68, 29, 41, 49
