Channel:,Lum, Red, Green, Blue
Means:,1.2152612, 1.3271354, 1.0705014, 2.1847777
Note: Peaks measured from 20% upward
Peaks:,2063, 4901, 5366, 5249
PeaksLevels:,255, 255, 255, 255
0, 1937047, 1585007, 3257059, 352149
1, 5912214, 5575486, 4417343, 3022871
2, 336769, 955827, 492743, 3584669
3, 28992, 93396, 49116, 1002840
4, 13396, 21525, 14365, 198801
5, 7885, 10356, 8351, 47350
6, 5348, 6367, 5652, 16971
7, 3972, 4167, 4088, 8925
8, 3199, 3094, 3215, 6006
9, 2684, 2445, 2611, 4263
10, 2335, 1944, 2221, 3334
11, 2096, 1565, 1969, 2573
12, 1882, 1352, 1738, 2133
13, 1630, 1227, 1529, 1799
14, 1399, 1027, 1370, 1637
15, 1246, 951, 1221, 1421
16, 1056, 873, 1130, 1283
17, 905, 817, 1003, 1152
18, 794, 686, 920, 1143
19, 750, 697, 807, 1069
20, 749, 603, 774, 951
21, 693, 613, 720, 911
22, 614, 573, 658, 835
23, 614, 544, 569, 762
24, 535, 493, 566, 727
25, 498, 451, 531, 655
26, 547, 419, 473, 613
27, 471, 450, 418, 572
28, 406, 437, 419, 558
29, 442, 390, 401, 489
30, 401, 369, 375, 490
31, 387, 357, 330, 498
32, 357, 324, 343, 427
33, 362, 357, 317, 394
34, 353, 311, 312, 337
35, 328, 331, 273, 361
36, 326, 313, 273, 341
37, 303, 283, 252, 306
38, 285, 266, 245, 291
39, 258, 299, 259, 303
40, 263, 264, 201, 277
41, 243, 238, 211, 240
42, 246, 258, 223, 275
43, 237, 223, 168, 243
44, 224, 215, 196, 255
45, 226, 236, 169, 246
46, 205, 208, 185, 241
47, 189, 197, 185, 234
48, 205, 208, 167, 229
49, 181, 172, 179, 222
50, 177, 186, 159, 209
51, 164, 174, 131, 212
52, 175, 160, 137, 185
53, 174, 161, 157, 194
54, 181, 161, 153, 191
55, 141, 154, 126, 173
56, 152, 144, 151, 179
57, 147, 130, 143, 175
58, 152, 127, 142, 170
59, 144, 131, 102, 172
60, 120, 127, 116, 165
61, 146, 114, 108, 162
62, 135, 114, 122, 151
63, 132, 113, 107, 168
64, 110, 120, 119, 154
65, 109, 121, 118, 141
66, 108, 107, 122, 145
67, 134, 116, 102, 127
68, 119, 98, 110, 122
69, 107, 95, 81, 118
70, 97, 89, 84, 123
71, 118, 106, 111, 153
72, 104, 95, 73, 107
73, 107, 105, 89, 111
74, 106, 83, 95, 142
75, 108, 83, 87, 104
76, 112, 107, 96, 106
77, 87, 85, 90, 130
78, 82, 90, 69, 102
79, 110, 87, 69, 125
80, 87, 88, 87, 112
81, 82, 81, 90, 99
82, 104, 87, 77, 109
83, 94, 79, 68, 89
84, 89, 88, 76, 86
85, 87, 70, 62, 103
86, 94, 78, 72, 117
87, 99, 77, 66, 91
88, 79, 76, 77, 95
89, 102, 77, 70, 97
90, 93, 54, 62, 93
91, 85, 66, 65, 103
92, 64, 70, 69, 103
93, 78, 48, 60, 87
94, 78, 67, 73, 84
95, 87, 71, 65, 80
96, 87, 64, 74, 86
97, 95, 65, 55, 79
98, 91, 55, 59, 87
99, 82, 71, 66, 76
100, 91, 52, 49, 73
101, 87, 58, 56, 68
102, 86, 59, 67, 89
103, 88, 61, 57, 65
104, 88, 72, 60, 72
105, 84, 50, 72, 74
106, 87, 77, 51, 61
107, 86, 57, 46, 55
108, 88, 43, 58, 68
109, 77, 45, 47, 80
110, 72, 54, 45, 57
111, 91, 34, 60, 84
112, 59, 49, 37, 64
113, 76, 51, 53, 65
114, 76, 36, 52, 76
115, 71, 63, 42, 58
116, 70, 38, 49, 59
117, 77, 35, 50, 63
118, 72, 40, 60, 66
119, 59, 35, 66, 59
120, 69, 47, 49, 61
121, 74, 34, 49, 56
122, 66, 35, 59, 61
123, 66, 49, 45, 49
124, 78, 35, 48, 59
125, 57, 37, 55, 53
126, 55, 45, 42, 56
127, 57, 31, 47, 47
128, 61, 42, 42, 55
129, 68, 31, 51, 51
130, 52, 26, 46, 58
131, 65, 36, 48, 44
132, 55, 40, 40, 53
133, 65, 48, 39, 52
134, 66, 26, 39, 50
135, 64, 38, 38, 61
136, 58, 43, 45, 61
137, 64, 33, 42, 65
138, 56, 30, 35, 47
139, 69, 31, 46, 60
140, 66, 37, 36, 59
141, 73, 28, 53, 56
142, 73, 28, 43, 61
143, 63, 30, 38, 48
144, 72, 31, 38, 57
145, 62, 26, 38, 46
146, 67, 24, 35, 43
147, 69, 35, 33, 36
148, 50, 40, 35, 44
149, 70, 29, 39, 45
150, 54, 36, 22, 37
151, 61, 32, 31, 37
152, 58, 22, 27, 43
153, 67, 25, 25, 42
154, 61, 29, 36, 39
155, 63, 25, 35, 32
156, 54, 28, 38, 28
157, 57, 36, 37, 43
158, 62, 30, 24, 31
159, 63, 37, 34, 28
160, 64, 30, 32, 39
161, 47, 31, 36, 33
162, 60, 20, 34, 25
163, 64, 28, 43, 32
164, 62, 30, 34, 46
165, 51, 21, 26, 41
166, 54, 32, 32, 39
167, 50, 33, 24, 29
168, 47, 29, 27, 44
169, 53, 27, 20, 33
170, 60, 30, 30, 36
171, 51, 18, 38, 39
172, 49, 16, 25, 38
173, 56, 25, 19, 34
174, 55, 33, 24, 39
175, 59, 27, 24, 39
176, 71, 30, 29, 37
177, 69, 20, 22, 40
178, 62, 29, 30, 52
179, 75, 28, 34, 47
180, 74, 32, 24, 48
181, 95, 24, 35, 30
182, 92, 25, 24, 37
183, 87, 30, 19, 31
184, 99, 26, 26, 22
185, 108, 29, 34, 27
186, 81, 30, 30, 31
187, 68, 23, 23, 33
188, 73, 23, 28, 30
189, 70, 27, 26, 26
190, 66, 26, 30, 26
191, 80, 24, 32, 35
192, 55, 26, 25, 32
193, 59, 29, 29, 26
194, 55, 41, 18, 49
195, 56, 26, 30, 46
196, 61, 38, 28, 26
197, 67, 23, 23, 31
198, 69, 28, 26, 30
199, 54, 22, 37, 37
200, 52, 20, 19, 40
201, 64, 34, 25, 35
202, 47, 40, 32, 37
203, 44, 23, 38, 41
204, 57, 26, 36, 34
205, 72, 29, 27, 35
206, 41, 25, 33, 45
207, 57, 40, 20, 38
208, 61, 24, 34, 38
209, 58, 39, 36, 54
210, 48, 29, 24, 30
211, 57, 17, 31, 57
212, 47, 25, 30, 33
213, 43, 23, 28, 41
214, 49, 29, 44, 42
215, 37, 40, 36, 38
216, 44, 39, 31, 45
217, 27, 38, 25, 47
218, 44, 26, 32, 45
219, 44, 38, 30, 35
220, 54, 28, 31, 35
221, 46, 31, 28, 39
222, 47, 44, 26, 34
223, 40, 27, 26, 46
224, 28, 33, 22, 58
225, 40, 39, 26, 39
226, 52, 33, 24, 50
227, 49, 30, 31, 54
228, 66, 39, 29, 46
229, 47, 25, 28, 38
230, 45, 34, 33, 45
231, 40, 33, 43, 58
232, 52, 40, 28, 47
233, 40, 31, 33, 58
234, 54, 42, 34, 48
235, 53, 49, 30, 54
236, 46, 41, 23, 49
237, 64, 38, 24, 55
238, 50, 56, 22, 41
239, 72, 38, 34, 43
240, 55, 33, 27, 58
241, 60, 33, 24, 61
242, 87, 32, 27, 37
243, 67, 32, 26, 44
244, 77, 33, 23, 43
245, 79, 46, 27, 36
246, 76, 40, 25, 39
247, 84, 46, 25, 46
248, 103, 20, 27, 47
249, 86, 25, 43, 33
250, 101, 35, 35, 36
251, 79, 29, 37, 37
252, 106, 28, 32, 30
253, 100, 27, 30, 29
254, 94, 36, 26, 39
255, 2063, 4901, 5366, 5249
