Channel:,Lum, Red, Green, Blue
Means:,3.108735, 2.780571, 2.3903039, 5.1551013
Note: Peaks measured from 20% upward
Peaks:,535, 1103, 3108, 4664
PeaksLevels:,255, 255, 255, 255
0, 31246, 464316, 650522, 207587
1, 693722, 1366036, 2094265, 311010
2, 2541067, 2446395, 2927407, 682317
3, 3029117, 2165331, 1618503, 1221198
4, 1449046, 1081801, 577723, 1521737
5, 385420, 436429, 216536, 1490211
6, 82015, 169710, 99809, 1136509
7, 22705, 70574, 38561, 751194
8, 10218, 32300, 18166, 409992
9, 6091, 14160, 8318, 224181
10, 4193, 7683, 5107, 130981
11, 3121, 4895, 3258, 72074
12, 2289, 3394, 2561, 37928
13, 1853, 2603, 2055, 22364
14, 1478, 2065, 1553, 14385
15, 1191, 1726, 1402, 9787
16, 1077, 1396, 1188, 5916
17, 949, 1265, 1061, 4363
18, 852, 1120, 910, 3465
19, 740, 933, 866, 2338
20, 710, 809, 832, 1945
21, 559, 761, 640, 1739
22, 583, 691, 666, 1535
23, 512, 670, 576, 1166
24, 498, 581, 543, 1110
25, 468, 558, 483, 943
26, 422, 489, 517, 880
27, 438, 496, 471, 759
28, 406, 444, 455, 767
29, 385, 373, 413, 754
30, 348, 395, 424, 639
31, 316, 389, 359, 590
32, 307, 350, 384, 516
33, 313, 327, 323, 458
34, 311, 347, 307, 481
35, 268, 296, 343, 468
36, 268, 317, 301, 405
37, 258, 293, 293, 442
38, 239, 255, 301, 365
39, 218, 258, 269, 314
40, 244, 237, 236, 327
41, 252, 200, 262, 310
42, 194, 206, 250, 304
43, 217, 188, 247, 301
44, 199, 215, 222, 297
45, 212, 190, 263, 281
46, 183, 189, 234, 250
47, 196, 153, 242, 251
48, 175, 168, 217, 230
49, 182, 151, 206, 246
50, 190, 167, 210, 205
51, 179, 132, 238, 188
52, 175, 144, 210, 213
53, 165, 115, 193, 191
54, 175, 128, 203, 176
55, 185, 113, 196, 181
56, 164, 114, 198, 160
57, 144, 97, 191, 192
58, 164, 116, 178, 157
