Channel:,Lum, Red, Green, Blue
Means:,0.7355793, 0.89698666, 0.64614475, 1.6675811
Note: Peaks measured from 20% upward
Peaks:,494, 621, 554, 3340
PeaksLevels:,255, 255, 255, 255
0, 3877108, 2356083, 4666819, 380428
1, 4316099, 5591313, 3458984, 4578357
2, 47982, 287094, 114575, 2897529
3, 10520, 16983, 12113, 339271
4, 4820, 6223, 5661, 42445
5, 3046, 3668, 3292, 12361
6, 2215, 2818, 2299, 6630
7, 1766, 2120, 1771, 4112
8, 1392, 1884, 1381, 2960
9, 1138, 1531, 1229, 2174
10, 1067, 1369, 977, 1758
11, 947, 1134, 902, 1384
12, 799, 968, 824, 1136
13, 739, 892, 739, 1034
14, 684, 863, 730, 944
15, 639, 772, 707, 871
16, 630, 689, 651, 772
17, 585, 675, 623, 674
18, 532, 598, 545, 636
19, 485, 628, 579, 654
20, 502, 571, 566, 623
21, 515, 573, 568, 610
22, 474, 522, 502, 551
23, 427, 499, 466, 507
24, 442, 497, 470, 483
25, 424, 470, 405, 503
26, 358, 498, 423, 418
27, 389, 429, 413, 372
28, 351, 425, 397, 327
29, 386, 418, 422, 303
30, 333, 326, 352, 294
31, 327, 355, 336, 279
32, 297, 343, 386, 239
33, 310, 295, 316, 218
34, 287, 297, 300, 209
35, 295, 235, 311, 189
36, 283, 257, 303, 214
37, 250, 217, 258, 195
38, 281, 206, 280, 171
39, 266, 203, 276, 143
40, 252, 210, 250, 191
41, 247, 195, 212, 168
42, 230, 197, 184, 172
43, 236, 211, 212, 140
44, 199, 172, 209, 131
45, 219, 173, 208, 132
46, 210, 168, 180, 134
47, 214, 150, 181, 134
48, 183, 147, 146, 130
49, 211, 170, 147, 110
50, 192, 136, 166, 99
51, 199, 142, 136, 101
52, 194, 120, 130, 86
53, 186, 115, 122, 88
54, 173, 146, 111, 97
55, 159, 113, 116, 92
56, 139, 123, 111, 82
57, 164, 126, 101, 94
58, 160, 105, 125, 74
59, 171, 109, 120, 94
60, 159, 114, 105, 84
61, 147, 100, 109, 97
62, 171, 90, 103, 69
63, 150, 91, 96, 73
64, 148, 94, 96, 53
65, 148, 83, 76, 71
66, 140, 79, 87, 64
67, 149, 90, 82, 70
68, 143, 93, 86, 74
69, 147, 89, 73, 45
70, 158, 77, 83, 48
71, 129, 72, 83, 54
72, 137, 69, 65, 52
73, 141, 70, 76, 58
74, 93, 78, 86, 52
75, 112, 74, 74, 59
76, 136, 68, 72, 44
77, 112, 71, 62, 55
78, 135, 66, 78, 60
79, 118, 65, 69, 52
80, 141, 61, 64, 50
81, 110, 72, 73, 45
82, 99, 72, 65, 35
83, 104, 61, 56, 37
84, 104, 54, 72, 47
85, 104, 51, 66, 42
86, 89, 56, 55, 30
87, 101, 75, 60, 37
88, 108, 65, 66, 43
89, 89, 76, 64, 41
90, 106, 56, 63, 33
91, 80, 58, 49, 31
92, 90, 42, 50, 47
93, 103, 49, 58, 36
94, 112, 40, 46, 35
95, 118, 56, 52, 31
96, 145, 48, 62, 36
97, 188, 62, 62, 36
98, 189, 51, 51, 37
99, 248, 43, 55, 38
100, 296, 47, 39, 35
101, 280, 39, 45, 38
102, 218, 41, 48, 32
103, 161, 53, 59, 33
104, 144, 44, 45, 33
105, 126, 49, 51, 25
106, 117, 41, 43, 31
107, 127, 36, 54, 30
108, 105, 55, 49, 32
