Channel:,Lum, Red, Green, Blue
Means:,0.92802215, 0.98824954, 0.82851744, 1.9113854
Note: Peaks measured from 20% upward
Peaks:,609, 912, 2763, 5060
PeaksLevels:,255, 255, 255, 255
0, 3069712, 2378348, 4137996, 240956
1, 5071750, 5484784, 3889092, 3794234
2, 82116, 357443, 196674, 3551668
3, 17090, 23138, 17284, 554464
4, 7928, 7357, 8790, 76113
5, 4318, 4261, 5191, 18243
6, 2985, 2887, 3254, 8984
7, 2284, 2160, 2207, 6014
8, 1648, 1790, 1592, 4300
9, 1427, 1524, 1330, 3347
10, 1283, 1318, 1101, 2475
11, 979, 1201, 941, 1947
12, 939, 1067, 820, 1572
13, 800, 959, 812, 1354
14, 716, 907, 747, 1130
15, 716, 877, 638, 999
16, 608, 776, 615, 921
17, 579, 732, 575, 751
18, 530, 745, 546, 692
19, 484, 640, 551, 626
20, 523, 622, 532, 564
21, 458, 578, 483, 559
22, 448, 502, 445, 537
23, 406, 503, 418, 473
24, 375, 474, 402, 465
25, 368, 409, 394, 439
26, 357, 384, 347, 441
27, 333, 387, 395, 423
28, 359, 396, 370, 398
29, 285, 351, 360, 398
30, 291, 391, 345, 367
31, 289, 331, 310, 366
32, 290, 318, 296, 338
33, 286, 297, 342, 333
34, 295, 316, 308, 327
35, 283, 327, 299, 303
36, 257, 287, 277, 277
37, 222, 252, 264, 282
38, 259, 278, 280, 312
39, 254, 286, 245, 316
40, 266, 268, 272, 291
41, 230, 272, 268, 285
42, 216, 249, 233, 278
43, 234, 257, 234, 271
44, 232, 283, 222, 278
45, 202, 271, 214, 249
46, 206, 241, 243, 212
47, 226, 270, 201, 244
48, 224, 260, 220, 221
49, 210, 269, 209, 192
50, 195, 200, 215, 181
51, 222, 243, 187, 157
52, 173, 195, 213, 161
53, 170, 211, 191, 149
54, 187, 214, 176, 144
55, 173, 163, 215, 130
56, 171, 163, 197, 128
57, 151, 165, 218, 114
58, 171, 170, 193, 122
59, 167, 118, 198, 110
60, 161, 151, 199, 105
61, 148, 148, 179, 97
62, 145, 122, 168, 84
63, 140, 127, 136, 103
64, 155, 113, 124, 94
65, 158, 134, 136, 111
66, 146, 107, 147, 80
67, 161, 106, 135, 96
68, 159, 117, 150, 90
69, 133, 114, 135, 76
70, 148, 117, 127, 78
71, 153, 123, 137, 75
72, 135, 116, 122, 75
73, 144, 117, 119, 101
74, 117, 113, 122, 82
75, 114, 121, 120, 84
76, 127, 107, 106, 87
77, 131, 95, 135, 82
78, 103, 100, 115, 70
79, 108, 84, 93, 75
80, 117, 99, 104, 83
81, 130, 92, 89, 69
82, 110, 79, 97, 76
83, 133, 63, 85, 63
84, 118, 109, 73, 56
85, 122, 91, 83, 67
86, 116, 86, 92, 56
87, 125, 92, 63, 63
88, 105, 68, 66, 55
89, 117, 80, 78, 59
90, 106, 85, 77, 45
91, 99, 58, 66, 54
92, 100, 94, 69, 67
93, 105, 76, 67, 56
94, 97, 83, 69, 56
95, 100, 63, 80, 50
96, 130, 68, 67, 57
97, 119, 65, 73, 38
98, 128, 81, 64, 43
99, 139, 64, 62, 42
100, 129, 58, 60, 52
101, 140, 74, 44, 52
102, 136, 70, 60, 47
103, 144, 56, 61, 30
104, 129, 55, 61, 42
105, 145, 53, 55, 36
106, 165, 49, 65, 36
107, 169, 55, 59, 44
108, 149, 48, 49, 39
109, 175, 50, 58, 41
110, 188, 55, 50, 28
111, 175, 42, 48, 45
112, 216, 51, 44, 37
113, 217, 55, 47, 30
114, 192, 41, 46, 27
115, 173, 54, 48, 29
116, 181, 45, 43, 29
117, 166, 39, 52, 35
118, 127, 27, 35, 37
119, 149, 45, 58, 31
120, 131, 49, 43, 32
121, 126, 48, 51, 26
122, 110, 37, 43, 33
123, 106, 38, 58, 34
124, 100, 22, 34, 39
125, 113, 35, 58, 21
126, 113, 36, 45, 28
127, 121, 36, 41, 34
128, 127, 29, 44, 29
129, 108, 38, 49, 31
130, 121, 41, 37, 36
131, 111, 39, 42, 31
132, 131, 41, 37, 23
133, 116, 28, 46, 32
134, 110, 37, 33, 31
135, 104, 33, 50, 26
136, 108, 35, 41, 30
137, 101, 33, 30, 33
138, 113, 27, 37, 25
139, 76, 32, 36, 33
140, 101, 34, 30, 27
141, 88, 43, 28, 31
142, 75, 43, 33, 23
143, 90, 30, 34, 18
144, 65, 40, 29, 21
145, 72, 30, 32, 22
146, 73, 30, 42, 20
147, 73, 31, 38, 24
148, 79, 31, 36, 20
149, 79, 49, 40, 20
150, 76, 33, 35, 30
151, 72, 32, 35, 18
152, 60, 25, 31, 20
153, 70, 30, 41, 20
154, 64, 35, 30, 29
155, 77, 30, 37, 22
156, 65, 46, 36, 27
157, 64, 38, 34, 22
158, 68, 31, 32, 18
159, 64, 31, 28, 20
160, 57, 31, 27, 29
161, 50, 38, 25, 24
162, 54, 36, 31, 22
163, 46, 28, 29, 18
164, 42, 29, 32, 15
165, 47, 26, 36, 27
166, 59, 41, 22, 18
167, 59, 28, 27, 23
168, 54, 23, 27, 23
169, 55, 25, 37, 16
170, 54, 23, 37, 23
171, 51, 32, 22, 17
172, 44, 23, 31, 20
173, 63, 24, 28, 26
174, 116, 26, 28, 13
175, 192, 25, 28, 21
176, 253, 27, 18, 20
177, 200, 21, 27, 14
178, 155, 18, 24, 21
179, 90, 26, 25, 24
180, 75, 36, 30, 22
181, 43, 21, 27, 20
182, 19, 22, 32, 25
183, 8, 18, 26, 21
184, 4, 18, 41, 22
185, 3, 21, 21, 23
186, 4, 21, 28, 21
187, 3, 23, 25, 15
188, 1, 21, 26, 20
189, 2, 30, 18, 12
190, 3, 31, 27, 22
191, 2, 21, 28, 15
192, 1, 12, 32, 17
193, 4, 24, 22, 17
194, 2, 25, 14, 18
195, 3, 20, 14, 18
196, 1, 25, 20, 9
197, 2, 28, 22, 16
198, 4, 22, 30, 21
199, 2, 22, 35, 15
200, 2, 24, 30, 18
201, 3, 28, 19, 13
202, 1, 19, 26, 22
203, 5, 15, 35, 22
204, 4, 32, 33, 19
205, 4, 26, 27, 15
206, 1, 22, 25, 19
207, 3, 26, 26, 20
208, 0, 28, 35, 24
209, 3, 21, 26, 15
210, 3, 21, 16, 12
211, 1, 11, 27, 21
212, 3, 18, 26, 18
213, 0, 27, 26, 24
214, 4, 33, 27, 21
215, 3, 28, 21, 31
216, 0, 15, 29, 20
217, 3, 18, 28, 22
218, 5, 19, 19, 20
219, 1, 13, 30, 20
220, 6, 20, 25, 21
221, 7, 21, 20, 14
222, 2, 14, 26, 20
223, 3, 10, 17, 19
224, 1, 16, 32, 20
225, 2, 15, 22, 15
226, 5, 13, 18, 19
227, 3, 13, 28, 20
228, 3, 17, 36, 18
229, 4, 13, 28, 24
230, 3, 20, 23, 22
231, 3, 13, 26, 33
232, 5, 18, 31, 25
233, 4, 11, 27, 29
234, 3, 16, 25, 22
235, 1, 15, 29, 26
236, 2, 15, 36, 32
237, 3, 21, 23, 19
238, 4, 15, 22, 20
239, 3, 16, 27, 23
240, 3, 13, 36, 21
241, 10, 13, 31, 27
242, 6, 20, 31, 32
243, 3, 19, 31, 31
