Channel:,Lum, Red, Green, Blue
Means:,0.7750305, 0.98238677, 0.6388211, 1.661229
Note: Peaks measured from 20% upward
Peaks:,330, 1191, 654, 442
PeaksLevels:,255, 255, 255, 255
0, 3230679, 2152984, 4415869, 471017
1, 4930164, 5545539, 3657669, 3841131
2, 83076, 522023, 170673, 3286021
3, 13022, 32005, 14148, 565792
4, 5892, 8903, 6260, 72634
5, 3443, 4833, 3951, 16207
6, 2456, 3044, 2670, 7208
7, 1957, 2107, 2044, 4458
8, 1666, 1655, 1546, 3061
9, 1318, 1342, 1321, 2216
10, 1089, 1143, 1065, 1883
11, 934, 1030, 874, 1451
12, 832, 918, 785, 1190
13, 738, 748, 677, 1006
14, 669, 681, 581, 844
15, 564, 600, 516, 780
16, 543, 579, 453, 662
17, 494, 517, 404, 616
18, 443, 503, 404, 556
19, 387, 405, 346, 506
20, 381, 412, 297, 507
21, 359, 346, 294, 483
22, 343, 311, 286, 400
23, 295, 290, 258, 420
24, 290, 274, 258, 320
25, 281, 269, 219, 388
26, 256, 263, 219, 334
27, 243, 222, 206, 289
28, 244, 228, 201, 315
29, 226, 210, 202, 311
30, 224, 189, 174, 277
31, 232, 184, 156, 263
32, 183, 198, 160, 254
33, 195, 163, 151, 250
34, 197, 150, 156, 228
35, 188, 177, 143, 216
36, 184, 152, 131, 215
37, 168, 140, 146, 208
38, 141, 133, 155, 228
39, 164, 99, 127, 220
40, 154, 139, 126, 155
41, 155, 125, 146, 194
42, 140, 129, 141, 191
43, 124, 114, 121, 173
44, 135, 123, 107, 177
45, 124, 104, 121, 135
46, 126, 112, 98, 162
47, 124, 95, 104, 165
48, 128, 101, 103, 165
49, 135, 83, 111, 141
50, 117, 89, 102, 157
51, 125, 85, 86, 137
52, 105, 86, 103, 128
53, 108, 79, 81, 116
54, 114, 86, 72, 133
55, 132, 75, 85, 132
56, 94, 70, 87, 133
57, 98, 70, 81, 100
58, 106, 73, 96, 128
59, 106, 73, 77, 114
60, 101, 71, 81, 106
61, 95, 80, 81, 120
62, 85, 55, 62, 110
63, 83, 59, 89, 84
64, 111, 57, 63, 104
65, 68, 54, 64, 92
66, 95, 52, 65, 75
67, 87, 54, 65, 89
68, 92, 47, 71, 84
69, 87, 51, 69, 87
70, 61, 51, 66, 79
71, 77, 62, 75, 81
72, 72, 50, 62, 99
73, 76, 38, 59, 91
74, 68, 45, 68, 101
75, 66, 53, 57, 81
76, 80, 49, 51, 61
77, 72, 45, 55, 71
78, 68, 47, 58, 72
79, 70, 49, 49, 87
80, 85, 53, 46, 82
81, 73, 38, 65, 49
82, 59, 42, 41, 64
83, 58, 49, 46, 73
84, 65, 41, 47, 80
85, 56, 46, 52, 58
86, 55, 39, 46, 71
87, 67, 39, 59, 53
88, 55, 58, 58, 59
89, 60, 29, 35, 58
90, 62, 39, 34, 58
91, 55, 40, 40, 56
92, 47, 44, 46, 50
93, 58, 32, 39, 66
94, 60, 33, 46, 54
95, 63, 50, 53, 59
96, 51, 36, 44, 60
97, 39, 39, 49, 56
98, 56, 37, 40, 55
99, 50, 36, 39, 48
100, 51, 33, 34, 41
101, 52, 38, 30, 42
102, 44, 41, 43, 52
103, 53, 32, 32, 52
104, 45, 37, 34, 43
105, 45, 46, 34, 45
106, 41, 47, 40, 46
107, 58, 32, 27, 43
108, 50, 31, 39, 22
109, 45, 23, 35, 38
110, 42, 37, 31, 36
111, 35, 37, 23, 38
112, 44, 37, 26, 40
113, 49, 22, 41, 39
114, 39, 30, 36, 47
115, 45, 35, 28, 37
116, 39, 29, 27, 40
117, 55, 23, 18, 35
118, 49, 23, 17, 36
119, 28, 29, 35, 38
120, 38, 29, 29, 38
121, 35, 32, 21, 29
122, 35, 41, 28, 32
123, 41, 32, 34, 34
124, 38, 30, 28, 27
125, 36, 24, 26, 43
126, 41, 32, 27, 37
127, 33, 27, 36, 40
128, 26, 27, 35, 24
129, 29, 21, 32, 20
130, 47, 22, 26, 30
131, 54, 19, 30, 21
132, 33, 25, 44, 34
133, 54, 17, 32, 27
134, 41, 28, 29, 35
135, 31, 26, 23, 17
136, 45, 26, 35, 24
137, 38, 24, 36, 32
138, 32, 22, 42, 24
139, 36, 28, 26, 21
140, 41, 19, 26, 22
141, 32, 30, 32, 21
142, 38, 31, 27, 36
143, 38, 16, 23, 23
144, 44, 21, 26, 32
145, 43, 22, 25, 14
146, 42, 26, 24, 24
147, 42, 21, 17, 13
148, 44, 20, 23, 18
149, 38, 17, 31, 19
150, 18, 22, 28, 26
151, 23, 15, 19, 26
152, 28, 25, 15, 22
153, 22, 17, 17, 20
154, 29, 19, 29, 18
155, 20, 23, 26, 19
156, 24, 21, 27, 22
157, 29, 19, 26, 16
158, 24, 20, 26, 15
159, 22, 20, 21, 21
160, 27, 23, 22, 13
161, 14, 23, 26, 18
162, 20, 22, 26, 11
163, 21, 20, 19, 18
164, 15, 13, 15, 14
165, 25, 15, 14, 11
166, 30, 19, 29, 21
167, 19, 14, 30, 18
168, 29, 11, 23, 7
169, 16, 15, 23, 15
170, 22, 18, 23, 11
171, 31, 16, 16, 15
172, 34, 12, 24, 18
173, 24, 20, 20, 17
174, 30, 18, 19, 11
175, 26, 18, 13, 10
176, 23, 23, 16, 10
177, 25, 19, 23, 12
178, 27, 12, 21, 12
179, 28, 11, 17, 11
180, 13, 24, 26, 13
181, 27, 19, 17, 9
182, 28, 19, 24, 14
183, 30, 13, 23, 10
184, 27, 13, 17, 13
185, 21, 13, 17, 10
186, 21, 11, 20, 10
187, 24, 18, 27, 11
188, 30, 21, 21, 10
189, 21, 14, 19, 7
190, 16, 18, 24, 9
191, 22, 21, 21, 16
192, 23, 17, 21, 8
193, 16, 9, 23, 17
194, 16, 12, 21, 11
195, 18, 32, 20, 10
196, 29, 11, 18, 11
197, 16, 15, 18, 7
198, 19, 27, 17, 6
199, 18, 20, 11, 12
200, 20, 14, 16, 12
201, 12, 24, 21, 6
202, 20, 20, 26, 8
203, 27, 21, 16, 8
204, 15, 22, 21, 10
205, 15, 30, 11, 6
206, 10, 22, 11, 6
207, 13, 27, 17, 7
208, 11, 21, 23, 6
209, 16, 21, 19, 8
210, 12, 22, 19, 10
211, 9, 19, 13, 10
212, 19, 25, 17, 7
213, 12, 14, 19, 15
214, 7, 14, 21, 6
215, 8, 18, 24, 9
216, 12, 14, 18, 11
217, 5, 9, 16, 6
218, 4, 25, 11, 5
219, 7, 11, 16, 8
220, 13, 16, 26, 12
221, 4, 22, 13, 2
222, 9, 23, 13, 8
223, 4, 20, 10, 5
224, 5, 18, 17, 11
225, 3, 37, 8, 12
226, 7, 21, 10, 2
227, 9, 28, 9, 14
228, 4, 30, 11, 6
229, 4, 23, 7, 7
230, 7, 37, 12, 9
231, 5, 25, 7, 6
232, 4, 19, 7, 8
233, 4, 30, 13, 6
234, 9, 15, 10, 6
235, 11, 20, 12, 14
236, 1, 19, 10, 3
237, 7, 22, 12, 6
238, 5, 26, 8, 6
239, 3, 31, 7, 6
240, 4, 18, 7, 3
241, 7, 34, 3, 1
242, 5, 25, 11, 5
243, 5, 14, 7, 3
244, 5, 21, 7, 4
245, 2, 17, 9, 6
246, 1, 25, 11, 5
247, 5, 17, 8, 2
248, 4, 29, 7, 4
249, 2, 12, 7, 1
250, 4, 17, 10, 2
