Channel:,Lum, Red, Green, Blue
Means:,0.8848677, 1.0039246, 0.7273364, 1.8632407
Note: Peaks measured from 20% upward
Peaks:,574, 2199, 1663, 898
PeaksLevels:,255, 255, 255, 255
0, 2895372, 2432328, 4246829, 325644
1, 5226076, 5300507, 3786754, 3314649
2, 108636, 476077, 198103, 3731684
3, 16302, 34730, 17752, 749295
4, 7983, 10664, 7867, 99036
5, 4662, 5733, 4783, 21370
6, 3149, 3681, 3127, 8863
7, 2399, 2653, 2302, 5605
8, 1814, 1932, 1754, 4003
9, 1459, 1464, 1458, 2948
10, 1262, 1276, 1159, 2454
11, 1120, 1005, 1057, 1853
12, 980, 891, 882, 1450
13, 872, 831, 814, 1144
14, 783, 737, 727, 993
15, 744, 686, 660, 882
16, 689, 600, 634, 744
17, 602, 532, 614, 674
18, 552, 547, 513, 659
19, 546, 506, 505, 577
20, 486, 432, 450, 545
21, 460, 456, 409, 543
22, 437, 447, 384, 471
23, 421, 404, 377, 438
24, 382, 378, 359, 415
25, 408, 368, 317, 395
26, 393, 328, 322, 378
27, 339, 323, 282, 378
28, 307, 317, 297, 339
29, 297, 283, 289, 370
30, 266, 260, 251, 343
31, 267, 266, 230, 327
32, 256, 261, 228, 329
33, 227, 235, 205, 287
34, 235, 226, 199, 302
35, 252, 210, 193, 307
36, 225, 189, 185, 267
37, 216, 200, 191, 279
38, 203, 172, 171, 272
39, 216, 166, 151, 255
40, 186, 168, 139, 233
41, 165, 178, 143, 235
42, 169, 138, 136, 230
43, 181, 135, 135, 221
44, 140, 154, 134, 215
45, 176, 141, 132, 182
46, 166, 126, 130, 204
47, 161, 104, 141, 171
48, 138, 109, 110, 184
49, 175, 102, 107, 185
50, 133, 118, 130, 180
51, 141, 94, 124, 179
52, 110, 96, 101, 173
53, 113, 90, 132, 163
54, 110, 85, 107, 138
55, 109, 84, 109, 161
56, 115, 99, 103, 140
57, 94, 98, 92, 147
58, 116, 96, 92, 135
59, 118, 89, 86, 133
60, 99, 97, 94, 127
61, 97, 88, 105, 127
62, 112, 80, 93, 113
63, 123, 85, 87, 97
64, 106, 76, 83, 115
65, 93, 94, 80, 113
66, 90, 75, 86, 108
67, 83, 73, 83, 133
68, 92, 83, 78, 101
69, 92, 90, 66, 92
70, 85, 82, 82, 112
71, 99, 75, 81, 81
72, 100, 78, 63, 103
73, 84, 72, 69, 110
74, 93, 72, 63, 92
75, 78, 70, 59, 86
76, 74, 61, 75, 88
77, 95, 62, 56, 100
78, 82, 59, 53, 96
79, 69, 75, 61, 77
80, 79, 55, 61, 84
81, 78, 67, 64, 75
82, 79, 71, 58, 84
83, 85, 58, 64, 80
84, 70, 51, 54, 81
85, 80, 57, 65, 64
86, 79, 61, 59, 83
87, 69, 52, 45, 83
88, 65, 34, 49, 76
89, 60, 63, 59, 67
90, 76, 41, 48, 64
91, 78, 46, 49, 73
92, 72, 38, 34, 63
93, 64, 39, 39, 67
94, 66, 59, 45, 51
95, 48, 49, 55, 58
96, 71, 53, 44, 68
97, 51, 45, 50, 57
98, 52, 33, 36, 69
99, 58, 42, 57, 63
100, 73, 46, 55, 61
101, 73, 46, 36, 56
102, 41, 37, 49, 39
103, 57, 46, 43, 61
104, 60, 41, 43, 46
105, 60, 31, 53, 59
106, 59, 35, 45, 52
107, 52, 41, 35, 56
108, 38, 37, 30, 51
109, 51, 43, 44, 45
110, 51, 36, 31, 55
111, 44, 33, 42, 45
112, 52, 32, 30, 54
113, 48, 37, 33, 68
114, 53, 32, 48, 52
115, 50, 29, 29, 52
116, 51, 40, 37, 53
117, 39, 38, 38, 54
118, 45, 33, 26, 47
119, 52, 31, 26, 47
120, 42, 28, 30, 49
121, 39, 33, 32, 49
122, 46, 31, 30, 54
123, 36, 25, 27, 41
124, 44, 26, 31, 44
125, 50, 37, 30, 56
126, 47, 31, 41, 43
127, 32, 32, 34, 40
128, 38, 28, 22, 42
129, 50, 38, 34, 43
130, 40, 29, 24, 44
131, 58, 27, 17, 42
132, 43, 30, 28, 25
133, 46, 30, 27, 35
134, 50, 29, 28, 37
135, 30, 24, 39, 31
136, 51, 27, 34, 41
137, 41, 30, 30, 42
138, 38, 24, 24, 36
139, 28, 32, 28, 38
140, 34, 27, 27, 33
141, 40, 29, 20, 26
142, 28, 28, 24, 35
143, 41, 29, 31, 27
144, 30, 26, 27, 40
145, 44, 20, 32, 32
146, 48, 26, 22, 39
147, 47, 27, 25, 31
148, 43, 19, 27, 37
149, 42, 21, 14, 30
150, 42, 23, 27, 36
151, 30, 34, 17, 34
152, 41, 16, 22, 33
153, 44, 23, 22, 26
154, 47, 24, 36, 31
155, 44, 19, 18, 29
156, 37, 26, 18, 23
157, 36, 23, 20, 32
158, 45, 22, 14, 28
159, 34, 19, 18, 32
160, 44, 25, 18, 35
161, 57, 15, 23, 33
162, 39, 26, 22, 29
163, 37, 24, 26, 26
164, 45, 22, 23, 26
165, 35, 28, 23, 38
166, 59, 31, 17, 23
167, 41, 27, 19, 21
168, 40, 25, 21, 30
169, 37, 35, 23, 36
170, 34, 26, 21, 29
171, 41, 24, 18, 34
172, 49, 23, 11, 32
173, 49, 22, 16, 38
174, 42, 22, 13, 16
175, 47, 17, 14, 30
176, 39, 23, 20, 34
177, 43, 16, 16, 25
178, 29, 19, 31, 18
179, 24, 13, 19, 28
180, 35, 27, 14, 13
181, 22, 20, 28, 16
182, 26, 13, 24, 19
183, 38, 17, 24, 29
184, 24, 14, 21, 30
185, 27, 21, 21, 14
186, 27, 21, 20, 18
187, 29, 12, 22, 28
188, 23, 20, 26, 36
189, 24, 13, 33, 23
190, 19, 16, 39, 27
191, 32, 19, 27, 18
192, 27, 27, 24, 13
193, 24, 15, 24, 24
194, 21, 19, 20, 29
195, 29, 23, 25, 25
196, 21, 20, 21, 20
197, 23, 28, 18, 34
198, 30, 22, 20, 23
199, 27, 27, 31, 22
200, 20, 22, 30, 27
201, 24, 26, 25, 40
202, 26, 26, 13, 20
203, 25, 25, 23, 19
204, 25, 28, 25, 21
205, 25, 22, 25, 13
206, 30, 19, 17, 25
207, 25, 25, 21, 24
208, 26, 17, 31, 20
209, 26, 22, 37, 15
210, 22, 25, 24, 20
211, 29, 24, 29, 20
212, 29, 30, 17, 18
213, 32, 22, 22, 21
214, 39, 17, 19, 17
215, 35, 27, 25, 30
216, 37, 24, 22, 18
217, 28, 27, 22, 20
218, 35, 16, 30, 20
219, 29, 11, 24, 24
220, 33, 14, 21, 25
221, 21, 12, 27, 16
222, 18, 28, 24, 24
223, 31, 33, 28, 15
224, 29, 29, 27, 14
225, 24, 25, 31, 16
226, 31, 37, 12, 19
227, 32, 20, 26, 16
228, 24, 36, 20, 26
229, 24, 26, 14, 17
230, 19, 22, 24, 16
231, 15, 33, 20, 18
232, 19, 28, 18, 25
233, 18, 28, 16, 15
234, 18, 22, 27, 19
235, 31, 27, 22, 23
236, 28, 26, 25, 17
237, 35, 19, 18, 30
238, 30, 23, 13, 16
239, 27, 28, 31, 17
240, 30, 36, 32, 14
241, 23, 25, 23, 19
242, 23, 23, 22, 23
243, 23, 30, 25, 19
244, 15, 29, 22, 19
245, 21, 20, 17, 15
246, 28, 23, 21, 24
247, 30, 25, 28, 26
248, 31, 18, 31, 23
249, 24, 32, 19, 15
250, 18, 24, 29, 17
251, 29, 20, 34, 24
252, 22, 30, 25, 13
253, 27, 25, 26, 8
254, 17, 31, 39, 9
255, 574, 2199, 1663, 898
