Channel:,Lum, Red, Green, Blue
Means:,4.758793, 4.152515, 3.5039356, 7.6194553
Note: Peaks measured from 20% upward
Peaks:,404, 1107, 2028, 3633
PeaksLevels:,255, 255, 255, 255
0, 7430, 411433, 562349, 230136
1, 143702, 601324, 851665, 168153
2, 675518, 1140017, 1647854, 277395
3, 1520726, 1562322, 2060494, 461404
4, 2102370, 1577939, 1438226, 684128
5, 1866815, 1227430, 840814, 877232
6, 1112870, 780561, 379381, 953638
7, 496471, 440542, 218047, 1021117
8, 187986, 233533, 103963, 934947
9, 68706, 122695, 65994, 772019
10, 28008, 70550, 32913, 584724
11, 13851, 35474, 21447, 416865
12, 8431, 20868, 11194, 265006
13, 5879, 13386, 7596, 196891
14, 4370, 8793, 5587, 131027
15, 3482, 6178, 3753, 77534
16, 2782, 4368, 3126, 60089
17, 2406, 3280, 2380, 40954
18, 2108, 2727, 2131, 28353
19, 1823, 2193, 1625, 16866
20, 1585, 1825, 1694, 14965
21, 1380, 1663, 1279, 10796
22, 1196, 1447, 1344, 7835
23, 1166, 1244, 1060, 5848
24, 1047, 1102, 1109, 4611
25, 941, 962, 935, 3169
26, 895, 961, 933, 3058
27, 833, 807, 823, 2559
28, 752, 762, 802, 2251
29, 761, 687, 713, 1662
30, 682, 616, 622, 1733
31, 652, 540, 597, 1452
32, 599, 505, 577, 1284
33, 659, 507, 488, 1116
34, 522, 463, 543, 1108
35, 564, 384, 428, 896
36, 528, 383, 478, 909
37, 508, 379, 368, 796
38, 507, 361, 418, 783
39, 448, 327, 351, 671
40, 463, 284, 330, 664
41, 431, 303, 346, 631
42, 410, 267, 374, 620
43, 405, 290, 313, 608
44, 428, 262, 313, 485
45, 338, 264, 278, 524
46, 343, 217, 304, 505
47, 352, 222, 266, 457
48, 348, 215, 284, 452
49, 342, 219, 235, 442
50, 331, 222, 261, 423
51, 308, 238, 217, 431
52, 329, 184, 258, 383
53, 316, 200, 196, 378
54, 311, 181, 204, 347
55, 314, 146, 242, 350
56, 296, 178, 176, 358
57, 297, 178, 201, 329
58, 316, 160, 171, 271
59, 286, 173, 206, 307
60, 280, 161, 167, 308
61, 264, 167, 210, 288
62, 260, 150, 180, 222
63, 219, 142, 184, 305
64, 266, 135, 191, 211
65, 248, 174, 166, 242
66, 236, 144, 163, 252
67, 261, 132, 151, 222
68, 217, 118, 144, 212
69, 228, 122, 165, 212
70, 232, 125, 145, 213
71, 205, 117, 178, 182
72, 177, 102, 152, 198
73, 244, 135, 134, 188
74, 183, 116, 140, 198
75, 170, 106, 143, 195
76, 189, 112, 157, 150
77, 203, 100, 133, 159
78, 175, 96, 146, 150
79, 166, 115, 162, 184
80, 186, 91, 127, 150
81, 192, 92, 130, 129
82, 186, 92, 138, 140
83, 175, 75, 121, 162
84, 147, 94, 113, 134
85, 175, 81, 119, 156
86, 154, 86, 109, 136
87, 173, 59, 118, 116
88, 142, 90, 121, 140
89, 158, 81, 143, 153
90, 180, 72, 110, 114
91, 168, 76, 113, 98
92, 154, 70, 95, 132
93, 150, 79, 133, 130
94, 144, 70, 113, 127
95, 168, 67, 107, 105
96, 159, 76, 105, 112
97, 155, 81, 123, 103
98, 155, 61, 117, 120
99, 148, 58, 88, 120
100, 138, 50, 111, 86
101, 167, 72, 95, 92
102, 148, 54, 108, 100
103, 167, 50, 87, 124
104, 132, 55, 93, 106
105, 135, 62, 88, 100
106, 162, 69, 95, 90
107, 138, 48, 93, 94
108, 131, 50, 85, 100
109, 108, 60, 74, 94
110, 140, 52, 95, 83
111, 140, 51, 75, 82
112, 129, 61, 71, 89
113, 134, 49, 71, 86
114, 107, 57, 86, 76
115, 104, 35, 62, 86
116, 117, 54, 62, 76
117, 103, 30, 64, 98
118, 102, 43, 71, 89
119, 104, 25, 67, 71
120, 101, 37, 65, 62
121, 92, 33, 62, 72
122, 114, 32, 59, 70
123, 104, 31, 60, 63
124, 108, 27, 63, 67
125, 92, 31, 68, 74
126, 92, 28, 63, 76
127, 99, 34, 56, 78
128, 77, 31, 68, 77
129, 91, 36, 40, 63
130, 98, 31, 60, 69
131, 80, 29, 52, 82
132, 93, 27, 47, 68
133, 82, 36, 54, 58
134, 75, 21, 48, 79
135, 83, 29, 52, 71
136, 86, 30, 56, 71
137, 78, 35, 44, 67
138, 76, 27, 49, 70
139, 63, 16, 41, 74
140, 61, 13, 41, 59
141, 65, 17, 50, 63
142, 63, 29, 40, 59
143, 68, 13, 37, 60
144, 55, 22, 59, 75
145, 52, 25, 57, 61
146, 54, 16, 36, 66
147, 52, 12, 51, 72
148, 46, 19, 54, 71
149, 49, 19, 56, 48
150, 42, 15, 35, 59
151, 40, 16, 45, 56
152, 40, 14, 35, 65
153, 57, 20, 43, 51
154, 59, 23, 35, 57
155, 56, 13, 36, 66
156, 42, 17, 43, 55
157, 37, 12, 25, 70
158, 41, 14, 40, 66
159, 33, 11, 36, 46
160, 42, 7, 27, 54
161, 31, 14, 24, 62
162, 46, 13, 44, 58
163, 31, 18, 28, 45
164, 36, 10, 33, 63
165, 33, 17, 36, 50
166, 48, 16, 25, 44
167, 31, 12, 32, 51
168, 41, 19, 37, 55
169, 39, 15, 26, 55
170, 36, 19, 29, 57
171, 41, 14, 31, 57
172, 40, 13, 19, 41
173, 38, 17, 35, 58
174, 47, 11, 30, 58
175, 61, 11, 22, 44
176, 51, 19, 22, 50
177, 79, 14, 15, 47
178, 79, 9, 28, 48
179, 90, 16, 17, 42
180, 68, 10, 15, 41
181, 92, 12, 27, 43
182, 64, 8, 22, 51
183, 36, 12, 14, 53
184, 55, 16, 29, 45
185, 43, 13, 19, 38
186, 34, 12, 20, 50
187, 24, 7, 22, 41
188, 21, 15, 32, 49
189, 23, 7, 18, 58
190, 24, 9, 19, 47
191, 30, 17, 15, 48
192, 33, 14, 16, 49
193, 25, 7, 20, 48
194, 25, 13, 30, 47
195, 14, 18, 16, 43
196, 25, 12, 16, 52
197, 25, 10, 13, 50
198, 9, 16, 18, 47
199, 15, 16, 17, 51
200, 16, 20, 25, 45
201, 17, 15, 19, 50
202, 10, 8, 21, 37
203, 10, 12, 16, 51
204, 16, 16, 21, 38
205, 10, 14, 17, 42
206, 9, 5, 23, 49
207, 8, 10, 16, 51
208, 8, 20, 18, 53
209, 10, 13, 9, 45
210, 7, 17, 25, 41
211, 6, 20, 12, 53
212, 4, 11, 19, 35
213, 9, 15, 15, 49
214, 8, 14, 17, 37
215, 7, 13, 19, 55
216, 3, 14, 18, 43
217, 8, 10, 22, 51
218, 7, 5, 26, 57
219, 7, 14, 14, 39
220, 6, 10, 19, 41
221, 8, 8, 14, 60
222, 2, 8, 15, 50
223, 2, 15, 18, 49
224, 5, 12, 15, 54
225, 3, 14, 25, 48
226, 5, 17, 12, 55
227, 1, 18, 26, 36
228, 1, 16, 16, 40
229, 3, 15, 31, 50
230, 5, 15, 17, 37
231, 5, 17, 11, 50
232, 1, 15, 15, 52
233, 8, 18, 13, 43
234, 3, 17, 11, 42
235, 3, 9, 11, 59
236, 4, 7, 14, 70
237, 1, 13, 12, 43
238, 1, 5, 12, 49
239, 6, 14, 16, 46
240, 3, 14, 12, 50
241, 7, 14, 13, 46
242, 4, 15, 24, 39
243, 10, 8, 24, 38
244, 1, 17, 13, 46
245, 4, 6, 24, 58
246, 7, 10, 21, 43
247, 3, 10, 17, 40
248, 3, 13, 19, 38
249, 8, 15, 13, 31
250, 8, 14, 12, 42
251, 13, 7, 21, 34
252, 6, 28, 19, 38
253, 15, 17, 23, 42
254, 9, 19, 20, 26
255, 404, 1107, 2028, 3633
