Channel:,Lum, Red, Green, Blue
Means:,4.4101977, 4.2546353, 3.2566507, 6.7191343
Note: Peaks measured from 20% upward
Peaks:,481, 2454, 2842, 2173
PeaksLevels:,255, 255, 255, 255
0, 10493, 365680, 615859, 309187
1, 196858, 541097, 959879, 230088
2, 871653, 1070639, 1810540, 378992
3, 1771211, 1547839, 2100413, 600502
4, 2209593, 1636962, 1344688, 846405
5, 1743913, 1306558, 744316, 1013887
6, 905574, 836021, 327079, 1021678
7, 350033, 462108, 180954, 1007638
8, 117630, 236411, 79477, 852044
9, 41613, 118723, 46447, 651739
10, 18129, 64613, 22463, 462893
11, 10124, 30362, 14169, 310616
12, 6601, 17601, 7581, 185713
13, 4775, 11013, 5117, 135725
14, 3542, 7242, 3899, 86685
15, 2771, 5028, 2650, 49176
16, 2247, 3738, 2281, 38062
17, 1809, 2879, 1660, 25291
18, 1579, 2430, 1558, 16990
19, 1255, 2029, 1124, 10129
20, 1128, 1668, 1120, 8906
21, 936, 1477, 899, 6502
22, 839, 1294, 833, 5030
23, 707, 1093, 702, 3730
24, 643, 957, 730, 3025
25, 573, 862, 568, 2137
26, 502, 727, 568, 1976
27, 487, 724, 444, 1682
28, 417, 648, 479, 1546
29, 397, 603, 422, 1182
30, 378, 500, 425, 1200
31, 355, 467, 368, 1043
32, 298, 415, 352, 922
33, 312, 424, 331, 863
34, 284, 336, 330, 779
35, 264, 350, 268, 675
36, 223, 329, 260, 651
37, 218, 300, 221, 578
38, 214, 265, 267, 546
39, 215, 232, 255, 451
40, 205, 203, 233, 500
41, 187, 224, 220, 482
42, 178, 188, 235, 415
43, 179, 176, 164, 398
44, 156, 160, 213, 327
45, 159, 178, 161, 382
46, 155, 165, 189, 339
47, 152, 153, 156, 329
48, 149, 135, 178, 297
49, 132, 133, 126, 289
50, 142, 168, 149, 272
51, 130, 137, 140, 257
52, 125, 117, 140, 284
53, 130, 137, 112, 246
54, 133, 125, 110, 199
55, 109, 92, 124, 247
56, 133, 131, 90, 199
57, 116, 115, 116, 217
58, 120, 103, 94, 180
59, 127, 94, 98, 184
60, 106, 95, 101, 189
61, 111, 91, 89, 164
62, 100, 94, 83, 143
63, 106, 91, 97, 190
64, 104, 76, 71, 157
65, 112, 73, 99, 152
66, 113, 72, 75, 153
67, 92, 83, 81, 141
68, 68, 87, 78, 117
69, 88, 88, 97, 136
70, 82, 73, 73, 127
71, 77, 80, 78, 118
72, 76, 84, 78, 114
73, 81, 83, 91, 119
74, 98, 68, 58, 126
75, 89, 60, 86, 121
76, 62, 65, 50, 103
77, 80, 71, 57, 100
78, 71, 67, 57, 110
79, 75, 57, 44, 71
80, 84, 51, 54, 107
81, 78, 47, 69, 83
82, 66, 47, 68, 84
83, 78, 51, 68, 85
84, 75, 42, 48, 87
85, 79, 55, 54, 85
86, 70, 48, 42, 74
87, 63, 50, 52, 90
88, 68, 52, 54, 85
89, 67, 51, 50, 83
90, 84, 41, 49, 77
91, 53, 45, 54, 66
92, 60, 46, 36, 70
93, 76, 61, 41, 64
94, 87, 42, 38, 63
95, 71, 53, 44, 74
96, 82, 32, 50, 66
97, 89, 57, 43, 62
98, 81, 55, 46, 70
99, 89, 39, 35, 61
100, 74, 28, 56, 51
101, 78, 39, 32, 52
102, 90, 32, 42, 56
103, 91, 35, 48, 48
104, 66, 41, 34, 66
105, 71, 42, 41, 59
