Channel:,Lum, Red, Green, Blue
Means:,0.4763966, 0.6862833, 0.5707561, 1.393208
Note: Peaks measured from 20% upward
Peaks:,582, 3022, 4064, 5668
PeaksLevels:,255, 255, 255, 255
0, 7389900, 5068871, 6609475, 1336210
1, 799408, 3119592, 1579403, 6065767
2, 28474, 42600, 31756, 761158
3, 12940, 12024, 13639, 44051
4, 6998, 6259, 7157, 15921
5, 4779, 4278, 4588, 9606
6, 3826, 3115, 3505, 6556
7, 3209, 2525, 2893, 4585
8, 2977, 2077, 2500, 3387
9, 2754, 1745, 2106, 2664
10, 2331, 1534, 1845, 2240
11, 1782, 1363, 1737, 1855
12, 1573, 1213, 1489, 1613
13, 1423, 1057, 1352, 1489
14, 1081, 948, 1230, 1326
15, 956, 933, 1115, 1165
16, 905, 803, 1057, 1138
17, 791, 669, 996, 1000
18, 750, 637, 978, 961
19, 702, 562, 854, 933
20, 642, 538, 707, 855
21, 536, 508, 612, 890
22, 505, 462, 537, 819
23, 445, 449, 470, 796
24, 399, 427, 472, 719
25, 409, 416, 421, 735
26, 432, 371, 400, 619
27, 348, 350, 376, 542
28, 375, 380, 355, 473
29, 350, 356, 341, 389
30, 288, 311, 368, 407
31, 360, 335, 297, 414
32, 323, 320, 267, 349
33, 311, 305, 262, 328
34, 284, 270, 311, 337
35, 293, 251, 251, 307
36, 282, 256, 247, 265
37, 292, 255, 254, 292
38, 235, 266, 225, 308
39, 207, 260, 211, 277
40, 210, 246, 234, 272
41, 213, 188, 213, 245
42, 189, 171, 205, 229
43, 214, 191, 200, 260
44, 191, 188, 195, 236
45, 201, 187, 210, 210
46, 194, 185, 173, 215
47, 157, 177, 178, 217
48, 168, 153, 192, 193
49, 159, 181, 170, 209
50, 160, 145, 168, 170
51, 170, 126, 137, 168
52, 154, 144, 155, 170
53, 154, 142, 149, 154
54, 157, 138, 138, 165
55, 142, 145, 148, 171
56, 145, 131, 139, 156
57, 144, 125, 159, 127
58, 153, 121, 140, 154
59, 146, 117, 138, 142
60, 137, 124, 115, 142
61, 133, 110, 137, 126
62, 108, 123, 126, 130
63, 139, 98, 124, 131
64, 106, 114, 126, 123
65, 119, 104, 121, 118
66, 127, 91, 91, 110
67, 111, 120, 97, 96
68, 111, 103, 115, 115
69, 122, 91, 91, 107
70, 114, 103, 87, 105
71, 100, 83, 106, 110
72, 107, 98, 117, 92
73, 121, 99, 92, 93
74, 97, 84, 94, 102
75, 95, 90, 104, 108
76, 103, 109, 83, 109
77, 91, 70, 70, 104
78, 89, 93, 81, 103
79, 95, 84, 83, 98
