Channel:,Lum, Red, Green, Blue
Means:,0.1320667, 0.2533219, 0.21023136, 0.83087975
Note: Peaks measured from 20% upward
Peaks:,128, 229, 635, 1375
PeaksLevels:,255, 255, 255, 255
0, 8040781, 6806743, 7383614, 3175368
1, 215178, 1439143, 869756, 4508737
2, 11154, 23146, 13652, 540571
3, 4568, 5400, 5718, 34387
4, 2741, 2835, 3263, 8079
5, 1869, 1917, 2001, 4619
6, 1378, 1397, 1407, 3007
7, 1209, 1136, 1070, 2003
8, 884, 945, 806, 1479
9, 692, 766, 740, 1065
10, 659, 631, 594, 892
11, 517, 592, 543, 675
12, 471, 541, 439, 603
13, 435, 464, 448, 461
14, 415, 413, 377, 456
15, 315, 365, 377, 411
16, 337, 358, 332, 341
17, 319, 296, 296, 358
18, 285, 297, 275, 296
19, 256, 245, 254, 286
20, 249, 241, 255, 259
21, 231, 232, 266, 258
22, 217, 210, 220, 249
23, 238, 179, 203, 222
24, 206, 190, 195, 190
25, 200, 169, 186, 209
26, 194, 131, 193, 195
27, 187, 163, 187, 195
28, 152, 146, 160, 175
29, 168, 133, 150, 163
30, 150, 130, 171, 145
31, 133, 141, 135, 142
32, 152, 107, 134, 158
33, 135, 105, 112, 168
34, 159, 113, 108, 142
35, 134, 113, 97, 132
36, 143, 92, 124, 144
37, 139, 107, 93, 124
38, 104, 85, 107, 128
39, 108, 83, 93, 135
40, 100, 90, 93, 120
41, 103, 82, 95, 133
42, 97, 77, 91, 125
43, 99, 82, 82, 127
44, 95, 96, 80, 112
45, 76, 80, 73, 101
46, 96, 89, 81, 84
47, 72, 72, 64, 84
48, 58, 68, 76, 91
49, 86, 75, 89, 78
50, 65, 74, 67, 79
51, 98, 61, 63, 66
52, 90, 68, 64, 79
53, 60, 54, 64, 66
54, 61, 52, 77, 62
55, 76, 48, 69, 67
56, 65, 49, 73, 59
57, 65, 64, 57, 48
58, 64, 38, 67, 52
59, 64, 42, 61, 45
60, 65, 47, 72, 45
61, 66, 50, 67, 44
62, 68, 45, 55, 50
63, 53, 33, 60, 75
64, 64, 51, 62, 43
65, 65, 38, 52, 45
66, 59, 37, 46, 56
67, 61, 33, 45, 47
68, 56, 33, 60, 42
69, 50, 34, 46, 46
70, 57, 25, 39, 36
71, 60, 28, 46, 51
72, 53, 21, 38, 39
73, 45, 26, 40, 41
74, 52, 29, 36, 45
75, 48, 31, 35, 47
76, 41, 18, 29, 27
77, 47, 24, 43, 38
78, 52, 19, 33, 28
79, 40, 22, 27, 47
80, 58, 27, 28, 40
81, 49, 17, 22, 32
82, 51, 14, 31, 38
83, 46, 16, 34, 34
84, 45, 20, 28, 44
85, 43, 17, 26, 31
86, 43, 17, 23, 38
87, 42, 22, 19, 23
88, 44, 26, 32, 36
89, 36, 27, 10, 27
90, 50, 21, 26, 28
91, 47, 14, 21, 16
92, 46, 20, 24, 36
93, 40, 23, 19, 33
94, 47, 20, 15, 33
95, 59, 28, 14, 24
96, 51, 13, 15, 26
97, 54, 18, 23, 28
98, 60, 12, 19, 24
99, 68, 20, 27, 21
100, 58, 22, 12, 21
101, 82, 11, 22, 26
102, 79, 22, 18, 16
103, 74, 20, 17, 21
104, 62, 18, 10, 18
105, 61, 12, 13, 16
106, 58, 17, 19, 22
107, 61, 12, 23, 26
108, 59, 10, 24, 24
109, 58, 15, 15, 21
110, 62, 11, 15, 24
111, 59, 13, 18, 23
112, 54, 12, 17, 16
113, 55, 14, 24, 24
114, 51, 13, 15, 27
115, 57, 16, 8, 15
116, 49, 9, 6, 23
117, 42, 11, 13, 15
118, 39, 7, 18, 23
119, 34, 9, 15, 26
120, 37, 7, 10, 15
121, 36, 10, 8, 14
122, 40, 13, 15, 24
123, 29, 12, 22, 15
124, 35, 7, 14, 15
125, 31, 12, 14, 16
126, 35, 5, 7, 14
127, 38, 9, 8, 14
128, 32, 6, 16, 13
129, 44, 13, 13, 5
130, 21, 8, 14, 14
131, 29, 8, 13, 15
132, 27, 9, 11, 15
133, 17, 11, 7, 9
134, 26, 9, 10, 15
135, 32, 8, 7, 15
136, 18, 10, 11, 14
137, 23, 11, 15, 20
138, 18, 14, 11, 15
139, 16, 13, 14, 23
140, 19, 11, 14, 16
141, 25, 9, 13, 15
142, 18, 10, 13, 5
143, 22, 9, 10, 20
144, 16, 12, 10, 15
145, 18, 5, 12, 10
146, 26, 11, 13, 18
147, 26, 7, 14, 15
148, 22, 8, 11, 13
149, 15, 10, 10, 17
150, 22, 3, 12, 21
151, 19, 13, 7, 21
152, 17, 8, 16, 12
153, 15, 13, 14, 8
154, 26, 7, 10, 16
155, 18, 12, 11, 15
156, 16, 6, 7, 6
157, 18, 7, 6, 18
158, 18, 9, 9, 11
159, 16, 5, 9, 16
160, 17, 6, 14, 13
161, 21, 9, 18, 8
162, 13, 7, 6, 7
163, 16, 9, 12, 11
164, 8, 5, 12, 8
165, 21, 8, 7, 14
166, 13, 10, 13, 9
167, 17, 8, 7, 6
168, 26, 10, 7, 19
169, 17, 5, 12, 5
170, 13, 5, 11, 8
171, 19, 11, 7, 9
172, 25, 5, 11, 17
173, 16, 7, 12, 19
174, 17, 7, 7, 12
175, 39, 7, 5, 8
176, 56, 9, 9, 14
177, 36, 10, 9, 14
