-3938.719971	0
-3934.294434	0
-3929.868896	0
-3925.443359	0
-3921.017822	0
-3916.592285	0
-3912.166748	0
-3907.741211	0
-3903.315674	0
-3898.890137	0
-3894.464600	0
-3890.039063	0
-3885.613525	0
-3881.187988	0
-3876.762451	0
-3872.336914	0
-3867.911377	0
-3863.485840	0
-3859.060303	0
-3854.634766	0
-3850.209229	0
-3845.783691	0
-3841.358154	0
-3836.932617	0
-3832.507080	0
-3828.081787	0
-3823.656250	0
-3819.230713	0
-3814.805176	0
-3810.379639	0
-3805.954102	0
-3801.528564	0
-3797.103027	0
-3792.677490	0
-3788.251953	0
-3783.826416	0
-3779.400879	0
-3774.975342	0
-3770.549805	0
-3766.124268	0
-3761.698730	0
-3757.273193	0
-3752.847656	0
-3748.422119	0
-3743.996582	0
-3739.571045	0
-3735.145508	0
-3730.719971	0
-3726.294434	0
-3721.868896	0
-3717.443359	0
-3713.017822	0
-3708.592529	0
-3704.166992	0
-3699.741455	0
-3695.315918	0
-3690.890381	0
-3686.464844	0
-3682.039307	0
-3677.613770	0
-3673.188232	0
-3668.762695	0
-3664.337158	0
-3659.911621	0
-3655.486084	0
-3651.060547	0
-3646.635010	0
-3642.209473	0
-3637.783936	0
-3633.358398	0
-3628.932861	0
-3624.507324	0
-3620.081787	0
-3615.656250	0
-3611.230713	0
-3606.805176	0
-3602.379639	0
-3597.954102	0
-3593.528809	0
-3589.103271	0
-3584.677734	0
-3580.252197	0
-3575.826660	0
-3571.401123	0
-3566.975586	0
-3562.550049	0
-3558.124512	0
-3553.698975	0
-3549.273438	0
-3544.847900	0
-3540.422363	0
-3535.996826	0
-3531.571289	0
-3527.145752	0
-3522.720215	0
-3518.294678	0
-3513.869141	0
-3509.443604	0
-3505.018066	0
-3500.592529	0
-3496.166992	0
-3491.741455	0
-3487.315918	0
-3482.890381	0
-3478.464844	0
-3474.039551	0
-3469.614014	0
-3465.188477	0
-3460.762939	0
-3456.337402	0
-3451.911865	0
-3447.486328	0
-3443.060791	0
-3438.635254	0
-3434.209717	0
-3429.784180	0
-3425.358643	0
-3420.933105	0
-3416.507568	0
-3412.082031	0
-3407.656494	0
-3403.230957	0
-3398.805420	0
-3394.379883	0
-3389.954346	0
-3385.528809	0
-3381.103271	0
-3376.677734	0
-3372.252197	0
-3367.826660	0
-3363.401123	0
-3358.975830	0
-3354.550293	0
-3350.124756	0
-3345.699219	0
-3341.273682	0
-3336.848145	0
-3332.422607	0
-3327.997070	0
-3323.571533	0
-3319.145996	0
-3314.720459	0
-3310.294922	0
-3305.869385	0
-3301.443848	0
-3297.018311	0
-3292.592773	0
-3288.167236	0
-3283.741699	0
-3279.316162	0
-3274.890625	0
-3270.465088	0
-3266.039551	0
-3261.614014	0
-3257.188477	0
-3252.762939	0
-3248.337402	0
-3243.911865	0
-3239.486572	0
-3235.061035	0
-3230.635498	0
-3226.209961	0
-3221.784424	0
-3217.358887	0
-3212.933350	0
-3208.507813	0
-3204.082275	0
-3199.656738	0
-3195.231201	0
-3190.805664	0
-3186.380127	0
-3181.954590	0
-3177.529053	0
-3173.103516	0
-3168.677979	0
-3164.252441	0
-3159.826904	0
-3155.401367	0
-3150.975830	0
-3146.550293	0
-3142.124756	0
-3137.699219	0
-3133.273682	0
-3128.848145	0
-3124.422607	0
-3119.997314	0
-3115.571777	0
-3111.146240	0
-3106.720703	0
-3102.295166	0
-3097.869629	0
-3093.444092	0
-3089.018555	0
-3084.593018	0
-3080.167480	0
-3075.741943	0
-3071.316406	0
-3066.890869	0
-3062.465332	0
-3058.039795	0
-3053.614258	0
-3049.188721	0
-3044.763184	0
-3040.337646	0
