Channel:,Lum, Red, Green, Blue
Means:,2.8004496, 2.6510549, 2.119772, 4.4855466
Note: Peaks measured from 20% upward
Peaks:,202, 316, 265, 540
PeaksLevels:,255, 255, 255, 255
0, 0, 1048, 2514, 818
1, 2123, 22505, 528039, 875
2, 2560965, 3850392, 7087576, 11672
3, 5646170, 4241147, 629731, 408712
4, 49506, 142915, 17274, 4659690
5, 8317, 11159, 6162, 2850596
6, 3797, 4727, 3369, 295453
7, 2436, 2771, 2248, 30982
8, 1810, 1829, 1530, 7991
9, 1470, 1305, 1184, 4268
10, 1130, 1034, 905, 2790
11, 1000, 845, 708, 1823
12, 822, 702, 629, 1321
13, 703, 599, 573, 1116
14, 610, 494, 500, 953
15, 525, 470, 418, 802
16, 464, 393, 404, 750
17, 423, 313, 376, 621
18, 401, 299, 303, 542
19, 364, 282, 323, 526
20, 375, 306, 275, 491
21, 360, 240, 277, 410
22, 313, 259, 218, 383
23, 267, 245, 197, 328
24, 241, 208, 228, 320
25, 266, 200, 211, 311
26, 237, 161, 194, 267
27, 236, 180, 204, 273
28, 198, 182, 175, 258
29, 180, 168, 164, 240
30, 196, 165, 166, 247
31, 184, 137, 140, 229
32, 181, 139, 158, 202
33, 161, 138, 138, 192
34, 163, 140, 136, 185
35, 152, 148, 123, 193
36, 142, 131, 114, 196
37, 128, 148, 116, 158
38, 153, 114, 106, 207
39, 138, 105, 98, 163
40, 110, 124, 110, 176
41, 112, 111, 101, 158
42, 132, 86, 108, 164
43, 106, 91, 95, 165
44, 114, 92, 95, 149
45, 116, 85, 94, 161
46, 82, 67, 86, 146
47, 113, 68, 82, 162
48, 107, 71, 78, 130
49, 106, 72, 74, 156
50, 91, 51, 88, 139
51, 101, 73, 77, 126
52, 80, 40, 86, 134
53, 105, 57, 79, 119
54, 89, 61, 84, 101
55, 74, 58, 83, 136
56, 94, 66, 69, 116
57, 71, 43, 76, 114
58, 70, 46, 72, 96
59, 74, 52, 76, 88
60, 73, 49, 66, 105
61, 75, 52, 49, 99
62, 74, 44, 65, 89
63, 94, 46, 84, 104
64, 76, 50, 80, 98
65, 66, 39, 70, 98
66, 86, 48, 71, 70
67, 56, 38, 72, 69
68, 66, 30, 60, 80
69, 66, 47, 67, 69
70, 70, 41, 59, 62
71, 69, 46, 80, 72
72, 62, 36, 66, 66
73, 61, 48, 59, 60
74, 61, 26, 50, 40
75, 63, 36, 60, 47
76, 61, 32, 63, 47
77, 66, 30, 54, 61
78, 69, 33, 55, 42
79, 62, 33, 59, 51
80, 79, 30, 59, 41
81, 57, 30, 44, 42
82, 66, 33, 56, 37
83, 65, 29, 50, 36
84, 62, 39, 50, 32
85, 69, 29, 59, 34
86, 67, 25, 45, 23
87, 53, 38, 44, 25
88, 65, 26, 35, 28
89, 43, 39, 42, 18
90, 64, 36, 34, 25
91, 52, 27, 48, 28
92, 51, 27, 32, 22
93, 60, 23, 31, 20
94, 70, 36, 25, 23
95, 72, 38, 37, 22
96, 74, 24, 26, 19
97, 53, 23, 28, 24
98, 57, 25, 36, 25
99, 72, 27, 29, 25
100, 51, 36, 27, 23
101, 58, 25, 17, 16
102, 62, 26, 27, 16
103, 61, 27, 28, 18
104, 57, 25, 20, 18
105, 54, 22, 31, 20
106, 61, 27, 18, 16
107, 49, 31, 15, 14
108, 61, 28, 12, 23
109, 59, 25, 15, 19
110, 47, 21, 11, 21
111, 55, 21, 17, 18
112, 63, 32, 16, 19
113, 52, 22, 12, 26
114, 51, 28, 18, 16
115, 47, 27, 17, 16
116, 49, 22, 21, 15
117, 52, 21, 13, 20
118, 44, 17, 19, 14
119, 49, 26, 24, 10
120, 48, 23, 22, 12
121, 43, 20, 12, 13
122, 38, 26, 21, 4
123, 47, 31, 16, 19
124, 46, 22, 21, 17
125, 38, 32, 10, 19
126, 38, 26, 13, 10
127, 36, 20, 12, 16
128, 40, 31, 19, 14
129, 22, 17, 14, 7
130, 31, 22, 14, 14
131, 28, 26, 23, 8
132, 41, 19, 13, 19
133, 30, 16, 12, 8
134, 22, 14, 12, 17
135, 22, 24, 17, 11
136, 22, 9, 14, 8
137, 12, 22, 18, 10
138, 20, 23, 18, 10
139, 13, 19, 15, 13
140, 14, 18, 14, 12
141, 18, 24, 13, 6
142, 25, 20, 18, 8
143, 23, 19, 8, 9
144, 24, 15, 8, 16
145, 21, 16, 14, 15
146, 22, 24, 19, 8
147, 17, 21, 6, 9
148, 13, 17, 19, 10
149, 15, 26, 14, 2
150, 17, 16, 10, 9
151, 17, 14, 11, 9
152, 21, 22, 18, 11
153, 18, 13, 15, 10
154, 20, 20, 18, 3
155, 25, 11, 18, 9
156, 19, 18, 11, 15
157, 16, 14, 16, 10
158, 12, 7, 12, 9
159, 7, 12, 10, 7
160, 14, 19, 15, 19
161, 10, 21, 20, 6
162, 12, 20, 10, 8
163, 9, 18, 16, 7
164, 9, 12, 21, 5
165, 6, 11, 9, 9
166, 14, 21, 21, 7
167, 5, 14, 19, 9
168, 3, 17, 21, 6
169, 1, 15, 15, 7
170, 3, 14, 8, 13
171, 3, 11, 13, 4
172, 2, 11, 14, 8
173, 0, 23, 9, 10
174, 3, 12, 17, 7
175, 2, 14, 17, 16
176, 4, 13, 11, 7
177, 2, 21, 10, 6
178, 3, 16, 10, 6
179, 1, 10, 14, 9
180, 0, 11, 10, 6
181, 0, 20, 11, 12
182, 0, 13, 14, 7
183, 3, 11, 12, 7
184, 2, 9, 16, 10
185, 0, 9, 13, 7
186, 2, 10, 14, 11
187, 1, 11, 9, 10
188, 1, 12, 7, 9
189, 0, 6, 14, 10
190, 0, 7, 16, 7
191, 0, 16, 19, 8
192, 2, 9, 11, 10
193, 3, 16, 9, 10
194, 0, 13, 9, 15
195, 1, 23, 19, 8
196, 3, 7, 19, 10
197, 3, 10, 11, 12
198, 0, 12, 12, 8
199, 1, 11, 15, 12
200, 0, 10, 11, 10
201, 1, 14, 14, 12
202, 1, 18, 16, 8
203, 2, 14, 25, 7
204, 0, 7, 9, 8
205, 1, 15, 17, 11
206, 2, 19, 14, 7
207, 4, 12, 19, 11
208, 0, 8, 12, 20
209, 3, 11, 18, 10
210, 6, 14, 8, 5
211, 0, 18, 17, 6
212, 1, 17, 20, 4
213, 0, 14, 21, 3
214, 0, 15, 16, 7
215, 2, 6, 21, 7
216, 1, 14, 12, 5
217, 1, 11, 12, 10
218, 2, 11, 18, 5
219, 1, 16, 17, 7
220, 1, 11, 10, 10
221, 1, 17, 14, 11
222, 1, 15, 15, 12
223, 2, 14, 6, 10
224, 0, 16, 6, 17
225, 4, 8, 18, 8
226, 3, 13, 19, 8
227, 0, 18, 12, 6
228, 1, 19, 13, 7
229, 2, 15, 15, 7
230, 0, 24, 8, 7
231, 1, 15, 11, 9
232, 2, 9, 7, 7
233, 1, 15, 10, 6
234, 2, 10, 10, 6
235, 0, 13, 16, 4
236, 1, 8, 7, 10
237, 2, 9, 13, 9
238, 2, 15, 7, 12
239, 1, 15, 9, 10
240, 2, 8, 6, 6
241, 0, 15, 5, 4
242, 1, 14, 9, 7
243, 3, 5, 3, 5
244, 1, 12, 9, 6
245, 4, 13, 5, 10
246, 3, 11, 4, 14
247, 4, 4, 2, 6
248, 1, 13, 4, 4
249, 5, 6, 2, 6
250, 4, 7, 4, 12
251, 6, 5, 1, 4
252, 3, 6, 2, 7
253, 6, 2, 3, 6
254, 8, 8, 1, 4
255, 202, 316, 265, 540
