Channel:,Lum, Red, Green, Blue
Means:,2.7956464, 2.645232, 2.1170406, 4.480985
Note: Peaks measured from 20% upward
Peaks:,216, 425, 444, 532
PeaksLevels:,255, 255, 255, 255
0, 0, 1019, 2465, 815
1, 2112, 23029, 535785, 886
2, 2602696, 3873546, 7097376, 11565
3, 5605455, 4222623, 612425, 414243
4, 47763, 136912, 16812, 4700505
5, 8712, 11154, 6081, 2815325
6, 3960, 5035, 3495, 285007
7, 2482, 3046, 2170, 30288
8, 1884, 1996, 1581, 8034
9, 1472, 1442, 1168, 4204
10, 1208, 1113, 946, 2872
11, 952, 891, 872, 1934
12, 813, 723, 740, 1453
13, 713, 573, 611, 1176
14, 612, 528, 493, 1029
15, 556, 428, 410, 802
16, 509, 373, 397, 751
17, 464, 382, 379, 626
18, 416, 335, 370, 557
19, 373, 325, 282, 530
20, 356, 267, 266, 422
21, 350, 274, 276, 441
22, 281, 245, 284, 372
23, 307, 234, 242, 343
24, 262, 227, 219, 362
25, 221, 175, 222, 296
26, 227, 195, 238, 251
27, 238, 204, 223, 277
28, 202, 163, 185, 212
29, 195, 169, 171, 229
30, 202, 145, 154, 224
31, 194, 146, 178, 224
32, 181, 132, 152, 177
33, 170, 130, 142, 178
34, 150, 135, 142, 195
35, 157, 106, 112, 156
36, 158, 101, 120, 171
37, 157, 123, 115, 150
38, 153, 138, 95, 147
39, 122, 108, 95, 146
40, 136, 119, 86, 146
41, 115, 111, 95, 147
42, 120, 102, 98, 172
43, 127, 94, 97, 161
44, 85, 97, 70, 113
45, 101, 93, 77, 125
46, 112, 89, 81, 123
47, 122, 83, 107, 138
48, 102, 75, 84, 105
49, 122, 72, 89, 107
50, 97, 71, 61, 131
51, 90, 71, 64, 130
52, 104, 69, 57, 125
53, 83, 51, 87, 127
54, 91, 55, 52, 106
55, 88, 57, 62, 103
56, 78, 52, 74, 106
57, 94, 46, 71, 87
58, 91, 51, 73, 91
59, 73, 37, 71, 84
60, 74, 49, 65, 85
61, 79, 49, 57, 72
62, 66, 49, 46, 92
63, 68, 46, 48, 92
64, 73, 38, 57, 82
65, 78, 39, 67, 89
66, 71, 46, 60, 76
67, 75, 45, 59, 86
68, 72, 39, 52, 70
69, 66, 44, 52, 89
70, 76, 26, 49, 68
71, 66, 39, 62, 78
72, 42, 28, 43, 60
73, 58, 28, 50, 63
74, 72, 34, 54, 55
75, 50, 33, 59, 59
76, 68, 32, 41, 53
77, 62, 38, 43, 40
78, 51, 38, 49, 44
79, 74, 41, 56, 49
80, 59, 35, 56, 39
81, 66, 32, 57, 41
82, 58, 34, 44, 46
83, 57, 32, 43, 40
84, 47, 37, 43, 33
85, 57, 34, 40, 32
86, 57, 29, 57, 34
87, 46, 33, 52, 50
88, 46, 25, 46, 29
89, 56, 21, 44, 21
90, 55, 32, 41, 30
91, 55, 31, 39, 32
92, 50, 38, 27, 27
93, 45, 32, 43, 27
94, 55, 29, 36, 33
95, 57, 25, 41, 34
96, 73, 30, 50, 22
97, 62, 19, 36, 27
98, 39, 24, 34, 27
99, 53, 27, 35, 15
100, 50, 27, 21, 22
101, 42, 19, 39, 17
102, 50, 27, 30, 17
103, 29, 31, 39, 26
104, 50, 15, 30, 21
105, 47, 22, 29, 18
106, 44, 28, 20, 18
107, 46, 32, 26, 17
108, 31, 27, 30, 25
109, 44, 31, 37, 23
110, 40, 24, 28, 15
111, 40, 21, 28, 20
112, 32, 20, 16, 19
113, 38, 23, 22, 17
114, 49, 18, 26, 22
115, 44, 23, 24, 21
116, 30, 29, 21, 15
117, 47, 21, 18, 17
118, 37, 15, 14, 19
119, 42, 27, 23, 15
120, 39, 20, 15, 21
121, 40, 23, 12, 19
122, 40, 16, 22, 10
123, 40, 25, 15, 15
124, 49, 12, 12, 13
125, 47, 19, 13, 23
126, 40, 17, 14, 6
127, 46, 17, 16, 18
128, 42, 17, 17, 17
129, 40, 28, 21, 17
130, 41, 19, 17, 13
131, 36, 24, 18, 15
132, 41, 19, 13, 15
133, 35, 19, 11, 15
134, 36, 17, 11, 9
135, 32, 13, 11, 18
136, 42, 11, 15, 16
137, 29, 15, 12, 18
138, 23, 12, 13, 12
139, 18, 25, 8, 17
140, 15, 13, 9, 10
141, 18, 15, 10, 12
142, 19, 22, 8, 20
143, 22, 18, 10, 13
144, 16, 16, 20, 13
145, 16, 8, 12, 15
146, 14, 14, 14, 8
147, 21, 12, 10, 8
148, 15, 17, 18, 9
149, 19, 12, 11, 11
150, 10, 11, 11, 15
151, 15, 22, 15, 9
152, 7, 18, 13, 13
153, 11, 19, 12, 16
154, 4, 18, 7, 10
155, 11, 17, 11, 14
156, 18, 10, 9, 7
157, 19, 15, 11, 10
158, 14, 12, 10, 8
159, 11, 16, 11, 8
160, 16, 14, 14, 12
161, 16, 15, 11, 9
162, 20, 10, 12, 10
163, 13, 18, 9, 13
164, 22, 12, 8, 15
165, 13, 10, 17, 14
166, 17, 16, 13, 8
167, 16, 14, 7, 5
168, 15, 12, 8, 9
169, 10, 8, 8, 3
170, 5, 20, 16, 8
171, 12, 24, 8, 9
172, 5, 10, 7, 6
173, 6, 10, 8, 11
174, 9, 14, 5, 13
175, 31, 11, 12, 6
176, 8, 8, 9, 7
177, 6, 11, 17, 5
178, 6, 7, 21, 7
179, 4, 15, 10, 11
180, 3, 12, 8, 8
181, 3, 7, 5, 12
182, 4, 6, 6, 6
183, 6, 13, 9, 13
184, 1, 16, 7, 6
185, 3, 8, 11, 11
186, 4, 17, 14, 12
187, 0, 2, 12, 7
188, 2, 13, 9, 12
189, 1, 10, 12, 12
190, 4, 8, 9, 7
191, 3, 12, 15, 8
192, 0, 19, 9, 8
193, 1, 12, 9, 7
194, 2, 9, 8, 12
195, 3, 9, 8, 11
196, 0, 8, 9, 11
197, 0, 11, 8, 7
198, 1, 16, 10, 7
199, 0, 7, 13, 8
200, 2, 8, 8, 9
201, 1, 8, 12, 14
202, 0, 13, 12, 9
203, 2, 9, 11, 13
204, 0, 18, 11, 6
205, 0, 9, 14, 8
206, 0, 10, 16, 9
207, 2, 10, 7, 14
208, 3, 5, 6, 15
209, 3, 11, 8, 12
210, 2, 12, 14, 11
211, 0, 12, 11, 7
212, 1, 10, 17, 2
213, 3, 18, 12, 7
214, 1, 7, 11, 14
215, 1, 7, 8, 7
216, 0, 6, 9, 12
217, 1, 15, 9, 21
218, 0, 13, 11, 10
219, 0, 15, 13, 12
220, 3, 25, 5, 10
221, 2, 7, 9, 4
222, 4, 13, 7, 12
223, 3, 11, 9, 10
224, 1, 13, 9, 9
225, 1, 14, 11, 14
226, 1, 20, 12, 10
227, 2, 13, 11, 12
228, 1, 12, 11, 19
229, 1, 11, 17, 8
230, 2, 14, 12, 4
231, 2, 10, 9, 12
232, 2, 10, 10, 12
233, 0, 20, 12, 2
234, 3, 19, 8, 8
235, 5, 3, 6, 13
236, 0, 6, 9, 11
237, 2, 23, 5, 13
238, 3, 12, 5, 10
239, 2, 10, 7, 9
240, 0, 14, 10, 10
241, 0, 8, 10, 15
242, 2, 9, 4, 7
243, 1, 5, 3, 7
244, 4, 8, 7, 3
245, 3, 2, 8, 12
246, 1, 5, 5, 14
247, 3, 12, 8, 6
248, 6, 7, 10, 10
249, 6, 8, 9, 2
250, 3, 5, 11, 16
251, 3, 5, 5, 6
252, 8, 2, 9, 7
253, 5, 3, 16, 5
254, 3, 8, 9, 5
255, 216, 425, 444, 532
