Channel:,Lum, Red, Green, Blue
Means:,0.15985544, 0.44168606, 0.24433231, 0.97289944
Note: Peaks measured from 20% upward
Peaks:,192, 308, 218, 292
PeaksLevels:,255, 255, 255, 255
0, 7759435, 5460031, 7050467, 1645257
1, 492267, 2783021, 1199301, 6039774
2, 11871, 21779, 15469, 554529
3, 5163, 6347, 6317, 20498
4, 3219, 3760, 3438, 6915
5, 2339, 2354, 2052, 3758
6, 1795, 1599, 1423, 2516
7, 1384, 1237, 1143, 1820
8, 1106, 935, 903, 1545
9, 873, 795, 807, 1269
10, 746, 618, 675, 1122
11, 635, 567, 599, 887
12, 594, 518, 478, 751
13, 564, 445, 409, 683
14, 441, 380, 430, 578
15, 445, 360, 341, 544
16, 393, 339, 308, 500
17, 348, 311, 322, 468
18, 335, 237, 275, 409
19, 299, 232, 283, 371
20, 248, 240, 248, 334
21, 296, 215, 245, 350
22, 236, 211, 222, 274
23, 239, 197, 212, 324
24, 238, 198, 222, 285
25, 217, 163, 170, 240
26, 199, 162, 188, 235
27, 217, 169, 150, 213
28, 195, 162, 187, 211
29, 193, 159, 162, 231
30, 171, 153, 152, 209
31, 188, 150, 154, 207
32, 128, 137, 142, 189
33, 157, 133, 108, 196
34, 162, 133, 112, 184
35, 164, 126, 122, 165
36, 137, 130, 139, 181
37, 120, 103, 127, 192
38, 118, 106, 116, 184
39, 115, 112, 118, 147
40, 115, 90, 92, 152
41, 99, 91, 91, 168
42, 131, 67, 107, 164
43, 100, 92, 103, 125
44, 123, 83, 115, 137
45, 98, 80, 94, 127
46, 138, 87, 93, 149
47, 104, 57, 93, 99
48, 87, 78, 80, 117
49, 107, 54, 81, 108
50, 104, 57, 76, 120
51, 87, 62, 85, 109
52, 102, 57, 78, 101
53, 83, 63, 76, 81
54, 75, 52, 91, 92
55, 98, 54, 71, 95
56, 94, 51, 68, 109
57, 82, 52, 71, 105
58, 84, 46, 61, 105
59, 96, 54, 72, 106
60, 86, 46, 69, 84
61, 84, 48, 72, 83
62, 83, 43, 59, 78
63, 89, 57, 68, 77
64, 83, 43, 73, 61
65, 73, 50, 57, 61
66, 72, 52, 56, 54
67, 70, 40, 60, 42
68, 62, 36, 60, 54
69, 87, 44, 67, 40
70, 69, 42, 69, 49
71, 62, 40, 69, 49
72, 62, 39, 51, 39
73, 70, 30, 59, 34
74, 65, 32, 44, 37
75, 64, 38, 43, 44
76, 68, 49, 67, 32
77, 55, 39, 73, 34
78, 75, 43, 53, 26
79, 61, 37, 48, 26
80, 66, 42, 46, 36
81, 60, 25, 42, 36
82, 45, 31, 48, 22
83, 57, 38, 41, 29
84, 59, 42, 37, 34
85, 55, 30, 41, 22
86, 65, 32, 42, 26
87, 43, 29, 40, 24
88, 55, 40, 38, 22
89, 51, 25, 36, 28
90, 49, 28, 34, 27
91, 58, 38, 21, 28
92, 48, 32, 25, 27
93, 51, 21, 25, 21
94, 53, 27, 32, 19
95, 51, 36, 20, 25
96, 63, 31, 23, 22
97, 53, 28, 24, 20
98, 65, 36, 32, 24
99, 64, 31, 21, 19
100, 53, 29, 24, 18
101, 55, 30, 21, 15
102, 61, 27, 33, 18
103, 51, 21, 28, 25
104, 54, 46, 20, 16
105, 58, 35, 27, 17
106, 44, 25, 20, 17
107, 46, 24, 16, 11
108, 53, 14, 28, 10
109, 33, 27, 18, 19
110, 38, 30, 21, 7
111, 42, 32, 18, 18
112, 45, 34, 16, 14
113, 47, 23, 18, 14
114, 42, 28, 17, 17
115, 40, 28, 16, 13
116, 24, 25, 23, 14
117, 25, 23, 20, 10
118, 28, 15, 15, 17
119, 34, 22, 15, 15
120, 30, 29, 26, 10
121, 29, 19, 16, 11
122, 33, 24, 22, 9
123, 21, 24, 21, 15
124, 31, 26, 16, 15
125, 18, 19, 17, 17
126, 16, 16, 19, 19
127, 27, 22, 14, 8
128, 22, 23, 20, 13
129, 15, 20, 15, 11
130, 15, 17, 11, 10
131, 8, 12, 14, 17
132, 12, 29, 15, 15
133, 15, 22, 15, 9
134, 16, 20, 17, 10
135, 18, 19, 19, 19
136, 7, 20, 14, 9
137, 15, 21, 11, 6
138, 14, 19, 14, 7
139, 9, 18, 14, 8
140, 13, 26, 26, 9
141, 16, 14, 16, 8
142, 12, 16, 17, 8
143, 14, 25, 15, 9
144, 16, 14, 18, 8
145, 15, 16, 12, 11
146, 13, 18, 15, 15
147, 15, 21, 15, 8
148, 12, 16, 11, 4
149, 11, 18, 16, 7
150, 8, 16, 13, 6
151, 10, 12, 11, 11
152, 11, 16, 11, 13
153, 4, 12, 12, 15
154, 5, 9, 24, 13
155, 14, 9, 15, 9
156, 10, 17, 13, 9
157, 10, 12, 7, 7
158, 5, 21, 10, 18
159, 2, 10, 13, 11
160, 1, 15, 11, 12
161, 2, 12, 13, 5
162, 1, 9, 14, 11
163, 4, 15, 12, 9
164, 2, 10, 13, 8
165, 4, 12, 14, 9
166, 2, 17, 16, 16
167, 2, 8, 14, 7
168, 4, 13, 13, 8
169, 0, 14, 7, 10
170, 5, 12, 15, 8
171, 0, 14, 12, 7
172, 2, 4, 18, 9
173, 3, 10, 18, 13
174, 4, 12, 11, 6
175, 5, 14, 16, 6
176, 2, 11, 13, 8
177, 0, 13, 9, 10
178, 0, 14, 11, 5
179, 1, 10, 15, 7
180, 4, 14, 16, 12
181, 1, 16, 9, 4
182, 1, 12, 11, 8
183, 1, 8, 16, 4
184, 2, 8, 14, 8
185, 1, 13, 8, 5
186, 4, 14, 6, 12
187, 2, 17, 13, 9
188, 1, 11, 13, 8
189, 3, 13, 14, 11
190, 1, 11, 12, 9
191, 3, 14, 12, 6
192, 0, 5, 12, 6
193, 2, 10, 12, 12
194, 1, 9, 12, 10
195, 1, 13, 8, 6
196, 0, 9, 6, 2
197, 2, 14, 8, 10
198, 3, 13, 12, 6
199, 2, 5, 9, 8
200, 0, 12, 8, 6
201, 1, 13, 6, 4
202, 1, 11, 9, 9
203, 1, 12, 16, 6
204, 2, 16, 13, 9
205, 1, 19, 11, 4
206, 1, 12, 11, 6
207, 1, 12, 22, 9
208, 1, 7, 17, 8
209, 1, 17, 13, 15
210, 2, 15, 10, 11
211, 1, 12, 13, 7
212, 1, 15, 13, 6
213, 2, 10, 9, 7
214, 0, 13, 9, 15
215, 1, 14, 6, 2
216, 2, 18, 8, 8
217, 1, 12, 3, 7
218, 3, 9, 10, 13
219, 2, 19, 7, 8
220, 0, 8, 5, 4
221, 6, 6, 7, 6
222, 1, 9, 6, 10
223, 3, 11, 2, 9
224, 3, 10, 4, 4
225, 3, 9, 2, 3
226, 2, 8, 6, 8
227, 0, 9, 3, 10
228, 2, 12, 2, 13
229, 3, 7, 1, 10
230, 2, 15, 7, 7
231, 2, 8, 1, 13
232, 3, 12, 4, 12
233, 5, 11, 5, 6
234, 2, 7, 3, 10
235, 1, 10, 4, 2
236, 0, 3, 3, 10
237, 0, 8, 5, 5
238, 2, 8, 11, 8
239, 2, 5, 4, 8
240, 0, 1, 4, 5
241, 1, 5, 3, 7
242, 3, 8, 2, 13
243, 3, 9, 5, 7
244, 4, 3, 2, 8
245, 2, 5, 2, 5
246, 4, 1, 3, 5
247, 5, 2, 1, 2
248, 2, 7, 5, 8
249, 9, 7, 1, 6
250, 2, 4, 2, 6
251, 5, 2, 1, 5
252, 7, 4, 1, 3
253, 2, 1, 7, 4
254, 5, 5, 3, 5
255, 192, 308, 218, 292
