Channel:,Lum, Red, Green, Blue
Means:,0.43455946, 0.83945864, 0.4471359, 1.3035601
Note: Peaks measured from 20% upward
Peaks:,527, 1694, 734, 670
PeaksLevels:,255, 255, 255, 255
0, 6230359, 3147817, 6031346, 326995
1, 1991530, 5037825, 2191607, 6584078
2, 21135, 54720, 23927, 1278661
3, 8694, 11468, 8882, 46772
4, 4908, 5750, 4978, 11629
5, 3492, 3780, 3284, 6555
6, 2637, 2775, 2471, 4235
7, 2154, 2096, 1865, 3016
8, 1811, 1675, 1623, 2345
9, 1418, 1447, 1368, 1913
10, 1306, 1173, 1159, 1662
11, 1102, 1089, 1152, 1395
12, 1049, 964, 914, 1225
13, 880, 879, 819, 1007
14, 872, 755, 708, 964
15, 795, 735, 655, 878
16, 681, 636, 635, 772
17, 674, 628, 557, 795
18, 583, 602, 564, 707
19, 563, 516, 536, 618
20, 559, 505, 476, 559
21, 491, 470, 413, 588
22, 494, 392, 433, 523
23, 439, 414, 431, 526
24, 396, 365, 380, 425
25, 409, 363, 341, 462
26, 367, 382, 361, 436
27, 346, 356, 310, 419
28, 359, 317, 281, 371
29, 331, 323, 271, 366
30, 329, 305, 264, 321
31, 344, 271, 255, 319
32, 309, 265, 244, 312
33, 294, 262, 237, 295
34, 293, 252, 237, 272
35, 293, 232, 200, 289
36, 242, 226, 183, 278
37, 238, 202, 177, 251
38, 234, 208, 165, 264
39, 239, 178, 171, 212
40, 209, 177, 164, 230
41, 218, 161, 184, 217
42, 209, 186, 195, 220
43, 193, 158, 171, 227
44, 159, 153, 165, 219
45, 179, 155, 153, 227
46, 169, 132, 161, 212
47, 165, 143, 130, 202
48, 150, 141, 128, 191
49, 152, 149, 122, 152
50, 169, 116, 134, 170
51, 140, 122, 125, 182
52, 144, 126, 113, 159
53, 131, 109, 101, 179
54, 166, 94, 101, 169
55, 123, 113, 107, 144
56, 119, 125, 120, 156
57, 134, 119, 91, 142
58, 123, 103, 87, 125
59, 122, 99, 92, 150
60, 121, 105, 87, 160
61, 124, 104, 91, 139
62, 120, 99, 85, 128
63, 105, 99, 67, 118
64, 110, 87, 93, 112
65, 99, 79, 77, 113
66, 95, 109, 95, 110
67, 95, 101, 81, 114
68, 97, 84, 91, 101
69, 86, 75, 73, 98
70, 103, 81, 57, 91
71, 105, 69, 73, 92
72, 77, 75, 79, 104
73, 80, 76, 71, 121
74, 79, 79, 58, 94
75, 70, 60, 73, 101
76, 71, 70, 66, 101
77, 76, 62, 77, 86
78, 52, 55, 64, 103
79, 76, 48, 65, 87
80, 66, 70, 47, 92
81, 60, 72, 74, 108
82, 70, 62, 58, 75
83, 71, 49, 53, 77
84, 63, 52, 67, 93
85, 77, 49, 53, 70
86, 85, 60, 65, 70
87, 64, 48, 56, 74
88, 67, 53, 40, 75
89, 69, 59, 57, 60
90, 57, 54, 50, 75
91, 66, 52, 40, 67
92, 75, 52, 40, 62
93, 46, 49, 44, 67
94, 59, 47, 38, 67
95, 39, 40, 47, 66
96, 45, 52, 43, 70
97, 58, 40, 40, 47
98, 47, 48, 37, 63
99, 52, 47, 43, 47
100, 43, 43, 33, 46
101, 49, 39, 36, 53
102, 51, 38, 35, 47
103, 56, 38, 43, 61
104, 52, 46, 39, 48
105, 54, 51, 34, 35
106, 59, 33, 24, 38
107, 58, 32, 38, 48
108, 43, 50, 42, 38
109, 53, 39, 38, 45
110, 57, 38, 39, 45
111, 51, 35, 46, 37
