Channel:,Lum, Red, Green, Blue
Means:,0.33391324, 0.74464685, 0.3556109, 1.211798
Note: Peaks measured from 20% upward
Peaks:,362, 576, 366, 443
PeaksLevels:,255, 255, 255, 255
0, 6471950, 3294687, 6210310, 355658
1, 1766575, 4919657, 2028989, 6705763
2, 15747, 37911, 17746, 1151845
3, 6231, 8744, 6833, 35809
4, 3971, 4573, 3953, 9123
5, 2820, 3090, 2763, 4971
6, 2249, 2327, 2038, 3457
7, 1829, 1716, 1620, 2572
8, 1531, 1460, 1332, 2047
9, 1407, 1208, 1152, 1626
10, 1124, 1036, 1056, 1498
11, 1008, 884, 892, 1244
12, 935, 820, 797, 1187
13, 795, 763, 693, 1003
14, 703, 675, 659, 912
15, 715, 630, 566, 853
16, 649, 585, 584, 804
17, 634, 497, 503, 703
18, 554, 468, 447, 606
19, 543, 421, 442, 546
20, 515, 383, 414, 544
21, 522, 366, 387, 536
22, 447, 358, 355, 437
23, 366, 300, 342, 423
24, 377, 302, 337, 405
25, 333, 275, 325, 408
26, 320, 272, 268, 361
27, 317, 267, 271, 364
28, 303, 257, 236, 329
29, 286, 200, 244, 304
30, 313, 204, 253, 319
31, 275, 231, 226, 328
32, 232, 187, 213, 257
33, 237, 201, 212, 265
34, 277, 174, 185, 220
35, 232, 185, 164, 216
36, 226, 152, 188, 209
37, 182, 177, 179, 196
38, 174, 158, 169, 204
39, 167, 132, 140, 184
40, 144, 125, 141, 178
41, 150, 141, 112, 169
42, 151, 127, 128, 164
43, 132, 124, 121, 181
44, 135, 130, 125, 167
45, 104, 115, 138, 158
46, 123, 138, 105, 123
47, 122, 112, 94, 142
48, 112, 110, 116, 116
49, 117, 114, 92, 137
50, 104, 117, 105, 121
51, 109, 114, 80, 105
52, 91, 108, 96, 142
53, 84, 97, 96, 119
54, 80, 102, 74, 103
55, 87, 87, 56, 102
56, 78, 80, 83, 103
57, 75, 127, 72, 71
58, 67, 95, 67, 93
59, 78, 101, 51, 85
60, 68, 98, 67, 74
61, 70, 99, 70, 79
62, 65, 69, 67, 83
63, 79, 91, 61, 68
64, 80, 91, 70, 84
65, 82, 91, 56, 62
66, 86, 75, 49, 59
67, 61, 72, 47, 75
68, 72, 66, 56, 73
69, 55, 63, 47, 64
70, 48, 62, 60, 51
71, 46, 73, 35, 60
72, 61, 50, 46, 49
73, 65, 46, 61, 54
74, 51, 40, 54, 36
75, 47, 49, 65, 51
76, 56, 61, 62, 45
77, 50, 32, 59, 50
78, 46, 47, 44, 43
79, 50, 43, 47, 44
80, 67, 45, 36, 30
81, 59, 45, 59, 47
82, 48, 27, 51, 43
83, 57, 42, 54, 37
84, 52, 33, 69, 45
85, 49, 29, 54, 30
86, 48, 17, 43, 21
87, 47, 36, 48, 27
88, 47, 35, 50, 29
89, 41, 41, 37, 24
90, 33, 29, 41, 28
91, 31, 42, 64, 34
92, 38, 35, 42, 28
93, 32, 27, 50, 30
94, 33, 33, 50, 32
95, 35, 21, 37, 22
96, 28, 23, 57, 21
97, 27, 27, 41, 27
98, 39, 34, 41, 29
99, 37, 32, 33, 24
100, 30, 23, 37, 22
101, 35, 26, 37, 17
102, 37, 19, 44, 22
103, 26, 20, 33, 27
104, 34, 20, 29, 18
105, 29, 24, 28, 12
106, 30, 25, 34, 20
107, 32, 19, 27, 17
108, 34, 29, 29, 20
109, 37, 23, 25, 18
110, 38, 18, 31, 19
111, 41, 22, 28, 22
112, 39, 26, 23, 23
113, 34, 25, 20, 12
114, 31, 18, 29, 14
115, 31, 24, 33, 11
116, 36, 22, 26, 14
117, 25, 17, 29, 12
118, 33, 38, 18, 11
119, 42, 19, 25, 9
120, 45, 21, 31, 8
121, 29, 25, 27, 6
122, 35, 29, 32, 14
123, 26, 29, 22, 11
124, 21, 21, 20, 9
125, 18, 24, 20, 12
126, 36, 23, 13, 6
127, 32, 23, 18, 10
128, 26, 20, 13, 5
129, 30, 17, 16, 10
130, 36, 21, 16, 9
131, 25, 22, 23, 5
132, 22, 12, 27, 7
133, 29, 19, 13, 4
134, 24, 14, 20, 8
135, 14, 15, 21, 9
136, 29, 19, 12, 6
137, 18, 18, 20, 8
138, 27, 23, 16, 5
139, 13, 20, 10, 2
140, 19, 15, 25, 6
141, 14, 16, 16, 2
142, 19, 27, 16, 4
143, 8, 11, 13, 4
144, 14, 20, 11, 2
145, 16, 16, 10, 5
146, 19, 21, 11, 5
147, 8, 28, 20, 5
148, 11, 11, 12, 8
149, 13, 16, 16, 2
150, 6, 21, 11, 1
151, 5, 27, 15, 2
152, 6, 11, 8, 2
153, 6, 23, 13, 8
154, 9, 19, 10, 3
155, 5, 20, 13, 3
156, 3, 26, 13, 3
157, 5, 34, 7, 2
158, 6, 19, 10, 3
159, 4, 24, 8, 3
160, 3, 26, 18, 2
161, 7, 23, 7, 4
162, 4, 17, 8, 5
163, 9, 25, 6, 2
164, 2, 24, 6, 4
165, 6, 24, 7, 5
166, 3, 14, 9, 1
167, 5, 12, 9, 7
168, 3, 16, 8, 2
169, 8, 20, 5, 1
170, 6, 18, 6, 2
171, 2, 25, 5, 1
172, 3, 16, 7, 4
173, 7, 11, 5, 4
174, 4, 24, 6, 1
175, 5, 13, 4, 4
176, 4, 17, 3, 3
177, 2, 21, 2, 3
178, 1, 20, 4, 2
179, 5, 21, 5, 3
180, 0, 12, 2, 2
181, 3, 14, 0, 2
182, 2, 16, 3, 3
183, 3, 13, 2, 5
184, 3, 24, 3, 4
185, 3, 14, 2, 1
186, 1, 18, 5, 2
187, 2, 17, 4, 3
188, 0, 12, 6, 3
189, 2, 17, 3, 4
190, 3, 17, 3, 4
191, 4, 14, 1, 3
192, 6, 8, 1, 1
193, 6, 10, 3, 0
194, 3, 18, 3, 3
195, 1, 9, 0, 2
196, 1, 14, 4, 0
197, 3, 15, 2, 4
198, 2, 17, 2, 3
199, 1, 13, 0, 0
200, 2, 29, 0, 3
201, 1, 21, 0, 2
202, 1, 21, 3, 4
203, 4, 13, 2, 2
204, 0, 17, 3, 3
205, 1, 29, 2, 3
206, 2, 13, 3, 2
207, 4, 24, 5, 0
208, 2, 14, 2, 4
209, 1, 23, 2, 3
210, 1, 15, 2, 2
211, 6, 12, 3, 0
212, 4, 6, 3, 1
213, 2, 15, 0, 2
214, 2, 19, 0, 0
215, 3, 10, 2, 4
216, 4, 13, 0, 1
217, 1, 13, 1, 5
218, 1, 13, 2, 2
219, 3, 8, 2, 4
220, 3, 13, 1, 2
