Channel:,Lum, Red, Green, Blue
Means:,0.7979479, 0.8540914, 0.64356685, 1.833569
Note: Peaks measured from 20% upward
Peaks:,146, 208, 934, 1875
PeaksLevels:,255, 255, 255, 255
0, 2836048, 2441974, 4201418, 318078
1, 5310286, 5329205, 3838484, 3270282
2, 104914, 464177, 209909, 3761998
3, 12383, 27928, 13924, 778064
4, 5450, 7257, 5593, 105986
5, 3122, 3910, 3417, 21088
6, 1980, 2432, 2321, 7946
7, 1337, 1701, 1727, 4628
8, 1005, 1273, 1262, 3045
9, 852, 1004, 1014, 2277
10, 703, 858, 794, 1796
11, 654, 718, 687, 1276
12, 577, 615, 622, 1078
13, 543, 561, 555, 835
14, 469, 526, 497, 707
15, 454, 457, 405, 590
16, 384, 402, 373, 480
17, 361, 374, 378, 448
18, 349, 313, 377, 431
19, 301, 316, 309, 355
20, 295, 280, 302, 350
21, 291, 267, 322, 338
22, 252, 261, 291, 281
23, 240, 250, 254, 324
24, 238, 227, 254, 257
25, 217, 209, 206, 238
26, 201, 193, 199, 237
27, 239, 165, 187, 218
28, 191, 180, 188, 216
29, 189, 182, 165, 202
30, 181, 152, 168, 192
31, 201, 154, 173, 208
32, 162, 147, 150, 178
33, 158, 134, 153, 200
34, 159, 142, 164, 208
35, 156, 137, 149, 158
36, 156, 125, 127, 191
37, 166, 129, 122, 170
38, 131, 109, 110, 161
39, 110, 124, 123, 174
40, 146, 103, 113, 160
41, 135, 107, 105, 131
42, 148, 101, 122, 138
43, 133, 93, 122, 130
44, 122, 86, 99, 104
45, 118, 117, 93, 103
46, 112, 98, 109, 122
47, 93, 93, 105, 100
48, 107, 109, 109, 88
49, 114, 119, 125, 85
50, 94, 81, 97, 105
51, 99, 77, 103, 82
52, 91, 72, 92, 71
53, 96, 93, 97, 90
54, 116, 66, 95, 83
55, 88, 61, 68, 80
56, 89, 82, 74, 73
57, 78, 72, 75, 59
58, 98, 64, 60, 77
59, 71, 64, 61, 69
60, 96, 55, 59, 71
61, 80, 59, 65, 74
62, 84, 62, 56, 60
63, 80, 59, 64, 53
64, 61, 54, 58, 59
65, 69, 54, 56, 63
66, 57, 52, 59, 63
67, 87, 44, 65, 53
68, 86, 40, 66, 69
69, 67, 38, 57, 41
70, 80, 46, 44, 49
71, 61, 42, 55, 49
72, 58, 38, 47, 54
73, 55, 38, 38, 52
74, 56, 38, 56, 56
75, 61, 38, 42, 50
76, 63, 32, 37, 46
77, 60, 34, 39, 55
78, 68, 31, 46, 47
79, 57, 34, 40, 48
