Channel:,Lum, Red, Green, Blue
Means:,0.7654695, 0.9276957, 0.6303244, 1.6899592
Note: Peaks measured from 20% upward
Peaks:,181, 628, 1188, 1444
PeaksLevels:,255, 255, 255, 255
0, 3133614, 2111634, 4345771, 461008
1, 5028773, 5583035, 3719206, 3783610
2, 86188, 534271, 182953, 3326761
3, 12927, 30645, 13964, 590585
4, 5849, 8472, 6151, 77599
5, 3469, 4407, 3862, 16919
6, 2285, 2778, 2680, 7328
7, 1723, 1939, 1871, 4546
8, 1333, 1410, 1452, 3255
9, 1068, 1114, 1204, 2224
10, 925, 925, 934, 1804
11, 833, 780, 761, 1422
12, 727, 696, 619, 1020
13, 643, 605, 636, 866
14, 573, 565, 506, 778
15, 514, 495, 455, 642
16, 471, 443, 429, 511
17, 401, 397, 381, 499
18, 403, 403, 309, 412
19, 343, 343, 304, 381
20, 334, 305, 270, 344
21, 303, 308, 262, 289
22, 258, 268, 245, 310
23, 254, 250, 230, 251
24, 239, 252, 217, 247
25, 233, 230, 194, 213
26, 234, 232, 191, 201
27, 194, 201, 188, 203
28, 176, 169, 141, 213
29, 177, 169, 170, 182
30, 165, 177, 154, 170
31, 161, 179, 146, 168
32, 140, 156, 126, 154
33, 124, 158, 133, 142
34, 137, 110, 116, 158
35, 121, 129, 115, 158
36, 115, 121, 132, 140
37, 102, 112, 109, 150
38, 101, 99, 98, 147
39, 122, 110, 109, 130
40, 83, 106, 103, 132
41, 99, 69, 110, 128
42, 105, 92, 82, 121
43, 93, 86, 89, 98
44, 91, 86, 93, 120
45, 71, 67, 83, 136
46, 81, 60, 93, 102
47, 74, 78, 104, 113
48, 75, 66, 78, 100
49, 69, 56, 99, 90
50, 81, 52, 81, 77
51, 75, 55, 74, 89
52, 84, 56, 78, 97
53, 66, 51, 75, 87
54, 77, 71, 72, 75
55, 71, 58, 70, 108
56, 67, 54, 69, 87
57, 73, 60, 69, 85
58, 61, 41, 67, 82
59, 66, 44, 88, 78
60, 57, 48, 82, 77
61, 47, 40, 72, 61
62, 47, 58, 61, 69
63, 61, 49, 64, 80
64, 65, 37, 66, 81
65, 66, 40, 58, 77
66, 55, 41, 51, 63
67, 44, 36, 61, 55
68, 67, 46, 60, 59
69, 41, 45, 48, 60
70, 40, 47, 36, 72
71, 54, 39, 56, 56
72, 67, 46, 45, 73
73, 55, 43, 42, 88
74, 65, 43, 52, 74
75, 59, 36, 39, 57
76, 51, 42, 49, 78
77, 59, 35, 54, 58
78, 45, 36, 45, 53
79, 31, 31, 46, 56
80, 53, 30, 36, 58
81, 56, 38, 38, 49
82, 39, 40, 26, 57
83, 43, 31, 40, 48
84, 54, 28, 35, 65
85, 39, 28, 34, 59
86, 61, 32, 37, 39
87, 53, 27, 28, 52
88, 59, 33, 36, 56
89, 54, 22, 28, 40
90, 51, 38, 37, 38
91, 64, 29, 33, 40
92, 28, 22, 28, 39
