Channel:,Lum, Red, Green, Blue
Means:,2.9189217, 2.630339, 2.2012572, 4.92547
Note: Peaks measured from 20% upward
Peaks:,245, 596, 1402, 2426
PeaksLevels:,255, 255, 255, 255
0, 35208, 480142, 673285, 213614
1, 757602, 1428968, 2202009, 319838
2, 2684848, 2527516, 2969467, 706786
3, 3034459, 2160483, 1554609, 1263995
4, 1339171, 1024630, 537384, 1565040
5, 321098, 395386, 192237, 1508318
6, 63978, 146853, 84552, 1122129
7, 17463, 59052, 31155, 724754
8, 7828, 26505, 14360, 382790
9, 4584, 11453, 6365, 202491
10, 3074, 6322, 3720, 115943
11, 2196, 3840, 2328, 62374
12, 1654, 2657, 1831, 31574
13, 1304, 2119, 1529, 18756
14, 983, 1545, 1108, 11329
15, 819, 1273, 1029, 8037
16, 681, 1080, 761, 4706
17, 610, 937, 774, 3395
18, 565, 861, 644, 2753
19, 476, 693, 573, 1977
20, 419, 592, 568, 1508
21, 394, 520, 439, 1401
22, 362, 461, 444, 1174
23, 326, 493, 387, 891
24, 327, 383, 388, 793
25, 308, 360, 306, 668
26, 281, 318, 318, 611
27, 257, 300, 289, 598
28, 249, 282, 292, 492
29, 243, 275, 251, 508
30, 224, 246, 227, 440
31, 237, 250, 229, 441
32, 192, 221, 224, 364
33, 195, 187, 223, 342
34, 173, 186, 187, 339
35, 208, 199, 186, 287
36, 162, 160, 184, 276
37, 184, 171, 161, 278
38, 176, 160, 168, 234
39, 174, 147, 151, 256
40, 136, 153, 157, 252
41, 139, 143, 132, 224
42, 142, 141, 162, 214
43, 132, 115, 149, 211
44, 134, 130, 125, 208
45, 145, 116, 133, 171
46, 116, 109, 154, 187
47, 134, 107, 138, 162
48, 125, 98, 132, 182
49, 114, 84, 145, 159
50, 95, 93, 116, 153
51, 114, 93, 128, 143
52, 104, 89, 127, 149
53, 127, 63, 126, 152
54, 113, 77, 117, 115
55, 111, 59, 110, 131
56, 98, 69, 112, 142
57, 88, 70, 107, 127
58, 97, 61, 121, 109
59, 101, 69, 94, 112
60, 99, 44, 108, 117
61, 94, 61, 93, 101
62, 82, 62, 101, 105
63, 101, 58, 90, 123
64, 100, 56, 85, 91
65, 96, 49, 110, 102
66, 96, 45, 83, 93
67, 67, 55, 80, 96
68, 71, 45, 84, 90
69, 73, 48, 77, 83
70, 82, 45, 69, 90
71, 71, 43, 72, 85
72, 83, 38, 66, 68
73, 78, 48, 72, 74
74, 68, 39, 77, 69
75, 67, 38, 65, 50
76, 74, 42, 59, 74
77, 68, 29, 63, 61
78, 60, 36, 69, 60
79, 79, 47, 57, 60
80, 64, 31, 56, 74
81, 85, 34, 46, 58
82, 71, 28, 73, 55
83, 52, 27, 54, 54
84, 67, 38, 53, 40
85, 72, 36, 44, 64
86, 50, 15, 48, 52
87, 63, 28, 44, 54
88, 67, 32, 56, 43
89, 67, 32, 32, 45
90, 66, 30, 44, 62
91, 61, 29, 42, 53
92, 70, 27, 39, 48
93, 74, 24, 32, 56
94, 75, 21, 35, 50
95, 71, 25, 24, 55
96, 94, 22, 34, 52
97, 111, 27, 40, 54
98, 71, 17, 34, 30
99, 85, 23, 25, 45
100, 102, 23, 32, 44
101, 90, 23, 27, 40
102, 99, 24, 37, 28
103, 104, 14, 34, 33
104, 80, 14, 37, 48
105, 98, 20, 27, 45
106, 102, 30, 26, 30
107, 104, 11, 19, 37
108, 111, 12, 20, 36
109, 95, 12, 32, 46
110, 107, 19, 22, 35
111, 109, 18, 26, 36
112, 108, 12, 28, 33
113, 112, 14, 30, 28
114, 110, 17, 15, 37
115, 95, 25, 21, 36
116, 88, 16, 28, 39
117, 78, 18, 29, 27
118, 100, 11, 19, 30
119, 84, 16, 21, 24
120, 64, 19, 24, 35
121, 85, 11, 23, 24
122, 71, 11, 18, 22
123, 55, 13, 17, 37
124, 54, 17, 23, 32
125, 48, 17, 18, 22
126, 67, 9, 20, 41
127, 62, 10, 30, 22
128, 55, 16, 24, 37
129, 54, 13, 22, 28
130, 46, 16, 24, 29
131, 44, 10, 19, 35
132, 50, 13, 23, 26
133, 62, 15, 21, 30
134, 47, 18, 19, 19
135, 55, 16, 13, 28
136, 52, 13, 22, 23
137, 53, 9, 13, 32
