Channel:,Lum, Red, Green, Blue
Means:,1.1832827, 1.1915159, 1.0363793, 2.2620203
Note: Peaks measured from 20% upward
Peaks:,758, 797, 1821, 6256
PeaksLevels:,255, 255, 255, 255
0, 1550651, 1376987, 2917242, 296876
1, 6225064, 5654790, 4711680, 2720082
2, 437386, 1106268, 555361, 3747982
3, 20767, 95944, 48041, 1167446
4, 8178, 14152, 9630, 234427
5, 5022, 5677, 5369, 51789
6, 3422, 3509, 3641, 15515
7, 2406, 2561, 2915, 7209
8, 1717, 2148, 2323, 4491
9, 1372, 1739, 1913, 3290
10, 1227, 1591, 1523, 2573
11, 1039, 1384, 1138, 2025
12, 963, 1217, 978, 1730
13, 823, 1176, 866, 1491
14, 731, 1065, 788, 1260
15, 724, 950, 690, 1113
16, 601, 918, 683, 1038
17, 606, 811, 640, 927
18, 584, 758, 599, 840
19, 496, 600, 636, 833
20, 475, 583, 602, 794
21, 448, 490, 598, 833
22, 451, 497, 565, 797
23, 431, 483, 584, 764
24, 364, 458, 568, 727
25, 347, 489, 563, 695
26, 363, 452, 531, 722
27, 351, 499, 513, 682
28, 325, 454, 548, 597
29, 356, 491, 481, 604
30, 329, 450, 502, 542
31, 325, 444, 525, 539
32, 331, 424, 536, 477
33, 338, 376, 525, 455
34, 323, 351, 508, 391
35, 336, 338, 485, 392
36, 303, 323, 476, 376
37, 317, 306, 451, 355
38, 330, 262, 461, 296
39, 350, 262, 437, 313
40, 330, 249, 429, 282
41, 342, 255, 388, 260
42, 367, 208, 347, 292
43, 344, 215, 331, 262
44, 338, 198, 321, 225
45, 307, 168, 311, 223
46, 342, 178, 301, 232
47, 324, 141, 283, 238
48, 342, 152, 275, 195
49, 307, 165, 247, 183
50, 327, 141, 243, 177
51, 314, 142, 267, 164
52, 290, 114, 249, 155
53, 282, 130, 242, 212
54, 284, 139, 203, 162
55, 294, 116, 221, 176
56, 284, 123, 203, 137
57, 282, 116, 193, 146
58, 266, 131, 212, 119
59, 272, 112, 218, 135
60, 259, 114, 205, 142
61, 254, 130, 200, 126
62, 234, 144, 187, 126
63, 223, 120, 170, 110
64, 243, 126, 161, 124
65, 231, 120, 134, 103
66, 233, 137, 129, 103
67, 221, 124, 147, 90
68, 216, 135, 164, 112
69, 240, 122, 125, 117
70, 215, 102, 153, 89
71, 208, 108, 127, 117
72, 206, 111, 94, 92
73, 205, 120, 111, 108
74, 195, 99, 94, 118
75, 195, 107, 97, 92
76, 171, 99, 88, 90
77, 169, 80, 87, 72
78, 176, 85, 88, 109
79, 178, 75, 84, 90
80, 185, 97, 63, 77
81, 164, 92, 74, 81
82, 183, 53, 63, 87
83, 186, 75, 88, 91
84, 188, 64, 78, 75
85, 203, 70, 65, 76
86, 171, 57, 54, 84
87, 190, 59, 61, 76
88, 185, 65, 61, 87
89, 191, 65, 70, 95
90, 187, 56, 54, 65
91, 188, 59, 57, 73
92, 189, 71, 59, 78
93, 181, 68, 63, 66
94, 192, 57, 40, 69
95, 200, 82, 62, 69
96, 248, 70, 69, 79
97, 233, 77, 50, 55
98, 205, 76, 46, 60
99, 232, 65, 40, 60
100, 221, 57, 61, 61
101, 214, 75, 69, 68
102, 200, 52, 60, 64
103, 245, 57, 44, 61
104, 275, 67, 55, 69
105, 258, 71, 56, 59
106, 277, 77, 60, 61
107, 290, 66, 58, 48
108, 285, 65, 63, 61
109, 276, 82, 45, 68
110, 238, 80, 57, 64
111, 232, 61, 53, 54
112, 212, 57, 65, 64
113, 199, 75, 54, 72
114, 204, 74, 51, 36
115, 149, 70, 66, 48
116, 177, 90, 40, 55
117, 148, 76, 48, 54
118, 169, 68, 48, 40
119, 153, 71, 40, 53
120, 127, 68, 47, 45
121, 114, 73, 64, 43
122, 121, 57, 49, 51
123, 107, 56, 51, 49
124, 84, 53, 40, 53
125, 86, 63, 46, 53
126, 91, 58, 47, 55
127, 70, 59, 50, 46
128, 68, 59, 39, 60
129, 56, 69, 45, 60
130, 43, 65, 46, 39
131, 54, 72, 45, 39
132, 40, 68, 40, 41
133, 49, 52, 34, 43
134, 37, 55, 42, 50
135, 40, 54, 48, 35
136, 51, 72, 33, 39
137, 46, 55, 49, 48
138, 41, 67, 54, 37
139, 43, 53, 44, 40
140, 42, 55, 47, 50
141, 60, 61, 39, 49
142, 35, 56, 50, 31
143, 47, 62, 41, 33
144, 53, 67, 33, 54
145, 50, 38, 44, 35
146, 41, 41, 41, 47
147, 50, 51, 35, 40
148, 33, 56, 39, 48
149, 55, 43, 44, 38
150, 38, 36, 36, 30
151, 27, 26, 25, 38
152, 39, 40, 27, 43
153, 35, 28, 37, 26
154, 35, 29, 33, 36
155, 41, 35, 35, 43
156, 40, 35, 42, 43
157, 31, 32, 41, 36
158, 34, 28, 54, 34
159, 41, 37, 51, 32
160, 31, 18, 31, 45
161, 43, 24, 39, 28
162, 46, 19, 37, 33
163, 36, 21, 36, 48
164, 42, 21, 51, 32
165, 61, 24, 48, 29
166, 49, 15, 28, 36
167, 52, 16, 48, 30
168, 42, 18, 26, 33
169, 40, 18, 35, 31
170, 48, 20, 33, 29
171, 53, 21, 23, 25
172, 64, 22, 32, 39
173, 75, 22, 22, 29
174, 121, 20, 36, 48
175, 209, 24, 28, 40
176, 191, 19, 18, 41
177, 113, 14, 36, 29
178, 51, 17, 38, 41
179, 30, 13, 41, 44
180, 11, 16, 30, 23
181, 2, 11, 32, 29
182, 3, 11, 28, 41
183, 0, 10, 42, 29
184, 2, 6, 31, 37
185, 1, 5, 42, 51
186, 3, 6, 32, 30
187, 3, 9, 40, 27
