Channel:,Lum, Red, Green, Blue
Means:,0.9977148, 1.0731076, 0.84672767, 2.0050116
Note: Peaks measured from 20% upward
Peaks:,259, 368, 1316, 2427
PeaksLevels:,255, 255, 255, 255
0, 1786123, 1487811, 3182882, 318029
1, 6130511, 5713776, 4567074, 2904603
2, 323301, 977613, 471264, 3737722
3, 15637, 75675, 34249, 1048705
4, 5790, 11500, 6800, 193498
5, 3546, 4510, 3788, 40591
6, 2559, 2898, 2549, 12097
7, 1988, 2042, 1991, 5514
8, 1526, 1509, 1599, 3282
9, 1233, 1194, 1392, 2330
10, 962, 1062, 1111, 1774
11, 744, 855, 1080, 1488
12, 683, 748, 810, 1299
13, 632, 624, 735, 1055
14, 544, 535, 668, 949
15, 556, 509, 610, 916
16, 459, 461, 583, 734
17, 423, 376, 547, 692
18, 377, 330, 505, 613
19, 375, 296, 489, 564
20, 379, 292, 399, 474
21, 333, 299, 389, 456
22, 314, 277, 381, 379
23, 270, 235, 313, 343
24, 300, 228, 301, 345
25, 285, 182, 271, 335
26, 269, 210, 247, 296
27, 237, 177, 230, 283
28, 262, 202, 228, 279
29, 235, 165, 242, 234
30, 233, 177, 234, 221
31, 210, 176, 212, 245
32, 210, 156, 183, 251
33, 206, 165, 221, 212
34, 207, 144, 172, 233
35, 202, 156, 159, 244
36, 167, 130, 165, 213
37, 184, 127, 149, 243
38, 169, 122, 155, 192
39, 159, 126, 151, 232
40, 173, 129, 122, 192
41, 159, 105, 126, 200
42, 147, 120, 131, 208
43, 159, 105, 142, 157
44, 161, 107, 111, 187
45, 143, 111, 121, 186
46, 166, 106, 157, 157
47, 144, 117, 121, 167
48, 144, 94, 108, 166
49, 126, 88, 123, 126
50, 130, 89, 101, 134
51, 156, 99, 135, 117
52, 148, 105, 120, 131
53, 129, 99, 93, 144
54, 117, 83, 115, 145
55, 132, 73, 129, 145
56, 143, 64, 93, 117
57, 122, 74, 85, 90
58, 111, 65, 97, 110
59, 121, 67, 101, 104
60, 129, 58, 93, 107
61, 105, 73, 84, 104
62, 124, 57, 104, 91
63, 132, 60, 95, 112
64, 114, 54, 85, 80
65, 107, 74, 89, 89
66, 102, 64, 94, 88
67, 118, 70, 74, 78
68, 114, 57, 77, 85
69, 94, 52, 82, 79
70, 111, 63, 87, 79
71, 104, 46, 57, 76
72, 94, 47, 63, 70
73, 113, 30, 72, 86
74, 92, 38, 72, 70
75, 87, 46, 76, 67
76, 90, 40, 68, 79
77, 87, 35, 62, 57
78, 86, 30, 71, 54
79, 87, 36, 57, 71
80, 81, 38, 48, 49
81, 94, 47, 66, 58
82, 90, 36, 72, 55
83, 104, 41, 51, 50
84, 93, 29, 55, 59
85, 99, 40, 61, 64
86, 73, 40, 35, 65
87, 86, 37, 51, 56
88, 91, 31, 51, 51
89, 111, 38, 56, 63
90, 87, 32, 37, 49
91, 91, 45, 40, 49
92, 82, 25, 47, 51
93, 99, 33, 36, 41
94, 72, 30, 36, 44
95, 103, 24, 40, 53
96, 105, 26, 49, 46
97, 113, 28, 35, 37
98, 104, 22, 40, 42
99, 107, 19, 41, 33
100, 86, 25, 35, 55
101, 85, 30, 37, 49
102, 87, 24, 41, 41
103, 92, 29, 32, 37
104, 78, 36, 41, 34
105, 81, 36, 43, 39
106, 82, 24, 39, 43
107, 81, 25, 33, 42
108, 80, 23, 38, 41
109, 69, 33, 54, 27
110, 82, 23, 46, 44
111, 61, 27, 41, 43
112, 72, 29, 46, 39
113, 71, 30, 29, 40
114, 64, 25, 34, 48
115, 77, 24, 34, 31
116, 67, 17, 22, 43
117, 71, 34, 32, 39
118, 58, 22, 29, 38
119, 75, 20, 31, 47
120, 57, 23, 29, 37
121, 47, 18, 21, 34
122, 66, 24, 27, 38
123, 60, 15, 31, 38
