Channel:,Lum, Red, Green, Blue
Means:,0.99534494, 1.0538669, 0.87875736, 1.9934218
Note: Peaks measured from 20% upward
Peaks:,528, 2504, 4336, 5716
PeaksLevels:,255, 255, 255, 255
0, 3037485, 2333193, 4150612, 226647
1, 5091308, 5531401, 3882059, 3753488
2, 85097, 351306, 184281, 3600503
3, 18068, 25242, 19635, 551135
4, 8827, 8556, 8856, 75261
5, 5138, 4824, 5384, 19350
6, 3770, 3498, 3714, 9606
7, 3157, 2457, 2683, 6389
8, 2736, 1972, 2252, 4582
9, 2377, 1686, 1833, 3383
10, 1976, 1374, 1593, 2682
11, 1719, 1164, 1372, 2025
12, 1343, 1025, 1198, 1765
13, 1176, 889, 1090, 1550
14, 1010, 783, 906, 1419
15, 867, 718, 843, 1251
16, 779, 724, 818, 1243
17, 722, 600, 708, 1163
18, 640, 582, 618, 1107
19, 603, 508, 573, 993
20, 539, 536, 506, 904
21, 487, 431, 481, 883
22, 458, 468, 452, 837
23, 420, 425, 426, 784
24, 448, 439, 393, 715
25, 430, 392, 366, 630
26, 379, 366, 330, 551
27, 371, 342, 348, 581
28, 354, 339, 318, 494
29, 313, 307, 296, 500
30, 318, 315, 309, 426
31, 286, 275, 253, 434
32, 261, 282, 283, 376
33, 264, 253, 259, 346
34, 278, 259, 259, 329
35, 257, 242, 254, 311
36, 250, 222, 252, 270
37, 205, 244, 235, 255
38, 219, 234, 218, 256
39, 222, 216, 247, 250
40, 209, 238, 185, 225
41, 236, 215, 197, 208
42, 206, 205, 203, 205
43, 203, 205, 186, 192
44, 182, 176, 174, 195
45, 178, 190, 150, 174
46, 179, 184, 168, 178
47, 168, 194, 142, 165
48, 168, 185, 144, 155
49, 145, 193, 162, 163
50, 161, 198, 159, 164
51, 157, 164, 147, 153
52, 158, 163, 134, 149
53, 151, 137, 130, 125
54, 147, 134, 135, 146
55, 138, 166, 156, 144
56, 133, 139, 130, 129
57, 115, 158, 124, 118
58, 119, 151, 127, 137
59, 126, 159, 127, 117
60, 120, 143, 110, 146
61, 118, 141, 114, 149
62, 105, 151, 112, 119
63, 111, 127, 118, 127
64, 104, 134, 124, 109
65, 116, 113, 107, 113
66, 113, 120, 100, 120
67, 106, 122, 96, 94
68, 105, 108, 101, 118
69, 120, 103, 93, 116
70, 91, 105, 93, 116
71, 88, 111, 104, 121
72, 103, 116, 73, 92
73, 109, 101, 102, 126
74, 90, 89, 76, 92
75, 94, 108, 97, 81
76, 80, 82, 84, 107
77, 95, 67, 90, 111
78, 89, 106, 97, 69
79, 89, 83, 85, 90
80, 98, 87, 92, 101
81, 94, 72, 85, 102
82, 96, 76, 89, 96
83, 99, 64, 81, 109
84, 97, 82, 86, 100
85, 86, 88, 78, 82
86, 83, 88, 75, 75
87, 78, 74, 77, 83
88, 89, 72, 75, 73
89, 87, 68, 81, 80
90, 70, 68, 68, 82
91, 85, 58, 81, 92
92, 84, 67, 75, 73
93, 78, 83, 68, 70
94, 81, 71, 69, 82
95, 91, 67, 67, 70
96, 89, 58, 56, 74
97, 99, 61, 53, 88
98, 84, 58, 66, 79
99, 102, 71, 70, 54
100, 88, 64, 65, 69
101, 106, 64, 69, 57
102, 95, 57, 64, 67
103, 120, 52, 61, 61
104, 101, 62, 51, 77
105, 92, 61, 82, 66
106, 87, 65, 71, 76
107, 91, 56, 68, 78
108, 105, 59, 58, 59
109, 110, 63, 51, 70
110, 94, 58, 55, 74
111, 112, 57, 79, 63
112, 80, 56, 42, 68
113, 76, 47, 53, 65
114, 78, 45, 49, 64
115, 78, 63, 68, 66
116, 88, 50, 45, 57
117, 84, 44, 43, 72
118, 82, 48, 43, 70
119, 92, 51, 48, 77
120, 76, 63, 61, 72
121, 69, 50, 43, 75
122, 78, 38, 45, 71
123, 95, 53, 45, 59
124, 79, 57, 55, 70
125, 83, 45, 52, 62
126, 82, 59, 44, 55
127, 89, 43, 51, 67
128, 84, 43, 56, 53
129, 69, 51, 41, 65
130, 61, 47, 45, 69
131, 77, 45, 57, 41
132, 84, 54, 43, 54
133, 76, 46, 37, 60
134, 67, 59, 45, 48
135, 70, 48, 49, 46
136, 78, 45, 44, 47
137, 86, 42, 40, 48
138, 79, 42, 50, 48
139, 62, 40, 33, 51
140, 66, 47, 45, 46
141, 85, 48, 47, 35
142, 65, 38, 41, 49
143, 60, 47, 40, 28
144, 67, 34, 42, 32
145, 64, 47, 48, 37
146, 69, 26, 43, 31
147, 66, 46, 45, 34
148, 72, 35, 43, 36
149, 74, 48, 59, 31
150, 79, 41, 37, 41
151, 77, 49, 32, 32
152, 69, 45, 39, 30
153, 72, 46, 48, 41
154, 75, 60, 33, 36
155, 89, 45, 41, 33
156, 71, 49, 36, 37
157, 72, 33, 41, 29
158, 62, 44, 31, 30
159, 78, 47, 39, 33
160, 63, 36, 36, 25
161, 85, 44, 41, 26
162, 74, 37, 37, 28
163, 68, 30, 41, 19
164, 58, 28, 40, 19
165, 70, 43, 51, 33
166, 80, 35, 40, 30
167, 72, 37, 35, 32
168, 72, 29, 59, 32
169, 81, 44, 37, 23
170, 70, 34, 52, 26
171, 75, 24, 43, 24
172, 84, 42, 33, 23
173, 79, 32, 53, 23
174, 77, 26, 48, 33
175, 80, 27, 42, 24
176, 108, 31, 24, 28
177, 114, 36, 36, 25
178, 112, 46, 30, 21
179, 119, 23, 22, 20
180, 128, 20, 29, 20
181, 124, 29, 32, 21
182, 159, 25, 27, 32
183, 144, 33, 30, 20
184, 134, 29, 29, 27
185, 179, 29, 33, 19
186, 165, 34, 31, 18
187, 131, 41, 23, 29
188, 107, 33, 30, 17
189, 155, 37, 19, 32
190, 143, 27, 26, 29
191, 122, 28, 26, 16
192, 97, 24, 23, 25
193, 85, 35, 32, 39
194, 110, 21, 36, 30
195, 75, 18, 25, 27
196, 83, 20, 28, 30
197, 77, 23, 22, 29
198, 63, 27, 35, 25
199, 67, 19, 36, 24
200, 65, 29, 25, 34
201, 52, 25, 22, 34
202, 61, 30, 22, 28
203, 60, 28, 25, 28
204, 63, 20, 31, 23
205, 67, 28, 33, 19
206, 61, 25, 34, 20
207, 70, 26, 27, 23
208, 77, 25, 46, 21
209, 52, 27, 32, 18
210, 73, 30, 29, 33
211, 63, 22, 36, 21
212, 65, 28, 37, 23
213, 69, 15, 31, 19
214, 69, 37, 26, 34
215, 67, 23, 33, 27
216, 53, 20, 36, 24
217, 60, 20, 40, 31
218, 63, 21, 25, 29
219, 60, 15, 26, 20
220, 81, 21, 36, 24
221, 82, 35, 26, 29
222, 63, 22, 24, 39
223, 63, 23, 22, 38
224, 47, 30, 27, 38
225, 58, 27, 35, 31
226, 47, 29, 30, 41
227, 49, 21, 23, 37
228, 38, 22, 19, 33
229, 51, 18, 36, 28
230, 30, 32, 28, 23
231, 35, 19, 32, 29
232, 36, 32, 20, 38
233, 45, 34, 39, 35
234, 47, 24, 33, 35
235, 27, 22, 33, 31
236, 29, 19, 24, 38
237, 38, 20, 27, 17
238, 27, 43, 24, 44
239, 30, 37, 23, 40
240, 17, 22, 28, 41
241, 19, 19, 29, 40
242, 18, 31, 30, 24
243, 12, 26, 28, 30
244, 17, 23, 32, 43
245, 24, 22, 28, 34
246, 17, 36, 34, 25
247, 10, 23, 32, 31
248, 7, 22, 28, 28
249, 10, 18, 39, 33
250, 9, 25, 38, 28
251, 8, 22, 35, 31
252, 16, 19, 43, 30
253, 10, 24, 43, 33
254, 9, 31, 56, 18
255, 528, 2504, 4336, 5716
