Channel:,Lum, Red, Green, Blue
Means:,4.0418854, 3.5593784, 3.058484, 6.5076528
Note: Peaks measured from 20% upward
Peaks:,279, 327, 1170, 3075
PeaksLevels:,255, 255, 255, 255
0, 9717, 404709, 579919, 205705
1, 226956, 765204, 1054564, 208626
2, 1053949, 1524003, 2050278, 396833
3, 2137657, 1856102, 2071705, 635961
4, 2346157, 1619034, 1265114, 939806
5, 1506597, 999005, 639623, 1108354
6, 648632, 553953, 281509, 1194484
7, 222604, 262895, 151385, 1067156
8, 70485, 138903, 82071, 805941
9, 23716, 65789, 43689, 600940
10, 10238, 37981, 25265, 400074
11, 5571, 18793, 11920, 256356
12, 3697, 11933, 6923, 150000
13, 2679, 6527, 4004, 105452
14, 2065, 4370, 2659, 60668
15, 1693, 3220, 2016, 45128
16, 1301, 2288, 1380, 29254
17, 1099, 1901, 1098, 17154
18, 899, 1428, 933, 13557
19, 765, 1299, 848, 9169
20, 659, 1080, 783, 5762
21, 594, 976, 656, 4824
22, 511, 811, 620, 3517
23, 458, 764, 545, 2443
24, 444, 659, 495, 2219
25, 393, 607, 501, 1859
26, 318, 505, 450, 1300
27, 319, 455, 420, 1293
28, 296, 454, 423, 966
29, 284, 418, 364, 938
30, 287, 386, 376, 784
31, 251, 348, 336, 704
32, 247, 326, 313, 601
33, 226, 265, 337, 593
34, 237, 267, 318, 534
35, 211, 266, 336, 505
36, 205, 237, 288, 434
37, 199, 241, 298, 391
38, 195, 226, 270, 394
39, 199, 204, 249, 363
40, 174, 195, 240, 326
41, 166, 165, 236, 335
42, 185, 163, 193, 305
43, 131, 160, 209, 257
44, 155, 109, 193, 215
45, 144, 137, 180, 234
46, 186, 110, 188, 195
47, 151, 134, 194, 196
48, 134, 128, 163, 162
49, 139, 119, 154, 176
50, 161, 109, 148, 189
51, 152, 92, 156, 153
52, 146, 84, 139, 157
53, 154, 94, 115, 129
54, 159, 74, 131, 168
55, 136, 80, 108, 119
56, 121, 73, 105, 136
57, 155, 68, 112, 120
58, 142, 50, 105, 113
59, 134, 78, 114, 121
60, 128, 51, 92, 102
61, 105, 47, 87, 113
62, 139, 52, 74, 102
63, 129, 60, 72, 100
64, 100, 50, 77, 85
65, 122, 50, 79, 98
66, 118, 55, 70, 105
67, 119, 24, 65, 111
68, 111, 55, 68, 85
69, 116, 45, 80, 80
70, 115, 46, 78, 81
71, 114, 49, 61, 74
72, 92, 43, 57, 71
73, 101, 39, 62, 84
74, 97, 36, 65, 70
75, 110, 40, 39, 66
76, 98, 45, 52, 64
77, 97, 34, 53, 70
78, 72, 35, 54, 61
79, 92, 31, 48, 62
80, 100, 41, 41, 76
81, 70, 28, 39, 56
82, 80, 39, 45, 58
83, 76, 34, 42, 51
84, 81, 37, 52, 59
85, 77, 35, 48, 51
86, 70, 30, 50, 56
87, 86, 38, 29, 57
88, 95, 22, 36, 57
89, 85, 43, 39, 39
90, 92, 32, 45, 37
91, 61, 40, 33, 40
92, 65, 36, 32, 32
93, 87, 38, 42, 36
94, 81, 40, 32, 53
95, 88, 26, 40, 36
96, 97, 30, 36, 47
97, 126, 24, 39, 50
98, 148, 34, 30, 41
99, 149, 36, 32, 48
100, 166, 34, 31, 39
101, 151, 18, 33, 37
102, 169, 44, 33, 43
103, 175, 40, 38, 37
104, 146, 30, 31, 36
105, 137, 31, 25, 39
106, 128, 17, 36, 39
107, 115, 29, 33, 33
108, 105, 20, 26, 31
109, 91, 38, 29, 32
110, 72, 32, 27, 39
111, 92, 21, 25, 27
112, 68, 22, 21, 32
113, 59, 25, 31, 18
114, 55, 25, 22, 32
115, 65, 32, 28, 39
116, 51, 21, 22, 30
