Channel:,Lum, Red, Green, Blue
Means:,1.8761992, 2.0101783, 1.5238155, 3.094977
Note: Peaks measured from 20% upward
Peaks:,740, 3037, 3102, 2101
PeaksLevels:,255, 255, 255, 255
0, 1261472, 2054446, 2945983, 1560582
1, 3086753, 2250821, 2627367, 1308850
2, 2364981, 1896270, 1492541, 1470859
3, 1047176, 1054123, 629737, 1272885
4, 332054, 530371, 277375, 962154
5, 96564, 230388, 147044, 622579
6, 33319, 116295, 66696, 412880
7, 15301, 52555, 34170, 250728
8, 8927, 30989, 18051, 139619
9, 5937, 15912, 10016, 94200
10, 4166, 10809, 6506, 58145
11, 3125, 6505, 3907, 36215
12, 2283, 5005, 2796, 20951
13, 1778, 3473, 2187, 16055
14, 1583, 2734, 1738, 9673
15, 1347, 2417, 1575, 8173
16, 1121, 1873, 1231, 5584
17, 967, 1682, 1075, 3798
18, 883, 1320, 987, 3347
19, 789, 1306, 925, 2541
20, 682, 1095, 893, 1949
21, 671, 1034, 756, 1878
22, 621, 847, 675, 1549
23, 571, 800, 591, 1217
24, 530, 650, 575, 1211
25, 553, 637, 531, 1078
26, 493, 564, 478, 926
27, 497, 489, 505, 924
28, 423, 493, 480, 754
29, 424, 500, 421, 729
30, 368, 435, 388, 682
31, 331, 390, 349, 655
32, 338, 354, 349, 561
33, 287, 343, 336, 584
34, 290, 332, 276, 535
35, 275, 372, 322, 487
36, 293, 306, 260, 435
37, 290, 315, 255, 452
38, 237, 282, 249, 416
39, 231, 259, 259, 405
40, 269, 250, 232, 371
41, 208, 247, 234, 376
42, 248, 220, 216, 364
43, 240, 236, 198, 358
44, 219, 185, 216, 318
45, 170, 224, 173, 344
46, 209, 201, 158, 284
47, 175, 186, 178, 274
48, 182, 178, 162, 273
49, 170, 188, 173, 240
50, 173, 163, 185, 237
51, 167, 148, 158, 241
52, 144, 147, 124, 220
53, 176, 129, 141, 219
54, 170, 164, 140, 203
55, 155, 171, 106, 185
56, 139, 123, 126, 182
57, 140, 138, 89, 192
58, 151, 109, 109, 165
59, 125, 103, 116, 185
60, 159, 118, 122, 169
61, 139, 112, 90, 151
62, 126, 134, 108, 183
63, 129, 104, 96, 155
64, 109, 111, 104, 161
65, 93, 111, 90, 152
66, 105, 99, 92, 154
67, 111, 111, 89, 133
68, 102, 92, 87, 143
69, 107, 95, 77, 119
70, 101, 93, 93, 132
71, 104, 111, 94, 132
72, 91, 84, 88, 124
73, 96, 78, 83, 103
74, 105, 90, 83, 106
75, 92, 91, 73, 112
76, 90, 91, 83, 84
77, 82, 78, 85, 111
78, 90, 87, 60, 103
79, 82, 75, 98, 93
80, 111, 81, 57, 116
81, 85, 69, 71, 102
82, 88, 83, 70, 99
83, 81, 70, 54, 98
84, 71, 79, 69, 115
85, 84, 66, 84, 70
86, 73, 78, 67, 108
87, 92, 66, 62, 94
88, 81, 71, 65, 102
89, 75, 71, 55, 85
90, 83, 59, 62, 82
91, 68, 70, 64, 94
92, 90, 55, 61, 73
93, 82, 66, 58, 86
94, 92, 60, 36, 69
95, 73, 62, 46, 69
96, 87, 72, 54, 71
97, 76, 55, 47, 72
98, 86, 56, 36, 72
99, 86, 63, 44, 86
100, 82, 67, 46, 73
101, 61, 57, 45, 52
102, 76, 59, 44, 53
103, 68, 47, 45, 70
104, 67, 56, 59, 68
105, 64, 61, 48, 74
106, 64, 55, 57, 63
107, 63, 59, 43, 78
108, 61, 59, 37, 54
109, 64, 52, 46, 66
110, 63, 57, 34, 50
111, 59, 54, 39, 44
112, 69, 48, 50, 61
113, 56, 60, 36, 56
114, 63, 39, 37, 65
115, 60, 55, 32, 47
116, 55, 50, 45, 70
117, 55, 51, 43, 47
118, 57, 45, 37, 48
119, 63, 52, 46, 50
120, 62, 52, 33, 54
121, 47, 45, 43, 56
122, 54, 42, 42, 46
123, 51, 39, 43, 59
124, 60, 45, 42, 44
125, 45, 34, 36, 39
126, 50, 40, 31, 51
127, 42, 41, 28, 33
128, 50, 41, 33, 42
129, 66, 41, 40, 51
130, 48, 39, 31, 35
131, 42, 29, 38, 47
132, 36, 41, 42, 39
133, 48, 37, 32, 39
134, 56, 30, 33, 37
135, 42, 39, 21, 34
136, 37, 33, 33, 37
137, 59, 29, 29, 33
138, 63, 31, 38, 43
139, 47, 37, 32, 41
140, 33, 30, 30, 32
141, 53, 39, 36, 31
142, 36, 30, 30, 38
143, 44, 25, 20, 38
144, 56, 26, 23, 35
145, 51, 35, 25, 40
146, 54, 25, 33, 47
147, 49, 19, 30, 43
148, 63, 36, 24, 29
149, 49, 30, 26, 37
150, 50, 22, 25, 34
151, 48, 21, 30, 25
152, 41, 23, 29, 28
153, 45, 29, 20, 35
154, 38, 32, 18, 36
155, 50, 32, 20, 32
156, 57, 30, 35, 38
157, 36, 18, 29, 43
158, 49, 28, 32, 30
159, 52, 33, 27, 33
160, 39, 28, 24, 27
161, 54, 27, 26, 31
162, 51, 27, 33, 28
163, 43, 22, 26, 34
164, 43, 17, 27, 36
165, 56, 37, 20, 39
166, 34, 29, 29, 32
167, 60, 28, 22, 31
168, 47, 17, 23, 37
169, 42, 18, 28, 23
170, 46, 24, 22, 33
171, 46, 23, 22, 39
172, 54, 20, 22, 27
173, 58, 20, 17, 29
174, 65, 21, 22, 19
175, 75, 14, 23, 35
176, 85, 31, 19, 22
177, 89, 22, 24, 29
178, 84, 24, 22, 27
179, 80, 29, 20, 38
180, 46, 20, 22, 26
181, 63, 28, 17, 29
182, 64, 20, 26, 28
183, 65, 14, 26, 24
184, 65, 29, 20, 33
185, 48, 21, 26, 32
186, 45, 27, 29, 26
187, 36, 21, 19, 28
188, 46, 13, 26, 25
189, 48, 27, 24, 38
190, 56, 20, 24, 37
191, 44, 36, 27, 21
192, 40, 21, 23, 40
193, 53, 26, 19, 37
194, 42, 20, 19, 45
195, 46, 15, 25, 20
196, 53, 23, 24, 27
197, 27, 21, 23, 29
198, 43, 16, 23, 29
199, 48, 29, 18, 32
200, 24, 24, 24, 38
201, 33, 18, 27, 41
202, 50, 28, 12, 24
203, 41, 17, 23, 30
204, 38, 18, 16, 30
205, 50, 31, 17, 34
206, 49, 12, 16, 28
207, 34, 21, 23, 24
208, 31, 18, 19, 23
209, 40, 24, 14, 34
210, 34, 32, 19, 31
211, 31, 24, 17, 29
212, 44, 24, 18, 30
213, 38, 29, 25, 27
214, 47, 26, 17, 26
215, 40, 31, 9, 22
216, 37, 30, 18, 28
217, 35, 21, 24, 32
218, 45, 22, 30, 27
219, 44, 19, 19, 25
220, 28, 30, 30, 25
221, 30, 21, 25, 35
222, 35, 28, 20, 25
223, 25, 32, 14, 30
224, 28, 24, 20, 34
225, 23, 19, 21, 22
226, 28, 23, 23, 24
227, 24, 37, 27, 26
228, 34, 25, 19, 32
229, 40, 19, 21, 22
230, 28, 28, 29, 22
231, 40, 22, 17, 27
232, 33, 29, 32, 25
233, 49, 33, 23, 34
234, 47, 20, 20, 25
235, 32, 36, 17, 29
236, 37, 23, 31, 26
237, 44, 24, 23, 29
238, 36, 29, 21, 24
239, 39, 28, 31, 27
240, 42, 20, 24, 18
241, 35, 33, 12, 19
242, 43, 30, 19, 20
243, 40, 24, 15, 29
244, 44, 21, 22, 24
245, 32, 27, 15, 28
246, 32, 31, 33, 23
247, 43, 26, 29, 30
248, 35, 32, 27, 22
249, 24, 16, 22, 26
250, 19, 25, 34, 10
251, 28, 31, 19, 26
252, 38, 26, 29, 17
253, 21, 40, 18, 31
254, 23, 28, 41, 16
255, 740, 3037, 3102, 2101
