Channel:,Lum, Red, Green, Blue
Means:,0.8420851, 0.9852616, 0.7693094, 1.7210615
Note: Peaks measured from 20% upward
Peaks:,383, 1375, 2460, 3587
PeaksLevels:,255, 255, 255, 255
0, 3364105, 2025982, 4079588, 105532
1, 4824602, 5982571, 4024231, 4793866
2, 44071, 228590, 129685, 3032736
3, 12077, 14572, 13794, 272393
4, 7217, 6124, 6914, 31798
5, 5181, 3901, 4527, 10332
6, 3441, 2878, 3478, 5881
7, 2418, 2237, 2720, 3994
8, 1951, 1738, 2145, 3070
9, 1494, 1380, 1601, 2575
10, 1387, 1099, 1315, 2310
11, 1089, 998, 1125, 1834
12, 988, 897, 914, 1578
13, 849, 780, 838, 1343
14, 739, 783, 669, 1113
15, 728, 681, 594, 956
16, 660, 621, 595, 826
17, 587, 627, 500, 788
18, 507, 518, 485, 716
19, 442, 490, 467, 582
20, 418, 549, 379, 553
21, 398, 444, 392, 572
22, 382, 393, 366, 434
23, 347, 389, 375, 443
24, 337, 406, 364, 392
25, 339, 320, 304, 385
26, 305, 335, 330, 359
27, 268, 301, 296, 301
28, 291, 311, 283, 276
29, 265, 276, 276, 278
30, 265, 287, 243, 286
31, 251, 269, 205, 295
32, 244, 229, 216, 243
33, 210, 274, 244, 225
34, 203, 229, 227, 234
35, 203, 209, 212, 186
36, 217, 234, 233, 223
37, 177, 235, 168, 242
38, 192, 227, 177, 218
39, 190, 218, 180, 189
40, 170, 209, 174, 191
41, 140, 180, 183, 187
42, 145, 167, 170, 192
43, 156, 170, 153, 154
44, 171, 147, 172, 179
45, 168, 176, 175, 175
46, 156, 159, 153, 139
47, 119, 132, 155, 148
48, 142, 162, 127, 154
49, 134, 165, 141, 154
50, 140, 121, 172, 130
51, 118, 127, 139, 135
52, 128, 95, 128, 130
53, 129, 113, 133, 142
54, 115, 115, 116, 145
55, 120, 110, 149, 108
56, 108, 116, 115, 112
57, 121, 118, 115, 119
58, 102, 98, 96, 104
59, 109, 109, 98, 130
60, 122, 95, 98, 121
61, 115, 93, 92, 96
62, 127, 91, 107, 128
63, 101, 93, 90, 116
64, 116, 115, 111, 109
65, 126, 94, 85, 112
66, 90, 78, 104, 98
67, 108, 80, 94, 93
68, 78, 86, 95, 80
69, 88, 74, 105, 90
70, 77, 90, 75, 87
71, 92, 107, 80, 86
72, 93, 56, 95, 91
73, 102, 72, 80, 90
74, 83, 78, 78, 84
75, 105, 87, 87, 76
76, 84, 84, 78, 101
77, 99, 83, 74, 96
78, 105, 80, 90, 90
79, 88, 71, 82, 86
80, 97, 69, 70, 91
81, 69, 67, 74, 85
82, 80, 63, 75, 104
83, 73, 73, 73, 80
84, 69, 66, 68, 96
85, 80, 51, 71, 81
86, 84, 62, 71, 71
87, 91, 56, 62, 74
88, 72, 69, 74, 88
89, 82, 77, 55, 76
90, 71, 69, 55, 69
91, 86, 73, 60, 63
92, 90, 58, 60, 50
93, 87, 69, 70, 67
94, 68, 72, 59, 67
95, 83, 76, 72, 66
96, 85, 52, 60, 75
97, 95, 52, 63, 56
98, 70, 49, 54, 69
99, 92, 51, 49, 58
100, 111, 53, 73, 58
101, 96, 69, 51, 59
102, 100, 54, 49, 44
103, 134, 41, 57, 63
104, 73, 55, 74, 51
105, 101, 31, 67, 40
106, 91, 46, 59, 56
107, 75, 47, 53, 42
108, 98, 43, 44, 40
109, 97, 51, 45, 49
110, 88, 32, 64, 36
111, 85, 43, 54, 28
112, 76, 49, 53, 44
113, 87, 36, 57, 34
114, 75, 35, 54, 35
115, 92, 40, 52, 31
116, 91, 44, 51, 24
117, 88, 29, 54, 38
118, 67, 28, 62, 25
119, 77, 44, 57, 26
120, 99, 30, 72, 37
121, 91, 27, 73, 39
122, 83, 40, 54, 44
123, 77, 26, 54, 23
124, 96, 36, 58, 32
125, 70, 35, 54, 35
126, 64, 32, 52, 28
127, 70, 35, 40, 39
128, 90, 29, 31, 33
129, 69, 34, 45, 31
130, 78, 25, 37, 30
131, 72, 34, 49, 40
132, 79, 25, 44, 22
133, 87, 25, 38, 34
134, 67, 36, 44, 31
135, 91, 31, 30, 40
136, 81, 24, 44, 28
137, 103, 18, 49, 24
138, 84, 29, 42, 23
139, 92, 26, 40, 28
140, 85, 26, 43, 26
141, 94, 33, 40, 21
142, 65, 27, 35, 26
143, 76, 25, 27, 27
144, 75, 25, 27, 31
145, 47, 25, 27, 28
146, 56, 22, 32, 35
147, 54, 16, 38, 24
148, 65, 39, 43, 41
149, 68, 23, 30, 13
150, 75, 20, 26, 23
151, 79, 29, 32, 33
152, 83, 19, 30, 22
153, 75, 15, 30, 22
154, 71, 24, 28, 23
155, 74, 12, 24, 27
156, 63, 22, 25, 17
157, 71, 26, 22, 15
158, 71, 18, 17, 21
159, 73, 21, 28, 33
160, 78, 19, 26, 18
161, 68, 27, 20, 27
162, 64, 17, 15, 25
163, 68, 37, 24, 16
164, 50, 16, 24, 27
165, 53, 19, 22, 24
166, 56, 23, 15, 14
167, 56, 24, 22, 27
168, 47, 17, 20, 21
169, 49, 21, 18, 22
170, 61, 15, 18, 22
171, 50, 11, 29, 20
172, 50, 15, 25, 35
173, 60, 22, 15, 15
174, 47, 20, 19, 18
175, 51, 31, 18, 18
176, 72, 25, 21, 19
177, 69, 30, 28, 12
178, 106, 15, 8, 17
179, 89, 22, 9, 14
180, 103, 10, 18, 21
181, 110, 15, 14, 19
182, 99, 14, 20, 16
183, 78, 17, 17, 14
184, 84, 21, 12, 17
185, 50, 22, 12, 21
186, 59, 13, 11, 18
187, 42, 17, 17, 20
188, 52, 17, 13, 14
189, 37, 8, 12, 16
190, 35, 14, 20, 14
191, 47, 22, 11, 13
192, 35, 14, 17, 17
193, 37, 19, 4, 18
194, 21, 16, 24, 16
195, 24, 14, 19, 17
196, 31, 21, 17, 19
197, 20, 19, 21, 14
198, 26, 21, 19, 16
199, 27, 24, 14, 26
200, 16, 27, 17, 20
201, 25, 13, 12, 25
202, 22, 16, 15, 15
203, 26, 14, 13, 21
204, 29, 19, 11, 14
205, 21, 13, 13, 19
206, 19, 18, 23, 31
207, 14, 23, 16, 20
208, 22, 22, 28, 23
209, 30, 28, 18, 20
210, 31, 23, 21, 22
211, 22, 21, 24, 20
212, 22, 15, 18, 11
213, 21, 11, 18, 25
214, 27, 21, 21, 26
215, 14, 26, 15, 14
216, 15, 20, 14, 15
217, 15, 12, 14, 18
218, 13, 15, 17, 23
219, 12, 22, 22, 26
220, 7, 18, 16, 25
221, 4, 15, 11, 21
222, 2, 12, 19, 12
223, 2, 15, 23, 9
224, 6, 17, 16, 18
225, 2, 18, 14, 26
226, 4, 20, 24, 12
227, 3, 12, 16, 24
228, 5, 20, 14, 24
229, 1, 20, 16, 23
230, 1, 15, 19, 31
231, 0, 16, 17, 32
232, 1, 31, 14, 21
233, 3, 21, 15, 22
234, 1, 16, 22, 31
235, 3, 15, 17, 16
236, 7, 13, 14, 25
237, 2, 20, 18, 28
238, 0, 9, 18, 26
239, 5, 17, 15, 15
240, 4, 17, 13, 22
241, 4, 15, 22, 25
242, 4, 21, 14, 22
243, 0, 21, 16, 25
244, 2, 20, 18, 23
245, 1, 5, 12, 23
246, 2, 13, 12, 34
247, 5, 15, 14, 18
248, 1, 19, 10, 14
249, 6, 21, 20, 26
250, 6, 15, 21, 30
251, 11, 16, 13, 13
252, 3, 14, 20, 21
253, 11, 11, 19, 18
254, 7, 13, 22, 20
255, 383, 1375, 2460, 3587
