Channel:,Lum, Red, Green, Blue
Means:,1.8953434, 1.9187173, 1.8104978, 2.973332
Note: Peaks measured from 20% upward
Peaks:,672, 3322, 4413, 5604
PeaksLevels:,255, 255, 255, 255
0, 90157, 292974, 421741, 76973
1, 4176597, 3782858, 4640563, 1081792
2, 3657974, 3352089, 2570491, 3198378
3, 270919, 687429, 500225, 2563357
4, 25111, 104536, 82967, 935105
5, 10667, 20074, 16891, 265704
6, 6799, 7108, 7458, 76879
7, 5551, 4139, 4836, 26074
8, 4414, 3099, 3773, 11168
9, 3410, 2382, 3057, 6278
10, 2601, 2023, 2728, 4316
11, 2073, 1749, 2343, 3127
12, 1567, 1477, 2126, 2635
13, 1327, 1274, 1797, 2169
14, 1221, 1204, 1568, 1940
15, 1153, 1034, 1343, 1736
16, 1013, 943, 1052, 1551
17, 911, 881, 932, 1395
18, 804, 728, 786, 1263
19, 727, 673, 714, 1156
20, 730, 585, 648, 1013
21, 585, 607, 632, 929
22, 596, 589, 559, 811
23, 605, 496, 539, 751
24, 530, 491, 489, 648
25, 445, 458, 514, 651
26, 473, 433, 426, 558
27, 427, 444, 372, 564
28, 407, 440, 391, 538
29, 413, 412, 349, 446
30, 402, 432, 353, 436
31, 384, 384, 306, 466
32, 368, 341, 341, 395
33, 322, 358, 311, 399
34, 292, 349, 315, 419
35, 307, 296, 284, 346
36, 268, 309, 279, 339
37, 273, 318, 243, 344
38, 277, 293, 269, 313
39, 251, 280, 247, 328
40, 199, 231, 262, 269
41, 226, 213, 245, 270
42, 233, 252, 237, 291
43, 228, 241, 219, 250
44, 258, 247, 226, 227
45, 200, 219, 204, 233
46, 212, 233, 176, 240
47, 198, 218, 176, 214
48, 213, 216, 171, 205
49, 204, 179, 172, 190
50, 196, 208, 166, 197
51, 156, 196, 172, 185
52, 189, 188, 156, 186
53, 155, 157, 180, 173
54, 162, 179, 175, 180
55, 163, 159, 173, 147
56, 163, 156, 164, 136
57, 167, 184, 156, 166
58, 133, 169, 133, 139
59, 152, 186, 136, 157
60, 131, 153, 119, 149
61, 118, 139, 133, 140
62, 141, 159, 136, 174
63, 115, 129, 130, 141
64, 140, 133, 126, 129
65, 140, 132, 115, 113
66, 142, 150, 112, 124
67, 126, 147, 130, 125
68, 112, 124, 133, 119
69, 108, 116, 116, 128
70, 112, 103, 133, 98
71, 102, 137, 112, 126
72, 115, 112, 104, 108
73, 130, 110, 120, 117
74, 104, 121, 86, 118
75, 96, 123, 101, 116
76, 102, 104, 94, 111
77, 97, 114, 95, 105
78, 107, 113, 104, 101
79, 111, 95, 97, 106
80, 102, 88, 96, 97
81, 103, 93, 80, 105
82, 99, 94, 81, 84
83, 99, 96, 99, 84
84, 83, 98, 90, 119
85, 105, 92, 84, 83
86, 82, 78, 86, 87
87, 81, 93, 105, 94
88, 92, 88, 64, 95
89, 101, 78, 94, 102
90, 106, 111, 92, 96
91, 97, 84, 84, 98
92, 88, 63, 82, 82
93, 80, 74, 72, 76
94, 80, 61, 77, 96
95, 89, 81, 111, 84
96, 96, 63, 72, 95
97, 87, 78, 94, 89
98, 116, 80, 79, 71
99, 98, 83, 93, 81
100, 113, 74, 76, 78
101, 115, 85, 68, 74
102, 113, 53, 64, 70
103, 109, 68, 91, 67
104, 123, 60, 72, 78
105, 110, 67, 77, 79
106, 113, 57, 65, 71
107, 93, 79, 65, 68
108, 110, 61, 72, 68
109, 100, 57, 47, 84
110, 88, 79, 78, 82
111, 87, 48, 64, 73
112, 107, 52, 72, 73
113, 95, 63, 82, 63
114, 92, 62, 70, 66
115, 90, 57, 51, 52
116, 88, 60, 61, 87
117, 84, 45, 55, 60
118, 97, 47, 51, 64
119, 95, 66, 71, 61
120, 74, 54, 61, 70
121, 100, 52, 56, 67
122, 113, 50, 58, 61
123, 99, 56, 68, 60
124, 98, 53, 58, 68
125, 107, 55, 50, 77
126, 88, 62, 81, 66
127, 91, 50, 68, 63
128, 93, 55, 53, 61
129, 87, 51, 63, 56
130, 87, 51, 67, 52
131, 101, 62, 78, 48
132, 88, 37, 69, 63
133, 92, 57, 63, 50
134, 73, 41, 58, 75
135, 94, 60, 72, 67
136, 99, 42, 49, 57
137, 86, 48, 55, 48
138, 84, 51, 52, 53
139, 86, 47, 66, 64
140, 98, 51, 60, 55
141, 89, 35, 56, 55
142, 90, 34, 44, 63
143, 102, 44, 49, 51
144, 87, 45, 49, 63
145, 88, 44, 56, 59
146, 91, 42, 42, 66
147, 106, 40, 46, 65
148, 93, 56, 50, 48
149, 115, 49, 55, 52
150, 113, 46, 60, 54
151, 104, 44, 51, 57
152, 94, 43, 42, 46
153, 104, 51, 46, 45
154, 86, 47, 63, 51
155, 102, 40, 66, 48
156, 95, 46, 55, 56
157, 67, 32, 55, 40
158, 94, 36, 42, 48
159, 99, 37, 51, 59
160, 98, 33, 45, 41
161, 91, 30, 38, 43
162, 101, 41, 51, 39
163, 81, 36, 43, 54
164, 89, 33, 36, 46
165, 72, 32, 58, 40
166, 95, 33, 43, 52
167, 78, 30, 54, 40
168, 79, 41, 33, 38
169, 81, 26, 54, 45
170, 80, 40, 50, 37
171, 79, 29, 37, 42
172, 74, 32, 50, 48
173, 89, 16, 50, 46
174, 87, 24, 38, 37
175, 104, 28, 48, 40
176, 116, 30, 36, 31
177, 124, 31, 52, 36
178, 111, 33, 46, 39
179, 151, 14, 52, 34
180, 134, 35, 41, 32
181, 136, 28, 47, 33
182, 151, 34, 34, 24
183, 137, 30, 34, 28
184, 139, 29, 43, 31
185, 146, 29, 49, 28
186, 112, 29, 39, 25
187, 137, 27, 34, 38
188, 129, 27, 36, 28
189, 117, 26, 34, 21
190, 108, 22, 44, 29
191, 105, 17, 48, 32
192, 110, 30, 33, 21
193, 90, 23, 63, 25
194, 73, 22, 51, 31
195, 83, 20, 54, 22
196, 81, 21, 39, 22
197, 80, 23, 32, 26
198, 84, 25, 41, 22
199, 82, 22, 39, 26
200, 78, 14, 30, 23
201, 70, 23, 46, 25
202, 78, 16, 48, 33
203, 80, 28, 41, 34
204, 84, 32, 40, 24
205, 85, 23, 24, 21
206, 69, 19, 39, 24
207, 76, 25, 33, 23
208, 69, 26, 30, 24
209, 87, 29, 27, 34
210, 52, 26, 43, 26
211, 71, 20, 27, 33
212, 97, 21, 29, 30
213, 75, 33, 36, 35
214, 82, 27, 26, 36
215, 85, 28, 34, 19
216, 75, 22, 28, 37
217, 76, 21, 20, 45
218, 82, 21, 41, 18
219, 78, 30, 35, 18
220, 58, 31, 26, 36
221, 65, 32, 24, 26
222, 63, 35, 30, 29
223, 46, 27, 24, 26
224, 45, 23, 20, 41
225, 40, 14, 26, 33
226, 33, 21, 31, 33
227, 43, 28, 32, 44
228, 33, 37, 33, 31
229, 39, 25, 17, 38
230, 31, 19, 33, 30
231, 26, 29, 22, 30
232, 23, 31, 26, 33
233, 21, 27, 31, 33
234, 22, 34, 29, 42
235, 20, 38, 28, 35
236, 15, 22, 28, 34
237, 21, 48, 32, 21
238, 16, 50, 29, 25
239, 20, 34, 35, 39
240, 14, 22, 14, 34
241, 20, 23, 21, 33
242, 16, 27, 29, 36
243, 10, 40, 22, 35
244, 17, 37, 30, 35
245, 15, 33, 33, 36
246, 19, 50, 39, 21
247, 18, 30, 28, 33
248, 13, 26, 31, 26
249, 9, 26, 15, 30
250, 10, 42, 24, 34
251, 11, 36, 18, 27
252, 14, 34, 30, 29
253, 12, 40, 24, 28
254, 17, 46, 24, 30
255, 672, 3322, 4413, 5604
