Channel:,Lum, Red, Green, Blue
Means:,1.162698, 1.1627502, 1.0045049, 2.2519164
Note: Peaks measured from 20% upward
Peaks:,1306, 3524, 5552, 6812
PeaksLevels:,255, 255, 255, 255
0, 2329007, 2202132, 3753040, 277258
1, 5653550, 5373084, 4105908, 2917788
2, 207990, 600119, 330642, 3827477
3, 26466, 50699, 30954, 975791
4, 12294, 13892, 12225, 167166
5, 7347, 7274, 7599, 39315
6, 5214, 4791, 5226, 15648
7, 4025, 3410, 3791, 9220
8, 3172, 2573, 2899, 6374
9, 2497, 2127, 2407, 4787
10, 2128, 1692, 2000, 3953
11, 1797, 1426, 1759, 3075
12, 1574, 1211, 1561, 2563
13, 1382, 1082, 1391, 2078
14, 1193, 993, 1165, 1846
15, 1217, 836, 1045, 1552
16, 1135, 830, 964, 1378
17, 1032, 731, 936, 1235
18, 943, 683, 814, 1115
19, 944, 637, 734, 1035
20, 862, 583, 686, 904
21, 724, 585, 638, 852
22, 694, 525, 599, 787
23, 636, 511, 585, 669
24, 568, 415, 483, 672
25, 531, 418, 483, 603
26, 496, 384, 463, 621
27, 461, 355, 444, 548
28, 447, 331, 423, 516
29, 434, 368, 426, 516
30, 361, 329, 368, 474
31, 334, 275, 370, 480
32, 327, 308, 359, 482
33, 319, 297, 376, 432
34, 277, 266, 352, 410
35, 267, 253, 328, 398
36, 232, 261, 294, 355
37, 258, 248, 290, 386
38, 234, 228, 262, 394
39, 257, 241, 258, 346
40, 227, 229, 257, 366
41, 212, 233, 217, 341
42, 192, 198, 213, 318
43, 202, 219, 203, 325
44, 221, 205, 206, 306
45, 201, 189, 202, 279
46, 189, 179, 200, 308
47, 186, 184, 162, 282
48, 183, 174, 182, 291
49, 153, 189, 174, 272
50, 161, 183, 168, 257
51, 197, 160, 178, 217
52, 181, 165, 147, 249
53, 176, 158, 144, 216
54, 144, 168, 139, 209
55, 120, 132, 172, 198
56, 172, 159, 128, 178
57, 140, 138, 140, 183
58, 143, 145, 143, 141
59, 148, 119, 119, 157
60, 142, 125, 170, 158
61, 120, 127, 126, 166
62, 120, 128, 131, 142
63, 120, 115, 113, 157
64, 122, 136, 115, 136
65, 126, 136, 90, 163
66, 106, 112, 106, 133
67, 118, 110, 97, 140
68, 118, 112, 117, 128
69, 109, 92, 130, 102
70, 101, 111, 115, 132
71, 94, 114, 128, 111
72, 123, 102, 100, 116
73, 111, 115, 92, 107
74, 103, 117, 105, 107
75, 110, 114, 103, 108
76, 88, 83, 88, 113
77, 98, 95, 110, 98
78, 79, 87, 115, 99
79, 89, 91, 101, 112
80, 90, 93, 96, 89
81, 87, 74, 97, 89
82, 86, 81, 90, 89
83, 104, 90, 66, 83
84, 100, 88, 88, 77
85, 101, 91, 99, 84
86, 86, 88, 85, 86
87, 86, 80, 93, 78
88, 106, 88, 78, 85
89, 75, 78, 76, 88
90, 84, 86, 76, 70
91, 99, 79, 93, 84
92, 105, 79, 95, 70
93, 83, 65, 72, 65
94, 70, 81, 86, 89
95, 103, 66, 67, 77
96, 78, 61, 79, 68
97, 86, 77, 95, 66
98, 93, 71, 67, 74
99, 110, 81, 77, 67
100, 106, 72, 78, 60
101, 87, 78, 66, 66
102, 93, 60, 68, 75
103, 122, 74, 69, 65
104, 83, 60, 64, 62
105, 112, 57, 53, 71
106, 115, 57, 63, 48
107, 91, 56, 59, 51
108, 97, 71, 49, 53
109, 87, 53, 51, 64
110, 104, 59, 57, 69
111, 75, 63, 49, 61
112, 106, 43, 57, 56
113, 110, 63, 68, 58
114, 102, 69, 64, 47
115, 95, 61, 59, 60
116, 95, 59, 60, 57
117, 101, 49, 57, 52
118, 74, 47, 53, 53
119, 87, 54, 42, 61
120, 109, 55, 46, 49
121, 88, 48, 47, 46
122, 82, 44, 54, 48
123, 93, 56, 60, 47
124, 81, 53, 55, 49
125, 93, 47, 58, 48
126, 79, 63, 56, 47
127, 91, 54, 47, 40
128, 75, 54, 50, 65
129, 78, 51, 42, 44
130, 91, 49, 39, 46
131, 89, 55, 42, 39
132, 72, 37, 42, 44
133, 67, 48, 50, 47
134, 80, 40, 33, 53
135, 79, 40, 37, 62
136, 73, 39, 44, 59
137, 84, 52, 42, 55
138, 69, 42, 41, 55
139, 79, 40, 36, 41
140, 70, 36, 35, 38
141, 84, 45, 50, 38
142, 85, 33, 44, 51
143, 78, 37, 56, 36
144, 86, 51, 45, 35
145, 77, 43, 34, 37
146, 77, 36, 40, 44
147, 71, 42, 36, 39
148, 74, 33, 46, 33
149, 72, 44, 41, 33
150, 75, 45, 41, 40
151, 82, 36, 42, 30
152, 75, 43, 43, 44
153, 77, 51, 44, 33
154, 65, 38, 32, 48
155, 67, 40, 33, 43
156, 73, 34, 28, 58
157, 49, 40, 39, 39
158, 73, 28, 31, 36
159, 58, 41, 25, 36
160, 63, 32, 26, 38
161, 67, 42, 30, 45
162, 54, 36, 29, 44
163, 62, 36, 26, 40
164, 55, 37, 23, 39
165, 71, 40, 25, 36
166, 53, 37, 41, 41
167, 64, 20, 34, 34
168, 54, 23, 30, 30
169, 51, 35, 25, 46
170, 68, 27, 27, 38
171, 55, 44, 36, 38
172, 66, 33, 24, 40
173, 54, 39, 34, 34
174, 66, 31, 27, 37
175, 88, 32, 16, 45
176, 83, 32, 25, 43
177, 72, 36, 22, 32
178, 83, 34, 25, 49
179, 87, 31, 34, 36
180, 95, 40, 30, 35
181, 97, 25, 38, 27
182, 89, 26, 27, 36
183, 86, 22, 31, 30
184, 69, 22, 21, 26
185, 77, 28, 40, 34
186, 84, 22, 38, 44
187, 71, 22, 31, 33
188, 81, 19, 30, 38
189, 79, 31, 32, 22
190, 95, 31, 16, 48
191, 87, 21, 19, 56
192, 86, 38, 26, 35
193, 94, 39, 28, 36
194, 73, 27, 27, 45
195, 92, 23, 30, 35
196, 75, 36, 26, 35
197, 100, 41, 36, 35
198, 83, 35, 37, 35
199, 76, 31, 30, 32
200, 72, 31, 49, 32
201, 76, 34, 40, 32
202, 67, 24, 38, 32
203, 82, 34, 37, 34
204, 68, 37, 38, 39
205, 64, 36, 37, 33
206, 69, 30, 31, 39
207, 60, 30, 41, 40
208, 81, 42, 38, 42
209, 65, 50, 37, 42
210, 77, 33, 32, 40
211, 73, 25, 26, 38
212, 60, 33, 36, 48
213, 73, 31, 41, 27
214, 67, 38, 34, 38
215, 59, 27, 44, 49
216, 59, 30, 20, 45
217, 72, 39, 39, 40
218, 63, 26, 42, 47
219, 56, 26, 37, 32
220, 72, 32, 34, 50
221, 59, 28, 29, 47
222, 73, 38, 21, 43
223, 58, 39, 29, 51
224, 62, 35, 32, 47
225, 64, 34, 28, 37
226, 52, 45, 28, 44
227, 54, 43, 34, 43
228, 67, 29, 22, 29
229, 57, 36, 29, 49
230, 55, 37, 26, 53
231, 45, 47, 35, 51
232, 54, 47, 24, 47
233, 54, 40, 31, 52
234, 63, 39, 32, 37
235, 70, 42, 41, 53
236, 58, 38, 24, 46
237, 61, 43, 37, 55
238, 72, 39, 28, 56
239, 82, 43, 25, 52
240, 74, 41, 32, 51
241, 76, 29, 33, 39
242, 71, 34, 33, 62
243, 79, 38, 35, 46
244, 98, 35, 33, 48
245, 92, 35, 28, 40
246, 78, 35, 33, 43
247, 91, 41, 32, 48
248, 80, 30, 33, 47
249, 101, 27, 35, 51
250, 96, 33, 46, 33
251, 73, 29, 30, 45
252, 95, 24, 34, 51
253, 62, 20, 37, 54
254, 63, 23, 36, 55
255, 1306, 3524, 5552, 6812
