Channel:,Lum, Red, Green, Blue
Means:,0.9642759, 1.0657221, 0.87747735, 1.8378875
Note: Peaks measured from 20% upward
Peaks:,454, 1816, 2983, 4033
PeaksLevels:,255, 255, 255, 255
0, 2668882, 1729326, 3553070, 87082
1, 5493579, 6182836, 4475840, 4308528
2, 61513, 315267, 196564, 3415878
3, 14248, 18701, 16331, 371121
4, 7664, 7008, 7771, 43851
5, 5518, 4388, 4893, 12725
6, 4181, 3161, 3719, 6981
7, 3124, 2347, 2886, 4586
8, 2357, 2018, 2320, 3501
9, 1836, 1619, 1845, 2911
10, 1486, 1389, 1568, 2460
11, 1367, 1167, 1310, 2106
12, 1103, 1015, 1094, 1837
13, 1035, 860, 885, 1629
14, 877, 819, 877, 1427
15, 790, 719, 773, 1268
16, 677, 690, 641, 1097
17, 647, 640, 652, 992
18, 642, 635, 519, 823
19, 561, 532, 525, 789
20, 546, 521, 461, 683
21, 489, 484, 454, 641
22, 475, 476, 447, 577
23, 467, 444, 391, 533
24, 359, 407, 403, 539
25, 370, 378, 371, 417
26, 370, 401, 381, 420
27, 325, 347, 331, 381
28, 314, 347, 315, 370
29, 341, 315, 290, 349
30, 308, 299, 283, 344
31, 299, 293, 255, 293
32, 264, 245, 286, 278
33, 254, 261, 258, 269
34, 229, 257, 257, 260
35, 254, 252, 224, 238
36, 204, 245, 184, 243
37, 231, 259, 198, 191
38, 230, 224, 182, 217
39, 250, 227, 203, 187
40, 221, 216, 180, 202
41, 164, 198, 178, 168
42, 177, 226, 182, 183
43, 158, 193, 172, 178
44, 182, 193, 157, 172
45, 154, 171, 138, 164
46, 166, 183, 158, 171
47, 149, 173, 140, 181
48, 165, 191, 131, 144
49, 163, 174, 138, 157
50, 151, 176, 145, 155
51, 140, 150, 151, 149
52, 128, 132, 136, 150
53, 108, 131, 143, 127
54, 137, 162, 149, 132
55, 105, 144, 123, 141
56, 110, 135, 123, 117
57, 138, 123, 104, 130
58, 129, 119, 116, 124
59, 147, 128, 111, 115
60, 137, 111, 97, 122
61, 107, 107, 85, 122
62, 91, 109, 108, 122
63, 100, 118, 108, 97
64, 91, 91, 109, 117
65, 93, 101, 107, 101
66, 95, 78, 89, 102
67, 119, 106, 82, 112
68, 116, 112, 96, 84
69, 93, 92, 98, 110
70, 104, 86, 97, 103
71, 100, 94, 104, 83
72, 93, 76, 84, 91
73, 105, 75, 77, 99
74, 96, 83, 87, 86
75, 80, 91, 68, 85
76, 71, 80, 73, 92
77, 76, 86, 99, 102
78, 75, 70, 93, 91
79, 85, 85, 82, 87
80, 77, 80, 66, 79
81, 91, 76, 68, 77
82, 86, 76, 81, 86
83, 67, 75, 84, 96
84, 88, 73, 69, 81
85, 82, 66, 63, 85
86, 95, 65, 88, 70
87, 75, 63, 72, 78
88, 98, 71, 85, 83
89, 79, 66, 67, 85
90, 74, 66, 90, 74
91, 79, 72, 61, 70
92, 72, 66, 63, 73
93, 77, 57, 48, 85
94, 87, 71, 61, 97
95, 87, 71, 64, 82
96, 73, 58, 64, 77
97, 86, 65, 65, 62
98, 71, 64, 50, 78
99, 82, 73, 62, 77
100, 85, 63, 63, 79
101, 76, 57, 53, 61
102, 92, 56, 71, 74
103, 99, 52, 55, 83
104, 102, 58, 63, 75
105, 85, 66, 55, 68
106, 97, 66, 56, 75
107, 84, 71, 53, 74
108, 94, 70, 63, 55
109, 88, 76, 60, 69
110, 88, 57, 82, 56
111, 90, 56, 76, 58
112, 72, 60, 61, 57
113, 78, 50, 51, 56
114, 103, 44, 72, 58
115, 72, 52, 61, 57
116, 62, 47, 52, 44
117, 70, 38, 61, 40
118, 71, 51, 56, 49
119, 77, 71, 62, 43
120, 89, 48, 51, 28
121, 80, 46, 55, 37
122, 83, 47, 46, 20
123, 64, 40, 54, 32
