Channel:,Lum, Red, Green, Blue
Means:,0.3749402, 0.67068624, 0.38214567, 1.3175555
Note: Peaks measured from 20% upward
Peaks:,153, 201, 187, 567
PeaksLevels:,255, 255, 255, 255
0, 5903564, 3291540, 5801553, 213003
1, 2346432, 4928371, 2443933, 6279827
2, 14676, 44918, 19811, 1700743
3, 5050, 6883, 5925, 63538
4, 2899, 3732, 3124, 9864
5, 2042, 2365, 2002, 4773
6, 1502, 1676, 1556, 2784
7, 1195, 1324, 1150, 1859
8, 1017, 1032, 930, 1406
9, 799, 919, 811, 1017
10, 688, 750, 693, 914
11, 649, 692, 628, 748
12, 564, 583, 540, 690
13, 491, 549, 537, 603
14, 477, 464, 454, 541
15, 438, 440, 480, 527
16, 377, 419, 447, 488
17, 383, 340, 382, 431
18, 365, 360, 422, 425
19, 352, 340, 365, 409
20, 309, 278, 341, 403
21, 294, 294, 332, 406
22, 288, 295, 330, 344
23, 297, 238, 347, 326
24, 264, 220, 310, 266
25, 272, 194, 288, 240
26, 214, 174, 285, 225
27, 227, 174, 285, 195
28, 204, 135, 270, 173
29, 232, 134, 242, 168
30, 207, 131, 228, 157
31, 228, 116, 191, 150
32, 209, 105, 174, 136
33, 193, 120, 142, 129
34, 202, 114, 121, 112
35, 165, 105, 129, 111
36, 154, 101, 90, 110
37, 179, 95, 91, 106
38, 136, 103, 92, 114
39, 174, 107, 86, 92
40, 141, 83, 87, 87
41, 158, 81, 78, 95
42, 122, 82, 87, 93
43, 130, 69, 57, 83
44, 135, 81, 60, 71
45, 119, 77, 61, 75
46, 125, 64, 71, 72
47, 143, 83, 51, 77
48, 122, 70, 55, 65
49, 127, 92, 58, 76
50, 136, 69, 41, 78
51, 100, 64, 62, 61
52, 115, 40, 54, 65
53, 95, 56, 77, 51
54, 118, 40, 40, 49
55, 102, 51, 49, 57
56, 96, 48, 37, 65
57, 94, 48, 29, 60
58, 86, 42, 47, 51
59, 102, 32, 42, 50
60, 89, 40, 36, 63
61, 105, 45, 52, 44
62, 80, 39, 56, 39
63, 89, 37, 43, 42
64, 94, 45, 42, 48
65, 72, 41, 36, 35
66, 68, 40, 42, 37
67, 63, 37, 35, 38
68, 50, 37, 35, 39
69, 67, 34, 37, 42
70, 78, 42, 37, 34
71, 68, 42, 31, 44
72, 77, 32, 35, 46
73, 71, 25, 26, 33
74, 75, 36, 45, 33
75, 64, 24, 38, 41
76, 78, 35, 38, 28
77, 58, 27, 33, 31
78, 87, 42, 43, 34
79, 57, 37, 31, 36
80, 57, 31, 31, 30
81, 54, 32, 34, 35
82, 55, 32, 33, 29
83, 44, 21, 28, 31
84, 54, 35, 27, 34
85, 38, 27, 43, 27
86, 46, 35, 38, 35
87, 59, 25, 29, 26
88, 63, 31, 34, 26
89, 48, 33, 33, 28
90, 47, 24, 25, 29
91, 64, 38, 42, 23
92, 54, 22, 21, 31
93, 61, 25, 36, 27
94, 78, 38, 34, 19
95, 97, 30, 32, 22
96, 100, 24, 23, 38
