Channel:,Lum, Red, Green, Blue
Means:,1.1539376, 1.2377597, 1.0700663, 1.9971095
Note: Peaks measured from 20% upward
Peaks:,632, 2819, 4040, 5363
PeaksLevels:,255, 255, 255, 255
0, 1835207, 1155733, 2800084, 87420
1, 6261823, 6514348, 5074585, 3913837
2, 110376, 534850, 331804, 3644455
3, 18848, 30363, 24080, 499568
4, 9117, 8833, 9419, 64431
5, 5827, 5268, 5566, 17319
6, 4647, 3891, 4149, 9003
7, 4036, 2882, 3178, 5690
8, 3218, 2293, 2690, 3983
9, 2544, 1937, 2371, 3087
10, 1985, 1677, 1976, 2602
11, 1528, 1459, 1632, 2166
12, 1369, 1267, 1480, 1995
13, 1297, 1152, 1286, 1832
14, 1030, 1011, 1070, 1607
15, 977, 868, 952, 1530
16, 860, 734, 818, 1348
17, 865, 759, 746, 1229
18, 711, 656, 705, 1146
19, 655, 593, 629, 1043
20, 588, 604, 620, 939
21, 565, 528, 552, 820
22, 547, 538, 515, 745
23, 548, 477, 441, 626
24, 483, 478, 424, 626
25, 440, 500, 404, 567
26, 450, 425, 380, 513
27, 433, 428, 369, 540
28, 389, 378, 320, 517
29, 367, 373, 335, 455
30, 345, 372, 340, 416
31, 332, 364, 307, 398
32, 295, 377, 305, 426
33, 292, 319, 272, 346
34, 271, 296, 300, 315
35, 266, 284, 269, 311
36, 281, 278, 271, 310
37, 230, 288, 235, 281
38, 252, 244, 224, 269
39, 246, 251, 246, 265
40, 226, 261, 244, 269
41, 207, 251, 252, 241
42, 221, 206, 208, 237
43, 212, 203, 209, 230
44, 207, 218, 176, 209
45, 214, 225, 209, 216
46, 221, 206, 171, 192
47, 173, 195, 181, 178
48, 172, 202, 176, 160
49, 198, 187, 159, 215
50, 168, 184, 189, 192
51, 183, 189, 172, 163
52, 178, 162, 170, 142
53, 164, 179, 145, 155
54, 176, 163, 143, 180
55, 144, 182, 129, 143
56, 142, 151, 136, 143
57, 133, 158, 155, 146
58, 133, 152, 145, 157
59, 134, 169, 169, 143
60, 146, 133, 145, 137
61, 119, 146, 138, 136
62, 127, 124, 139, 131
63, 118, 131, 117, 132
64, 116, 135, 113, 127
65, 112, 130, 111, 134
66, 109, 129, 104, 124
67, 123, 106, 94, 107
68, 128, 133, 104, 125
69, 137, 114, 109, 115
70, 122, 127, 128, 105
71, 105, 105, 105, 118
72, 107, 91, 108, 101
73, 94, 105, 114, 100
74, 103, 97, 112, 111
75, 95, 107, 102, 120
76, 108, 121, 103, 105
77, 93, 100, 114, 132
78, 115, 91, 91, 92
79, 89, 75, 87, 97
80, 98, 92, 90, 86
81, 98, 101, 85, 100
82, 104, 89, 88, 98
83, 114, 85, 90, 87
84, 98, 84, 87, 98
85, 105, 77, 105, 107
86, 101, 99, 88, 110
87, 100, 101, 96, 85
88, 91, 77, 93, 97
89, 84, 69, 86, 88
90, 89, 80, 75, 96
