Channel:,Lum, Red, Green, Blue
Means:,0.93858194, 1.0578591, 0.79391515, 1.9064364
Note: Peaks measured from 20% upward
Peaks:,534, 1904, 2995, 4039
PeaksLevels:,255, 255, 255, 255
0, 2910170, 2008209, 4185528, 427659
1, 5191700, 5614864, 3820217, 3618504
2, 114817, 581590, 210583, 3413955
3, 18758, 37991, 20472, 652852
4, 9274, 10815, 9258, 93313
5, 5819, 5853, 5934, 23185
6, 3952, 3867, 4124, 10926
7, 3100, 2732, 3281, 6872
8, 2537, 2111, 2675, 4873
9, 2198, 1728, 2283, 3562
10, 1968, 1356, 1759, 2883
11, 1778, 1140, 1537, 2186
12, 1499, 978, 1399, 1859
13, 1341, 863, 1216, 1503
14, 1127, 724, 1002, 1299
15, 1064, 659, 870, 1236
16, 880, 651, 857, 1021
17, 772, 568, 766, 951
18, 672, 527, 677, 925
19, 609, 486, 690, 812
20, 513, 448, 603, 767
21, 435, 446, 588, 665
22, 410, 389, 519, 675
23, 393, 376, 482, 594
24, 382, 371, 438, 607
25, 369, 366, 402, 545
26, 313, 338, 374, 477
27, 304, 336, 326, 505
28, 288, 260, 333, 503
29, 322, 253, 257, 439
30, 291, 240, 278, 443
31, 261, 237, 262, 381
32, 200, 244, 232, 348
33, 251, 219, 222, 319
34, 250, 204, 233, 300
35, 202, 210, 199, 296
36, 208, 189, 212, 278
37, 198, 185, 183, 264
38, 195, 165, 190, 245
39, 170, 189, 189, 226
40, 175, 147, 178, 203
41, 171, 162, 193, 211
42, 157, 167, 151, 216
43, 169, 153, 174, 180
44, 149, 128, 180, 191
45, 152, 140, 172, 170
46, 137, 156, 151, 177
47, 165, 119, 136, 159
48, 136, 134, 140, 155
49, 122, 125, 144, 145
50, 117, 140, 126, 145
51, 117, 115, 155, 148
52, 140, 128, 121, 131
53, 150, 104, 147, 151
54, 152, 102, 129, 143
55, 118, 117, 117, 94
56, 110, 119, 145, 108
57, 114, 115, 121, 98
58, 106, 93, 108, 122
59, 124, 117, 135, 129
60, 109, 79, 117, 93
61, 79, 77, 115, 113
62, 93, 88, 113, 102
63, 104, 81, 103, 86
64, 107, 106, 97, 84
65, 94, 81, 75, 83
66, 86, 79, 80, 66
67, 107, 86, 82, 81
68, 81, 100, 84, 85
69, 101, 105, 87, 80
70, 85, 59, 72, 82
71, 83, 68, 99, 76
72, 91, 80, 74, 73
73, 78, 82, 71, 89
74, 78, 77, 74, 74
75, 78, 77, 75, 80
76, 85, 78, 78, 72
77, 67, 71, 65, 60
78, 85, 66, 67, 75
79, 79, 75, 68, 70
80, 87, 79, 58, 50
81, 59, 41, 46, 54
82, 82, 77, 62, 54
83, 51, 80, 55, 65
84, 72, 58, 60, 62
85, 72, 52, 44, 58
86, 75, 64, 40, 63
87, 62, 62, 63, 61
88, 59, 49, 63, 61
89, 68, 57, 52, 58
90, 69, 62, 46, 47
91, 61, 51, 62, 66
92, 65, 51, 48, 57
93, 88, 45, 40, 60
94, 67, 50, 54, 46
95, 73, 36, 39, 64
96, 75, 46, 48, 45
97, 64, 49, 51, 54
98, 74, 59, 47, 55
99, 86, 47, 47, 54
100, 77, 44, 47, 44
101, 74, 40, 42, 39
102, 87, 41, 41, 35
103, 97, 31, 43, 39
104, 95, 47, 41, 58
105, 87, 46, 45, 50
