Channel:,Lum, Red, Green, Blue
Means:,16.162714, 13.325444, 13.676417, 22.486454
Note: Peaks measured from 20% upward
Peaks:,716, 3239, 4977, 5957
PeaksLevels:,255, 255, 255, 255
0, 0, 99, 78, 84
1, 0, 36, 38, 16
2, 0, 74, 64, 18
3, 0, 228, 229, 23
4, 0, 1580, 1549, 37
5, 0, 7044, 6889, 76
6, 1, 23601, 23157, 255
7, 24, 67159, 59205, 803
8, 103, 165178, 128561, 2071
9, 932, 360001, 256843, 4695
10, 9472, 678982, 506001, 11176
11, 58574, 1064310, 916395, 20556
12, 237048, 1339699, 1339026, 37258
13, 645532, 1354265, 1478350, 64753
14, 1233585, 1119595, 1256017, 108293
15, 1665208, 793353, 869784, 173530
16, 1641385, 505871, 539447, 266487
17, 1233599, 306048, 327007, 389304
18, 748177, 180555, 202591, 530610
19, 387769, 106999, 127161, 671285
20, 185221, 64046, 79379, 783359
21, 89227, 39543, 49085, 863375
22, 46674, 25308, 30951, 832705
23, 26551, 16810, 19585, 761997
24, 17004, 11773, 12754, 650263
25, 11293, 8552, 8830, 526891
26, 8331, 6324, 6385, 408189
27, 6035, 5011, 4846, 305719
28, 4523, 3945, 3902, 225452
29, 3352, 3232, 3076, 163581
30, 2542, 2586, 2612, 117534
31, 2023, 2152, 2249, 89781
32, 1643, 1803, 1946, 60713
33, 1276, 1554, 1677, 44448
34, 1156, 1389, 1493, 32860
35, 895, 1212, 1257, 24368
36, 768, 1144, 1146, 18320
37, 696, 945, 941, 14402
38, 604, 876, 876, 11197
39, 521, 776, 816, 8688
40, 497, 672, 691, 7157
41, 411, 601, 609, 5856
42, 406, 579, 586, 5076
43, 361, 553, 550, 4044
44, 321, 476, 440, 3419
45, 352, 452, 454, 2886
46, 317, 412, 415, 2480
47, 291, 427, 396, 2238
48, 260, 366, 334, 1926
49, 254, 372, 302, 1709
50, 262, 334, 274, 1512
51, 236, 292, 264, 1349
52, 237, 279, 249, 1308
53, 200, 266, 217, 1060
54, 197, 300, 221, 961
55, 191, 269, 190, 913
56, 198, 268, 186, 770
57, 208, 232, 189, 746
58, 171, 230, 205, 674
59, 168, 192, 173, 609
60, 174, 211, 155, 561
61, 139, 214, 161, 487
62, 141, 204, 169, 482
63, 153, 180, 136, 473
64, 154, 183, 138, 399
65, 143, 161, 142, 454
66, 128, 182, 126, 365
67, 139, 139, 127, 352
68, 120, 152, 128, 302
69, 97, 131, 110, 314
70, 110, 156, 107, 300
71, 128, 121, 110, 293
72, 113, 113, 123, 243
73, 101, 126, 93, 230
74, 106, 133, 115, 268
75, 102, 114, 95, 222
76, 101, 106, 107, 211
77, 124, 115, 117, 199
78, 94, 95, 109, 222
79, 90, 117, 87, 192
80, 105, 116, 101, 172
81, 92, 102, 78, 182
82, 99, 105, 71, 165
83, 104, 89, 84, 155
84, 97, 80, 84, 158
85, 94, 87, 72, 148
86, 81, 79, 67, 132
87, 90, 95, 99, 146
88, 93, 82, 69, 137
89, 85, 102, 72, 129
90, 78, 68, 77, 131
91, 87, 76, 75, 131
92, 73, 74, 63, 118
93, 73, 68, 69, 108
94, 78, 73, 74, 128
95, 85, 66, 73, 115
96, 98, 53, 85, 122
97, 75, 64, 85, 111
98, 73, 69, 65, 98
99, 80, 64, 64, 72
100, 89, 50, 76, 75
101, 83, 53, 71, 91
102, 90, 50, 75, 108
103, 104, 49, 71, 104
104, 92, 64, 72, 81
105, 78, 52, 74, 95
106, 92, 52, 83, 100
107, 99, 65, 72, 100
108, 85, 45, 68, 96
109, 107, 47, 72, 85
110, 99, 37, 74, 87
111, 94, 48, 73, 70
112, 94, 52, 55, 82
113, 88, 53, 72, 70
114, 96, 48, 71, 76
115, 92, 48, 64, 57
116, 87, 46, 66, 64
117, 85, 44, 42, 82
118, 91, 43, 52, 67
119, 85, 42, 56, 69
120, 82, 46, 46, 72
121, 90, 40, 46, 56
122, 97, 51, 61, 74
123, 96, 47, 59, 72
124, 79, 46, 73, 65
125, 88, 47, 58, 72
126, 82, 41, 59, 66
127, 76, 42, 58, 67
128, 85, 47, 51, 56
129, 90, 48, 71, 67
130, 85, 36, 54, 69
131, 80, 39, 69, 59
132, 74, 34, 55, 55
133, 94, 35, 47, 44
134, 98, 54, 60, 53
135, 92, 38, 65, 68
136, 89, 42, 59, 63
137, 87, 36, 52, 64
138, 87, 37, 61, 48
139, 72, 26, 56, 48
140, 81, 33, 42, 54
141, 108, 38, 52, 46
142, 111, 33, 58, 52
143, 73, 39, 45, 43
144, 80, 30, 49, 50
145, 104, 34, 45, 40
146, 89, 40, 52, 60
147, 99, 32, 40, 59
148, 65, 36, 64, 52
149, 95, 36, 54, 64
150, 74, 45, 48, 39
151, 92, 30, 40, 43
152, 93, 28, 50, 49
153, 88, 34, 42, 40
154, 94, 23, 48, 48
155, 77, 29, 52, 59
156, 81, 37, 42, 56
157, 90, 23, 35, 47
158, 68, 25, 35, 38
159, 91, 35, 54, 48
160, 88, 31, 42, 47
161, 92, 29, 38, 37
162, 87, 28, 49, 34
163, 73, 36, 40, 45
164, 104, 32, 28, 51
165, 71, 23, 40, 35
166, 85, 34, 38, 44
167, 66, 28, 35, 43
168, 85, 42, 41, 41
169, 62, 39, 38, 44
170, 79, 28, 42, 36
171, 82, 39, 26, 31
172, 79, 30, 37, 41
173, 79, 30, 35, 41
174, 67, 27, 19, 48
175, 77, 16, 31, 50
176, 71, 25, 24, 46
177, 72, 32, 31, 30
178, 71, 30, 37, 38
179, 89, 29, 37, 45
180, 89, 36, 25, 37
181, 90, 31, 33, 45
182, 97, 30, 27, 44
183, 94, 17, 38, 42
184, 106, 21, 19, 37
185, 109, 32, 31, 40
186, 125, 25, 37, 33
187, 117, 32, 26, 34
188, 123, 38, 30, 37
189, 112, 25, 32, 34
190, 118, 25, 25, 36
191, 106, 24, 29, 34
192, 106, 21, 35, 34
193, 90, 31, 24, 32
194, 113, 37, 31, 32
195, 91, 24, 29, 32
196, 89, 23, 26, 43
197, 76, 30, 34, 25
198, 89, 39, 29, 38
199, 93, 25, 18, 42
200, 73, 43, 19, 48
201, 65, 37, 32, 41
202, 64, 36, 23, 37
203, 70, 34, 29, 37
204, 60, 40, 37, 31
205, 68, 28, 36, 23
206, 70, 31, 25, 49
207, 76, 41, 24, 24
208, 56, 39, 37, 26
209, 56, 26, 24, 29
210, 73, 28, 33, 23
211, 70, 40, 35, 34
212, 60, 36, 26, 32
213, 65, 24, 44, 31
214, 71, 40, 35, 35
215, 65, 18, 26, 32
216, 56, 31, 28, 26
217, 63, 37, 36, 30
218, 71, 30, 33, 24
219, 63, 23, 31, 33
220, 71, 33, 30, 25
221, 50, 45, 34, 32
222, 61, 34, 35, 43
223, 69, 21, 29, 39
224, 65, 32, 33, 35
225, 65, 32, 21, 39
226, 62, 25, 28, 26
227, 55, 27, 23, 42
228, 52, 41, 27, 29
229, 64, 32, 25, 32
230, 73, 37, 32, 32
231, 75, 37, 27, 42
232, 57, 26, 27, 36
233, 62, 43, 26, 31
234, 56, 29, 31, 33
235, 42, 29, 23, 29
236, 64, 26, 23, 31
237, 61, 29, 29, 32
238, 50, 37, 20, 41
239, 57, 27, 35, 48
240, 67, 20, 37, 38
241, 53, 29, 34, 29
242, 54, 36, 31, 31
243, 57, 32, 24, 57
244, 58, 35, 18, 34
245, 59, 18, 25, 44
246, 46, 27, 25, 40
247, 46, 13, 26, 34
248, 38, 23, 19, 29
249, 59, 34, 20, 41
250, 47, 18, 25, 49
251, 38, 23, 23, 28
252, 35, 29, 22, 38
253, 45, 32, 24, 37
254, 59, 39, 22, 38
255, 716, 3239, 4977, 5957
