Channel:,Lum, Red, Green, Blue
Means:,2.1065478, 1.9839305, 1.816056, 3.5197084
Note: Peaks measured from 20% upward
Peaks:,144, 191, 194, 552
PeaksLevels:,255, 255, 255, 255
0, 59574, 386955, 529804, 137104
1, 1938428, 2579474, 3186641, 651221
2, 4288979, 3306021, 3103309, 1681406
3, 1714118, 1444064, 1016155, 2237146
4, 242101, 408996, 313527, 1774095
5, 26167, 109258, 93272, 980109
6, 5770, 30903, 25637, 457192
7, 2471, 10272, 7601, 199860
8, 1503, 4243, 3005, 87355
9, 1023, 2320, 1725, 38626
10, 844, 1372, 1247, 19052
11, 649, 1042, 900, 8268
12, 539, 759, 698, 4464
13, 516, 622, 592, 2622
14, 478, 510, 506, 1730
15, 404, 409, 501, 1301
16, 373, 361, 480, 926
17, 372, 291, 401, 768
18, 328, 268, 394, 619
19, 306, 260, 315, 514
20, 287, 207, 310, 442
21, 306, 227, 261, 432
22, 257, 199, 270, 368
23, 248, 212, 247, 333
24, 224, 215, 213, 306
25, 223, 183, 205, 276
26, 191, 186, 205, 248
27, 198, 182, 172, 252
28, 162, 156, 168, 192
29, 166, 181, 162, 207
30, 156, 137, 154, 168
31, 151, 134, 114, 159
32, 163, 135, 131, 160
33, 171, 109, 107, 152
34, 156, 112, 85, 148
35, 134, 89, 98, 137
36, 147, 94, 107, 119
37, 152, 84, 86, 96
38, 123, 88, 79, 114
39, 132, 63, 78, 113
40, 135, 70, 69, 94
41, 130, 50, 82, 112
42, 105, 63, 70, 98
43, 113, 78, 64, 96
44, 95, 69, 78, 87
45, 108, 57, 59, 97
46, 115, 42, 71, 85
47, 95, 53, 55, 71
48, 91, 56, 52, 62
49, 90, 50, 45, 78
50, 100, 52, 37, 66
51, 100, 50, 39, 78
52, 87, 57, 31, 71
53, 92, 42, 42, 62
54, 79, 47, 36, 67
55, 105, 53, 42, 51
56, 94, 39, 44, 49
57, 106, 51, 37, 49
58, 89, 35, 36, 59
59, 91, 36, 44, 56
60, 70, 29, 28, 51
61, 88, 38, 40, 41
62, 85, 37, 33, 45
63, 99, 36, 42, 44
64, 98, 39, 34, 48
65, 67, 41, 45, 43
66, 74, 46, 36, 37
67, 73, 35, 35, 33
68, 73, 29, 27, 34
69, 58, 32, 33, 30
70, 69, 36, 29, 32
71, 56, 21, 36, 28
72, 71, 27, 31, 36
73, 52, 32, 42, 34
74, 68, 39, 30, 26
75, 56, 15, 20, 29
76, 57, 21, 28, 33
77, 50, 17, 37, 21
78, 44, 21, 33, 27
79, 61, 20, 25, 26
80, 59, 25, 30, 22
81, 62, 24, 37, 34
82, 55, 20, 35, 31
83, 36, 20, 26, 30
84, 68, 23, 36, 25
85, 48, 21, 32, 31
86, 60, 16, 35, 20
87, 60, 16, 33, 27
88, 54, 15, 28, 24
89, 39, 20, 31, 24
90, 64, 15, 31, 25
91, 45, 14, 28, 41
92, 31, 24, 27, 24
93, 40, 21, 25, 28
94, 55, 16, 23, 21
95, 74, 22, 25, 29
96, 65, 16, 26, 21
97, 65, 17, 38, 24
98, 43, 20, 29, 27
