Channel:,Lum, Red, Green, Blue
Means:,10.255509, 8.671279, 8.373512, 14.721998
Note: Peaks measured from 20% upward
Peaks:,347, 1364, 3132, 3908
PeaksLevels:,255, 255, 255, 255
0, 0, 318, 418, 284
1, 0, 135, 262, 61
2, 0, 512, 1097, 87
3, 0, 4548, 17596, 132
4, 63, 47311, 100600, 376
5, 496, 227202, 317927, 1523
6, 9866, 709464, 879155, 6730
7, 150272, 1495186, 1797694, 25859
8, 844652, 1986317, 2122769, 71273
9, 2032780, 1708883, 1490038, 164212
10, 2447817, 1057159, 771161, 353237
11, 1669154, 540791, 379346, 595962
12, 738093, 254942, 192661, 898290
13, 246255, 118790, 97528, 1142506
14, 76397, 55798, 48214, 1222368
15, 27040, 27811, 23776, 1114745
16, 12047, 14626, 12321, 885308
17, 6256, 8669, 7080, 633695
18, 3645, 5252, 4390, 422612
19, 2481, 3646, 2973, 270369
20, 1745, 2643, 2328, 167702
21, 1269, 2024, 1640, 109950
22, 996, 1511, 1312, 63609
23, 847, 1388, 1110, 40133
24, 702, 1030, 933, 25408
25, 645, 963, 803, 16790
26, 537, 788, 679, 11329
27, 462, 728, 557, 7836
28, 433, 658, 495, 5591
29, 409, 563, 433, 3919
30, 345, 529, 374, 3047
31, 329, 463, 362, 2426
32, 305, 411, 337, 1757
33, 276, 418, 304, 1505
34, 252, 374, 282, 1191
35, 258, 303, 263, 968
36, 234, 296, 288, 962
37, 241, 311, 261, 761
38, 236, 241, 239, 654
39, 189, 236, 259, 643
40, 182, 242, 243, 518
41, 181, 204, 207, 483
42, 231, 199, 210, 467
43, 194, 168, 211, 430
44, 159, 192, 215, 389
45, 178, 187, 197, 347
46, 170, 171, 186, 334
47, 170, 152, 190, 288
48, 157, 144, 183, 292
49, 151, 144, 184, 265
50, 151, 132, 172, 270
51, 163, 128, 191, 230
52, 136, 116, 181, 237
53, 174, 130, 181, 216
54, 138, 129, 164, 219
55, 153, 127, 148, 195
56, 138, 123, 172, 180
57, 151, 114, 169, 212
58, 156, 113, 175, 195
59, 144, 106, 161, 167
60, 122, 97, 147, 163
61, 149, 102, 135, 143
62, 136, 102, 131, 153
63, 119, 92, 149, 180
64, 124, 111, 134, 144
65, 158, 107, 114, 141
66, 146, 84, 115, 138
67, 108, 80, 115, 126
68, 111, 88, 120, 142
69, 115, 85, 129, 130
70, 106, 101, 123, 132
71, 114, 77, 104, 123
72, 124, 97, 110, 135
73, 108, 86, 99, 125
74, 88, 95, 103, 120
75, 81, 86, 101, 100
76, 93, 82, 97, 105
77, 99, 86, 96, 117
78, 101, 80, 87, 102
79, 98, 83, 68, 106
80, 92, 74, 60, 92
81, 100, 80, 75, 103
82, 80, 96, 76, 102
83, 92, 79, 82, 92
84, 90, 88, 85, 89
85, 92, 75, 83, 105
86, 81, 80, 89, 85
87, 76, 73, 64, 78
88, 80, 72, 82, 76
89, 101, 63, 72, 84
90, 84, 74, 66, 74
91, 87, 81, 60, 72
92, 71, 75, 52, 77
93, 96, 66, 69, 57
94, 110, 77, 52, 59
95, 89, 67, 51, 56
96, 96, 65, 64, 72
97, 69, 40, 44, 57
98, 102, 50, 55, 60
99, 109, 57, 47, 80
100, 99, 63, 56, 48
101, 107, 45, 38, 58
102, 135, 45, 59, 52
103, 126, 55, 57, 57
104, 124, 41, 44, 51
105, 133, 45, 42, 54
106, 126, 53, 35, 59
107, 144, 43, 38, 54
108, 123, 28, 45, 58
109, 141, 39, 42, 40
110, 151, 47, 39, 42
111, 148, 43, 34, 63
112, 133, 39, 48, 52
113, 133, 39, 33, 47
114, 152, 40, 39, 51
115, 145, 25, 26, 57
116, 177, 37, 30, 42
117, 171, 33, 39, 42
118, 126, 40, 40, 49
119, 149, 35, 32, 54
120, 128, 34, 36, 37
121, 94, 37, 38, 45
122, 104, 25, 43, 31
123, 101, 31, 32, 43
124, 95, 31, 25, 37
125, 71, 24, 24, 39
126, 66, 24, 25, 55
127, 63, 35, 20, 46
128, 69, 35, 23, 43
129, 57, 19, 26, 37
130, 52, 24, 30, 35
131, 51, 22, 32, 39
132, 53, 24, 36, 35
133, 49, 25, 20, 34
134, 49, 22, 41, 46
135, 65, 23, 29, 41
136, 73, 22, 15, 34
137, 54, 21, 29, 32
138, 70, 27, 26, 30
139, 68, 23, 23, 41
140, 67, 26, 22, 34
141, 58, 28, 21, 33
142, 62, 24, 29, 36
143, 71, 29, 24, 26
144, 59, 35, 19, 29
145, 67, 29, 27, 35
146, 85, 26, 25, 29
147, 84, 28, 30, 27
148, 81, 26, 16, 29
149, 68, 24, 15, 30
150, 73, 22, 18, 32
151, 67, 37, 22, 37
152, 47, 23, 26, 29
153, 56, 22, 29, 25
154, 61, 27, 20, 23
155, 60, 29, 24, 27
156, 46, 20, 18, 28
157, 64, 24, 20, 30
158, 75, 20, 19, 33
159, 52, 28, 21, 26
160, 50, 17, 20, 24
161, 64, 31, 17, 32
162, 65, 27, 18, 30
163, 60, 26, 22, 40
164, 49, 29, 16, 24
165, 50, 21, 24, 31
166, 52, 12, 25, 29
167, 60, 26, 16, 24
168, 46, 26, 19, 29
169, 60, 15, 13, 23
170, 38, 18, 23, 25
171, 53, 24, 13, 25
172, 39, 24, 15, 35
173, 46, 27, 14, 14
174, 64, 13, 14, 27
175, 62, 22, 14, 24
176, 68, 22, 18, 25
177, 78, 15, 25, 21
178, 95, 31, 21, 21
179, 106, 25, 20, 26
180, 156, 19, 18, 25
181, 177, 16, 15, 22
182, 148, 18, 19, 21
183, 129, 18, 18, 17
184, 92, 19, 16, 18
185, 94, 25, 19, 18
186, 97, 18, 21, 23
187, 72, 22, 13, 20
188, 62, 14, 10, 13
189, 41, 19, 15, 24
190, 36, 17, 10, 24
191, 45, 10, 15, 19
192, 47, 15, 12, 29
193, 32, 16, 17, 10
