Channel:,Lum, Red, Green, Blue
Means:,0.7697673, 0.92089903, 0.66475177, 1.6653187
Note: Peaks measured from 20% upward
Peaks:,449, 617, 531, 455
PeaksLevels:,255, 255, 255, 255
0, 3067836, 2028488, 4046274, 326415
1, 5108589, 5774157, 3977884, 4114531
2, 67683, 426857, 217342, 3248746
3, 8973, 24274, 12779, 487368
4, 4366, 7231, 5164, 63584
5, 3071, 4411, 3359, 13523
6, 2129, 3075, 2369, 5664
7, 1813, 2273, 1993, 3807
8, 1571, 1850, 1623, 2804
9, 1223, 1566, 1442, 2162
10, 1114, 1384, 1287, 1846
11, 950, 1215, 1230, 1451
12, 937, 1047, 1177, 1419
13, 886, 899, 1136, 1222
14, 873, 751, 1084, 1155
15, 812, 665, 974, 996
16, 836, 604, 959, 968
17, 805, 568, 901, 817
18, 784, 513, 804, 751
19, 739, 466, 727, 604
20, 701, 417, 672, 557
21, 615, 400, 603, 522
22, 621, 385, 583, 481
23, 606, 349, 513, 401
24, 593, 364, 419, 406
25, 547, 292, 388, 340
26, 587, 329, 322, 298
27, 538, 305, 283, 270
28, 563, 320, 307, 238
29, 519, 304, 274, 236
30, 487, 289, 218, 213
31, 498, 301, 225, 188
32, 437, 291, 205, 208
33, 439, 253, 223, 164
34, 392, 239, 173, 190
35, 405, 230, 167, 146
36, 412, 221, 173, 149
37, 392, 208, 167, 149
38, 351, 234, 154, 140
39, 399, 197, 159, 121
40, 367, 177, 172, 141
41, 336, 189, 160, 103
42, 317, 156, 168, 131
43, 290, 161, 145, 135
44, 278, 177, 142, 117
45, 278, 142, 152, 105
46, 272, 123, 148, 105
47, 255, 127, 130, 103
48, 240, 133, 129, 104
49, 221, 141, 127, 108
50, 256, 119, 140, 119
51, 237, 111, 131, 104
52, 221, 106, 165, 97
53, 229, 105, 123, 79
54, 224, 131, 131, 77
55, 171, 110, 121, 94
56, 162, 100, 122, 102
57, 162, 103, 131, 86
58, 140, 126, 113, 93
59, 147, 125, 114, 93
60, 133, 123, 102, 98
61, 138, 94, 111, 72
62, 136, 101, 118, 81
63, 125, 105, 117, 70
64, 134, 107, 114, 80
65, 146, 116, 116, 81
66, 138, 79, 85, 82
67, 149, 77, 108, 61
68, 129, 99, 87, 56
69, 107, 82, 84, 78
70, 103, 88, 106, 56
71, 106, 71, 106, 70
72, 90, 76, 91, 59
73, 94, 80, 77, 78
74, 92, 75, 96, 59
75, 87, 92, 93, 64
76, 70, 82, 86, 66
77, 65, 77, 86, 66
78, 50, 70, 74, 46
79, 65, 64, 72, 55
80, 41, 80, 85, 65
81, 53, 56, 92, 68
82, 34, 62, 82, 63
83, 53, 32, 84, 71
84, 53, 53, 90, 56
85, 32, 44, 82, 63
86, 21, 46, 74, 64
87, 12, 39, 78, 46
88, 10, 46, 106, 48
89, 12, 36, 84, 52
90, 2, 33, 66, 58
91, 6, 25, 66, 58
92, 8, 27, 73, 59
93, 6, 8, 67, 56
94, 1, 11, 64, 57
95, 3, 11, 86, 42
96, 5, 16, 61, 61
97, 4, 9, 65, 58
98, 3, 15, 68, 53
99, 7, 8, 71, 47
100, 8, 11, 59, 68
101, 7, 7, 74, 39
102, 0, 6, 69, 59
103, 4, 5, 43, 52
104, 7, 3, 47, 42
105, 4, 5, 51, 49
106, 2, 6, 33, 51
107, 9, 4, 29, 49
108, 2, 6, 35, 47
109, 7, 5, 28, 52
110, 8, 7, 23, 57
111, 4, 5, 12, 49
112, 0, 6, 17, 38
113, 1, 4, 13, 52
114, 3, 1, 11, 46
115, 3, 5, 8, 49
116, 5, 3, 8, 44
117, 4, 2, 4, 48
118, 4, 2, 7, 43
