Channel:,Lum, Red, Green, Blue
Means:,1.0697967, 1.159706, 0.91409254, 2.0595808
Note: Peaks measured from 20% upward
Peaks:,441, 2350, 3274, 4373
PeaksLevels:,255, 255, 255, 255
0, 2104207, 1608174, 3522177, 338802
1, 5885110, 5736480, 4325903, 3117092
2, 225638, 831703, 360492, 3687854
3, 21685, 62335, 29303, 900331
4, 9243, 13064, 9977, 150924
5, 5430, 6395, 5783, 33579
6, 3696, 4103, 3927, 12453
7, 2818, 2845, 2804, 6926
8, 2290, 2118, 2283, 4620
9, 2064, 1617, 1910, 3320
10, 1740, 1312, 1585, 2663
11, 1572, 1127, 1331, 1969
12, 1372, 916, 1217, 1652
13, 1177, 857, 1084, 1446
14, 1048, 803, 983, 1241
15, 922, 717, 804, 1051
16, 807, 603, 814, 982
17, 703, 574, 745, 888
18, 610, 535, 664, 844
19, 564, 509, 611, 728
20, 581, 483, 562, 708
21, 458, 473, 543, 680
22, 449, 416, 496, 628
23, 428, 358, 482, 619
24, 390, 349, 398, 551
25, 385, 380, 345, 495
26, 321, 312, 353, 487
27, 308, 297, 326, 496
28, 312, 248, 330, 436
29, 265, 291, 295, 423
30, 280, 288, 265, 375
31, 258, 264, 275, 333
32, 217, 258, 266, 340
33, 225, 243, 247, 303
34, 211, 196, 228, 327
35, 213, 211, 218, 268
36, 216, 217, 195, 251
37, 200, 203, 196, 251
38, 196, 205, 187, 243
39, 195, 210, 181, 224
40, 188, 202, 175, 195
41, 178, 205, 179, 220
42, 177, 193, 187, 200
43, 160, 175, 149, 175
44, 167, 143, 150, 198
45, 163, 143, 156, 169
46, 155, 149, 164, 174
47, 158, 138, 151, 174
48, 126, 142, 153, 151
49, 140, 143, 145, 168
50, 132, 125, 147, 134
51, 126, 109, 131, 129
52, 120, 128, 134, 145
53, 116, 118, 120, 143
54, 132, 143, 107, 122
55, 129, 111, 100, 122
56, 120, 117, 115, 117
57, 104, 93, 89, 105
58, 95, 105, 101, 123
59, 122, 76, 109, 117
60, 101, 96, 102, 100
61, 106, 85, 112, 91
62, 100, 87, 98, 117
63, 93, 92, 100, 103
64, 99, 81, 95, 112
65, 95, 96, 89, 103
66, 102, 90, 92, 112
67, 95, 82, 91, 105
68, 76, 82, 106, 95
69, 100, 68, 71, 90
70, 76, 78, 74, 74
71, 78, 61, 77, 91
72, 71, 71, 90, 79
73, 80, 64, 66, 85
74, 81, 86, 76, 81
75, 96, 76, 61, 81
76, 76, 81, 65, 80
77, 83, 92, 74, 83
78, 73, 58, 55, 78
79, 78, 64, 78, 69
80, 95, 68, 72, 72
81, 72, 56, 71, 73
82, 62, 57, 58, 84
83, 70, 57, 64, 71
84, 73, 59, 66, 78
85, 73, 55, 58, 79
86, 78, 60, 65, 57
87, 83, 54, 54, 55
88, 70, 66, 54, 74
89, 76, 57, 57, 57
90, 84, 49, 55, 84
91, 69, 59, 54, 62
92, 70, 45, 48, 73
93, 77, 49, 56, 61
94, 70, 42, 63, 67
95, 64, 39, 58, 58
96, 92, 47, 59, 69
97, 88, 61, 57, 64
98, 101, 46, 47, 58
99, 81, 46, 48, 58
100, 83, 52, 50, 62
101, 102, 59, 45, 51
102, 85, 44, 42, 56
103, 110, 45, 43, 48
104, 106, 43, 53, 60
105, 86, 37, 50, 41
106, 66, 51, 47, 52
107, 87, 41, 44, 54
108, 76, 38, 41, 53
109, 89, 34, 43, 65
110, 100, 48, 42, 73
111, 77, 39, 42, 50
112, 64, 35, 39, 52
113, 76, 42, 27, 54
114, 97, 37, 37, 45
115, 71, 31, 38, 54
116, 76, 46, 53, 61
117, 86, 32, 47, 44
118, 88, 25, 42, 56
119, 73, 31, 48, 53
120, 74, 44, 34, 57
121, 72, 23, 47, 49
122, 72, 35, 28, 47
123, 41, 28, 37, 47
124, 68, 26, 32, 53
125, 73, 30, 44, 53
126, 60, 30, 35, 52
127, 53, 22, 35, 43
128, 64, 24, 36, 56
129, 62, 38, 39, 47
130, 55, 30, 34, 44
131, 70, 29, 28, 66
132, 81, 30, 32, 53
133, 54, 30, 45, 40
134, 56, 17, 36, 39
135, 59, 30, 22, 45
136, 54, 25, 45, 50
137, 45, 29, 36, 52
138, 67, 37, 32, 52
139, 65, 31, 46, 43
140, 49, 24, 51, 43
141, 58, 24, 32, 44
142, 51, 25, 35, 44
143, 59, 22, 36, 39
144, 62, 29, 30, 49
145, 50, 22, 41, 38
146, 65, 25, 28, 31
147, 52, 25, 29, 42
148, 52, 29, 25, 46
149, 53, 32, 24, 41
150, 50, 24, 25, 39
151, 62, 26, 26, 43
152, 50, 33, 31, 41
153, 58, 20, 35, 31
154, 67, 27, 26, 47
155, 63, 22, 22, 40
156, 55, 27, 29, 43
157, 52, 27, 17, 23
158, 57, 17, 25, 38
159, 54, 17, 26, 28
160, 67, 28, 24, 29
161, 55, 22, 28, 34
162, 57, 19, 26, 38
163, 57, 14, 26, 35
164, 52, 17, 26, 31
165, 64, 16, 23, 51
166, 56, 11, 28, 36
167, 44, 20, 31, 44
168, 53, 27, 33, 37
169, 53, 18, 25, 35
170, 53, 29, 19, 38
171, 68, 22, 24, 38
172, 54, 19, 40, 28
173, 50, 20, 22, 26
174, 48, 20, 31, 35
175, 80, 24, 27, 43
176, 75, 29, 35, 42
177, 65, 17, 27, 32
178, 78, 21, 16, 37
179, 81, 26, 29, 39
180, 71, 18, 28, 32
181, 65, 16, 30, 25
182, 84, 16, 24, 29
183, 77, 23, 25, 34
184, 79, 19, 23, 36
185, 92, 26, 31, 31
186, 82, 23, 27, 28
187, 84, 17, 30, 30
188, 89, 28, 22, 26
189, 80, 22, 23, 15
190, 77, 18, 26, 30
191, 76, 22, 21, 25
192, 79, 22, 36, 30
193, 66, 23, 36, 32
194, 66, 25, 37, 25
195, 86, 23, 36, 44
196, 70, 31, 34, 24
197, 70, 15, 35, 36
198, 53, 21, 28, 31
199, 55, 27, 30, 37
200, 48, 23, 30, 38
201, 46, 21, 36, 32
202, 58, 36, 35, 27
203, 50, 31, 31, 20
204, 53, 26, 32, 33
205, 37, 20, 29, 45
206, 43, 18, 28, 34
207, 41, 33, 24, 29
208, 39, 18, 27, 23
209, 40, 16, 24, 19
210, 40, 12, 23, 38
211, 47, 19, 27, 45
212, 39, 17, 23, 22
213, 56, 18, 37, 26
214, 58, 16, 26, 23
215, 53, 28, 25, 31
216, 43, 24, 38, 30
217, 43, 21, 28, 28
218, 55, 22, 36, 20
219, 55, 17, 22, 27
220, 65, 23, 29, 24
221, 62, 29, 32, 37
222, 52, 13, 31, 32
223, 43, 27, 19, 28
224, 37, 19, 25, 25
225, 58, 22, 19, 31
226, 59, 22, 27, 36
227, 57, 27, 20, 34
228, 59, 34, 24, 27
229, 61, 28, 28, 30
230, 56, 25, 26, 24
231, 53, 30, 31, 29
232, 36, 23, 25, 43
233, 34, 22, 17, 38
234, 42, 21, 20, 23
235, 48, 28, 19, 33
236, 35, 23, 17, 38
237, 38, 16, 22, 34
238, 36, 22, 19, 48
239, 34, 16, 20, 38
240, 32, 17, 23, 34
241, 26, 23, 29, 36
242, 30, 24, 21, 28
243, 29, 27, 15, 33
244, 29, 24, 25, 38
245, 26, 17, 16, 34
246, 32, 24, 21, 51
247, 24, 11, 30, 37
248, 14, 16, 23, 36
249, 21, 20, 20, 33
250, 19, 20, 34, 32
251, 19, 11, 26, 36
252, 20, 16, 28, 25
253, 23, 18, 39, 34
254, 14, 18, 31, 41
255, 441, 2350, 3274, 4373
